Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,r_squared,slope,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
OXSQH,0.027937425128057837,0.00039448634048723237,0.002767880280353842,0.00039448634048723237,0.00039448634048723237,25.360000610351562,25.312858822207776,0.0018623652300556255,0.794920993433852,0.012954647639929418,0.5396825396825397,1,False,False,25.295000076293945,25.35694999694824,25.329966672261556,25.187323684692384,0.375,0.25,-0.0205984760484302,0.3699533680120388,0.014647421166832897,0.009060942623877305,0.665314401622718,1.1797385620915033,0.024818530451910657,49.40555195856264,63.697798640336686,42.61492392359987,34.61071544189058,73.06167044350923,5.341534477177079,48.179022337325996,55.859501456782134,43.36294108125607,36.358853998057626,57.40126254451279,65.40547102622207,22.644868889608286,5.341534477177079,75.0566526383943,44.156685011330524,Other
SIGI,0.0658245038155351,-0.004693205183495708,0.011584397884097469,-0.0024987991692638897,-0.01213762399114609,83.83000183105469,84.63919935325421,-0.009560552656248791,0.3545365057513805,0.09969470248244322,0.5238095238095238,15,False,False,84.03199996948243,86.0000099182129,84.62927220662435,84.21313125610351,0.25,0.5,-0.07839224937483635,0.13918554087197793,0.023873594596053874,0.023869268809239105,1.0542786766139178,0.5467328013802027,0.06259065485800402,49.40069601812884,58.841858206539335,50.40466170281644,34.61071544189058,53.86047264486889,39.55972806733571,34.31531239883458,64.71349951440595,46.21095014567822,41.21479443185497,49.61152476529621,65.40547102622207,51.50938815150535,39.55972806733571,34.42052444156685,35.302686953706704,Other
BUSEP,0.016869372657390122,-0.00993125385221764,-0.0030769201425405648,0.0,0.0007722184578474842,25.920000076293945,26.012212027868838,-0.0035449484832777347,0.35746664541081963,0.008734399730342507,0.5555555555555556,0,False,False,25.9625,26.01274995803833,26.12696673075358,26.063179931640626,0.375,0.375,-0.0297664238234879,0.1330847035616087,0.005613360868570149,0.006870034490274903,1.3049065420560748,0.8210846426761277,0.013784059879403347,49.39826804791194,48.60391712528326,43.44043379734542,34.61071544189058,71.49967627063774,42.0200712204597,54.11945613467141,52.00712204596957,49.403730980899965,51.45273551311104,56.57575267076723,65.40547102622207,35.165101974749106,42.0200712204597,39.656846876011656,48.00906442214309,Other
PMTW,-0.0005944639046656762,-0.015612861544733465,-0.024748696128834687,-0.0023734719802722213,-0.0023734719802722213,25.219999313354492,25.61118209186566,-0.015273905636531011,0.4474562497081143,0.0066415115435551975,0.49206349206349204,0,False,False,25.65590000152588,25.671949863433838,25.626233291625976,25.57683994293213,0.375,0.125,-0.024748696128834687,0.09435386664905625,0.0039560116821777186,0.0051772945642906965,0.8456439393939394,1.6616008105369808,-0.003626789150972857,49.38005827128521,47.47895759145355,29.374393007445775,34.61071544189058,72.14713499514406,64.1955325348009,61.92133376497249,44.78795726772418,55.23450145678213,52.57769504694076,70.64179346066688,65.40547102622207,13.604726448688895,64.1955325348009,76.99902881191323,55.228229200388476,Other
APAM,0.005977384657966097,-0.0865823224110667,-0.024628099557928565,-0.0069513105209126486,-0.010390850766242665,40.0,41.455168758096775,-0.0351022273383596,0.2624244169412415,0.03560958278527093,0.4603174603174603,17,False,False,40.91199989318848,41.94353542327881,42.06601448059082,41.624001007080075,0.5,0.25,-0.10238882519559614,0.08114640832079337,0.033175552090523856,0.032179995340159154,0.7309948553484332,1.0910999776129198,0.002925119575834817,49.3699417287148,43.448527031401746,40.21932664292652,34.61071544189058,70.11573324700551,73.11427646487536,47.264486888960825,47.28067335707349,57.82797831013273,56.60812560699255,59.79685982518615,65.40547102622207,35.318873421819355,73.11427646487536,70.12787309808999,52.73551311103917,Other
RFM,0.05005871771205958,0.012704660888662697,-0.008861630113485293,-0.005471951048718864,-0.0006873009450682945,14.539999961853027,14.491000367994747,0.0033813810374680605,0.7567101251339565,0.014142323107946487,0.3968253968253968,1,False,False,14.537000179290771,14.564041757583619,14.427300421396891,14.225077972412109,0.75,0.0,-0.02126347326032248,0.1672684211019961,0.014782604176412672,0.015472943379368538,0.8744659875123234,0.47092288242730723,0.04687270418219296,49.35496924571059,65.81013272903853,13.370022661055359,34.61071544189058,94.2618970540628,28.682421495629658,25.631272256393654,61.346714146973135,42.86540951764325,34.24651990935578,86.64616380705729,65.40547102622207,5.819035286500485,28.682421495629658,38.87989640660408,38.66947232113952,Other
CSQ,0.008131722181601178,-0.025707619975123962,-0.02548100794500488,-0.014203074934920883,-0.012124383266287899,18.739999771118164,19.015727550420344,-0.014499985791818151,0.02539072184825452,0.00222890085888348,0.5079365079365079,6,False,False,18.98899974822998,18.98832998275757,19.057461547851563,19.14085277557373,0.5,0.25,-0.049163623583274356,0.07779098624330366,0.015145708292616883,0.01599172112716155,0.7372871403405754,1.137010602747638,0.005072920561672174,49.348696989316934,37.269342829394624,38.123179022337325,34.61071544189058,78.84023955972808,75.39656846876012,49.190676594367105,48.36516672062156,58.655309161540956,62.78730980899968,61.89300744577534,65.40547102622207,26.594367109096794,75.39656846876012,71.6979605050178,51.6510197474911,Other
ELLO,0.18995221498393036,-0.04712641855398567,0.0234568567929635,0.032378608622039194,0.0,24.8700008392334,25.78068816595955,-0.03532439944441086,0.37512062298799836,0.08374952015605759,0.38095238095238093,14,False,False,24.79400005340576,26.41199998855591,26.591000048319497,26.213599967956544,0.5,0.5,-0.21416585673180719,0.126495850680959,0.02771620870890489,0.055689587692243095,2.0114942528735633,0.4246823956442831,0.18634174654737098,49.34121074781483,59.133214632567174,20.949336354807382,34.61071544189058,57.684525736484304,45.25736484299126,48.87504046617028,81.57979928779541,49.88345742958886,40.92343800582713,79.06685011330528,65.40547102622207,67.99530592424733,45.25736484299126,14.130786662350275,18.436387180317254,Other
CREG,-0.01666674945089223,0.026086932184114293,-0.056000041961669925,0.0172413633637985,-0.03278695092153664,1.1799999475479126,1.2350239306936714,-0.044552969200243535,0.06090742273958944,0.0015240972704281292,0.5079365079365079,26,False,False,1.2509999871253967,1.2304999947547912,1.2243333299954733,1.2479999995231628,0.375,0.5,-0.24193549162391315,0.045040232801287036,0.08000294158253025,0.08595641047189287,0.7627759298457817,0.02914702100300043,-0.019650309310709643,49.31996600841696,42.59469083845905,75.95904823567497,34.61071544189058,45.690352865004854,95.72677241825834,15.142440919391388,41.45354483651667,57.33833764972483,57.46196179993525,24.05713823243768,65.40547102622207,70.26141146001942,95.72677241825834,35.85302686953707,58.562641631595994,Other
MBINM,0.05004020432706396,0.0027386422647422345,0.006281894453299725,0.007072628386293171,-0.00466022676634557,25.6299991607666,25.541640040880445,0.0034594144990194144,0.526449826554724,0.016735041745796722,0.4126984126984127,2,False,False,25.533999824523924,25.570749855041505,25.560099856058756,25.49373996734619,0.25,0.375,-0.028615613056944312,0.07255820572997199,0.008455823751474459,0.008519590063658414,0.8641975308641975,0.7969478592623993,0.046854246969194414,49.27808352217546,58.291518290708964,16.356426027840726,34.61071544189058,61.07963742311428,79.13564260278407,38.51570087406928,61.33052767886047,55.0764810618323,41.76513434768533,83.65976044027192,65.40547102622207,35.003237293622526,79.13564260278407,52.42797021689867,38.68565878925219,Other
FGN,-0.0047948206749677215,0.0002236675917880123,-0.002098872804153673,-0.0003951905863521587,-0.003938498484638143,25.290000915527344,25.42312879556342,-0.005236486866215691,0.2874967225277872,0.0064316840581996465,0.4603174603174603,0,True,False,25.489273834228516,25.468214130401613,25.403786277770998,25.26872127532959,0.5,0.125,-0.02613371656097537,0.11044216519650195,0.00817755123223852,0.009489672442828605,0.6748933577087142,0.8477351282517737,-0.007814401497296746,49.27100194237617,46.14357397215927,21.981223696989318,59.61071544189058,81.68905794755585,53.80382000647459,34.9384914211719,43.68727743606345,50.46900291356425,53.91307866623502,78.03496277112333,40.40547102622208,13.79087083198446,53.80382000647459,61.42764648753642,56.328909032049204,Other
WU,0.13555252662245482,0.005252020447096923,-0.013402073917233063,-0.006230573094877125,0.0010459492435796823,9.569999694824219,9.562624480009811,0.0007712542545014965,0.3862002819377142,0.011550110422887377,0.5238095238095238,22,False,False,9.491999912261964,9.667499876022339,9.57099994023641,9.506175365447998,0.125,0.25,-0.10408557613016207,0.17062150096896872,0.03718123564966295,0.03948352021117673,0.8496991323998712,0.47163467259647807,0.13210711385394217,49.26290870831984,58.58287471673681,70.19666558756879,34.61071544189058,40.466170281644544,27.45224991906766,24.84622855292975,75.96309485270314,39.11116056976367,41.47377792165749,29.81952088054387,65.40547102622207,35.60213661379087,27.45224991906766,39.68112657818064,24.053091615409517,FINTECH
PMTU,0.022925089927975914,0.0093934123535578,0.004283512813253043,0.005850293660282454,0.003111701046422983,25.790000915527344,25.718612357887228,0.002775754642074345,0.7471596839313464,0.009084003586922925,0.4603174603174603,1,True,False,25.767999839782714,25.7377498626709,25.689066569010418,25.578059959411622,0.25,0.125,-0.015467962739288903,0.16728146432573598,0.004613540861405544,0.004985329274522071,0.8498498498498499,0.7017543859649122,0.01982140332304828,49.25785043703464,62.277436063450956,24.178536743282617,59.61071544189058,63.40239559728067,28.65004855940434,33.22272580123017,54.22466817740369,40.894707024927165,37.77921657494335,75.83764972483004,40.40547102622208,11.767562317902232,28.65004855940434,48.041437358368405,45.791518290708964,Other
LPAA,0.0123456901935017,0.001879652579325937,-0.0065237369814117934,-0.0009372285670413376,0.000938988661035839,10.65999984741211,10.661948737979491,-0.0001827893394797403,0.8225885684183384,0.0022029990241641097,0.2222222222222222,0,True,True,10.678999710083009,10.660749864578246,10.653066603342692,10.634260025024414,0.25,0.0,-0.007455724801399315,0.10849380653228559,0.0009865782714436745,0.001775659296714386,0.45307443365695793,0.0532994923857868,0.009274102851332676,49.200186144383295,60.54953059242473,3.241340239559728,84.61071544189058,64.68921981223697,55.228229200388476,6.523146649401101,50.06474587245064,42.29382486241502,39.50712204596957,96.77484622855292,15.405471026222077,3.4962771123340888,55.228229200388476,45.47588216251214,49.95144059566203,Other
BCC,0.05099846136787054,-0.03410988493541297,-0.05823968651784208,-0.04822332568027156,-0.022831572422165783,78.75,83.51576204469806,-0.05706422270501949,0.5787237171957739,0.22538442289408084,0.4603174603174603,17,False,False,82.79746704101562,85.48731727600098,84.50165583292643,81.72885620117188,0.375,0.25,-0.13257699489298858,0.11682590507004594,0.044237003106718575,0.05032188161966293,0.4269239890904779,0.8727899777699292,0.04780959653459453,49.196746519909354,61.787795403043056,40.21932664292652,34.61071544189058,56.09825186144383,50.258983489802525,29.30560051796698,61.54095176432502,50.08679993525413,38.26885723535124,59.79685982518615,65.40547102622207,39.60828747167368,50.258983489802525,69.24571058595015,38.47523470378763,Other
