Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,ema60,ema60_dist,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,r_squared,r_squared_15d,slope,sma30w_dist,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
KGS,0.6886394403307137,0.19824241541197055,0.061377219862465325,0.034432456650535556,0.04111605160786973,70.9000015258789,64.6645209370623,0.09642815717888896,57.964635869863535,0.22315961209618523,29.950620651245117,1.367229793047091,1.1513983560899206,72638040.54649925,0.9119792639391117,0.9561686323050997,0.3096614061595841,0.526528682215009,6.95,0.6507936507936508,26,True,True,66.97000045776367,64.47500038146973,62.46533355712891,59.753600158691405,0.75,0.25,-0.06808801744948527,0.04511329577762333,0.02878723781841681,0.026858746367371403,2.2792534223608825,1.132140060923695,0.5966005473923646,90.45302957248474,93.94889103182257,91.93587270973964,80.78592092574735,92.86403085824493,93.4586949533912,81.6457730633237,96.17486338797814,23.397018643522983,6.087270973963356,8.080199292831887,19.23015107682417,24.144165863066537,93.4586949533912,44.27033108325298,3.8412086145933784,OIL AND GAS EQUIPMENT AND SERVICES
RELY,0.8445998432180158,0.48189757133328903,0.08451349625640343,0.041684897649282876,-0.0016821242376922076,23.739999771118164,20.51178357254861,0.15738349554789333,17.937879836767408,0.32345628285780503,12.199999809265137,0.9459016510056926,0.11981126965896068,71498797.41760102,0.6905970693430145,0.9162353273146976,0.12751776071554324,0.5225105494639016,11.03,0.6507936507936508,31,True,True,21.944000053405762,20.261999988555907,18.783333333333335,17.823900032043458,0.625,0.125,-0.146188834242181,0.039074188525395036,0.03417293517111063,0.03010290397332815,5.1108645798175765,1.0898231416066477,0.7440603654412867,89.42944390871101,91.96801671488268,98.30038572806171,80.78592092574735,78.40726454516232,96.20700739312117,84.77177756348442,97.15525554484088,22.710342333654772,8.068145290903248,1.715686274509804,19.23015107682417,24.99196399871424,96.20700739312117,38.95853423336548,2.860816457730633,Other
FLEX,0.6394695554357263,0.4140155144819243,0.06456952066938591,0.05179934741634747,0.0501960016787327,96.44999694824219,84.67838444469524,0.13901555374187813,74.87560332992788,0.28813649117790796,36.77000045776367,1.623062163380463,1.623062163380463,338249548.66836166,0.7148606808792035,0.8947887237259521,0.4825177648649787,0.4359658503587719,9.2,0.6666666666666666,31,True,True,90.31100006103516,84.80499992370605,78.78499959309896,72.68879959106445,0.75,0.0,-0.13496140247498792,0.08139533539641074,0.0366658011987697,0.03554025550737436,4.248317555938038,2.0103622446640332,0.5501106554334386,88.45166345226616,93.37833494053359,98.51735776277724,80.78592092574735,83.08421729347477,67.74349083895854,94.14979106396657,95.59627129540341,19.54194792671167,6.657827065252331,1.4987142397942785,19.23015107682417,17.60687881710061,67.74349083895854,49.108003857280615,4.419800707168113,Other
OOMA,0.6226086823836617,0.2745901236213332,0.15900617424138763,0.05245348726379482,0.04245811425018554,18.65999984741211,16.062240540377406,0.16173081834408048,14.515730088940083,0.28550198530004733,10.579999923706055,0.7637051022657968,0.4555382442751272,4303029.595549774,0.8662926931312853,0.7984234672836528,0.08971965981335503,0.45830619316631016,8.46,0.6507936507936508,28,True,True,16.743999767303468,15.748999881744385,15.312333297729491,14.576399974822998,0.625,0.25,-0.06344828112372036,0.08502357113916428,0.03607404449939326,0.03309600359496232,3.0098911917098445,1.4337713754828685,0.5341687802755498,88.11575859852137,92.75956284153006,95.54403728704597,80.78592092574735,90.1639344262295,65.34876245580199,88.76567020250724,95.40340726454517,20.59245419479267,7.276599164255867,4.472034715525554,19.23015107682417,23.637897782063643,65.34876245580199,46.76149148183864,4.612664738026359,Other
LGN,1.1991591120492016,0.8075663528711564,0.23086450189284394,0.10305783791455485,0.08718951178220179,99.37999725341797,77.76550625794275,0.27794445166706006,64.39996750712244,0.5431684378167868,29.719999313354492,2.343876162499176,2.258360565685835,169857860.22257423,0.7014209010753192,0.8899000543635681,0.5985788817413027,0.9027074759774314,12.75,0.6984126984126984,30,True,True,85.13950042724609,76.41525001525879,69.45816663106282,62.86589996337891,0.625,0.125,-0.15882855343983512,0.05867490181441666,0.04954700759649614,0.04555458563462596,5.849610116062473,0.8375671126019013,1.0792944652607492,87.99662487945997,95.14223722275796,97.93072966891674,80.78592092574735,76.56702025072323,84.26550948248152,75.96432015429123,98.95531983285117,19.935511089681775,4.893924783027965,2.0853423336547734,19.23015107682417,26.832208293153325,84.26550948248152,29.572484731597555,1.0607521697203472,ENGINEERING & CONSTRUCTION
INSW,0.5403563137210746,0.195737729433308,0.08458501617747238,0.03464877812297537,0.03769580599893841,88.08999633789062,79.1965046095708,0.11229651828907943,71.87519441899158,0.22559663385918585,33.51987075805664,1.627993316970586,1.6107325976514981,39377572.73393555,0.8071429549653318,0.9129274664345831,0.34745985333637525,0.4588424452967396,5.62,0.6190476190476191,27,True,True,81.73999862670898,78.51649894714356,76.52466608683268,73.68065559387207,0.75,0.125,-0.13843130521152025,0.04295034370883019,0.03956615761460814,0.03478748182879402,1.489184024317321,1.0936071937300194,0.45639955749505734,87.53174220507873,92.15686274509804,92.90421086467373,80.78592092574735,82.53776920604307,94.4069431051109,71.96239151398265,94.21407907425265,24.751486660237862,7.879299260687882,7.111861137897782,19.23015107682417,24.067823850851816,94.4069431051109,51.99292831886853,5.801992928318868,ENERGY SHIPPING
LINC,0.6970267471012177,0.08886743102477361,0.11747216499913496,0.10163693663315362,0.09814901715805435,45.09000015258789,40.72167910034169,0.10727261617779282,37.34853849335481,0.20727616050117922,17.799999237060547,1.5331461845632053,1.4492124131617625,16307955.96758213,0.7630779237964715,0.09067842887954572,0.23868711588020147,0.5241003225491702,3.73,0.6031746031746031,29,True,True,40.75200004577637,40.673500061035156,40.87633336385091,39.27540008544922,0.75,0.25,-0.08278608887958475,0.07283176888653684,0.04194704564651748,0.0397142217311179,1.5911813583815029,3.5366149663057667,0.6045307059928957,87.325618772099,87.44374799099968,94.53953712632594,80.78592092574735,90.951462552234,73.44905175184829,85.51108968177435,96.27129540340727,24.697042751526844,12.592414014786243,5.47653487624558,19.23015107682417,26.056734169077465,73.44905175184829,62.150433944069434,3.744776599164256,Other
GRND,0.33883492296024575,0.12205044789714037,0.03762227249324122,0.0007257060287097499,0.010256435694891841,13.789999961853027,13.158408878037521,0.04799904682014282,12.644050897217756,0.09063148147303252,9.850000381469727,0.39999994190816573,-0.40967467459130813,13295680.038341045,0.8847340385261147,0.6805921933135058,0.053570943402438315,0.07827039077843684,3.35,0.5873015873015873,28,True,True,13.487999820709229,13.112499856948853,12.818666553497314,12.451799945831299,0.75,0.125,-0.08457247472630168,0.029266307670858173,0.03277987264093616,0.032083296461976954,1.5917865340474369,1.0463970353445227,0.2658620424308608,87.2599244615879,86.64416586306653,91.96801671488268,80.78592092574735,90.67823850851815,99.30890388942463,72.21954355512696,89.31211828993892,25.711186113789783,13.391996142719384,8.048055287688847,19.23015107682417,15.927354548376728,99.30890388942463,48.81067180970749,10.703953712632593,Other
AESI,0.6205733448342492,0.7099643865421957,0.11744177097756271,0.12200818768133313,0.08281686272419675,19.219999313354492,15.53073643310699,0.23754590750655408,13.529430414187395,0.42060668667912166,8.100000381469727,1.3728393096528555,0.5901896892682003,92212358.81296778,0.5294149682099143,0.9429222808371767,0.08661050359774296,0.64837045112138,9.72,0.5555555555555556,33,True,True,17.032999992370605,14.82849998474121,14.127999973297118,13.227799930572509,0.625,0.25,-0.20646771460656546,0.031909968229075034,0.05601761499928248,0.046584649302100205,6.239140244490525,2.1594848014422228,0.5322443783174361,87.16570234651236,87.94599807135968,91.23272259723562,80.78592092574735,69.62391513982642,98.64995178399228,95.37126325940213,95.30697524911605,29.064207650273225,12.09016393442623,8.783349405335905,19.23015107682417,44.177917068466726,98.64995178399228,48.77049180327869,4.709096753455481,OIL AND GAS EQUIPMENT AND SERVICES
ATEX,0.8611929131463935,0.22843249969918122,0.11245600274617916,0.019358723160289363,0.04485320630502107,50.54999923706055,44.486858875621564,0.13629059265322807,38.92465651721697,0.29866269249419103,17.989999771118164,1.809894379110302,0.727024203843239,14851975.876756858,0.7690479882254289,0.9012566657876221,0.25747239205145067,0.6841672658377291,5.2,0.6190476190476191,35,True,True,47.1319995880127,43.354999732971194,41.96366653442383,40.37629997253418,0.625,0.0,-0.13497233218297858,0.03431689022692885,0.057816807199181273,0.0484470872265984,1.3938380902957965,0.6315268588021283,0.7597490340213473,86.54030054644808,92.62696882031503,98.28833172613307,80.78592092574735,79.86981677917069,97.89456766313083,50.12857602057216,97.3963355834137,21.131468981035038,7.40919318547091,1.7277402764384442,19.23015107682417,17.61491481838637,97.89456766313083,34.41819350691096,2.619736419157827,Other
