Ticker,6m_return,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema9,ema9_dist,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,ipo_vwap_dist,r_squared,r_squared_15d,slope,sma30w_dist,ema21w,sma30w,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,gain_from_60d_low,pct_from_60d_high,consolidation_range_10d,vol_contraction,htf_score,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
JILL,0.2088756725284137,0.704836041931084,0.22455088794498612,0.08143844145710544,0.09475377028089486,0.022500038146972656,20.450000762939453,19.24932893406823,0.062374736957516747,18.467976635707544,0.1073222132737431,0.0,0.0,17.800333372751872,10.850262641906738,0.884747073675051,0.3089401782881297,1085367.0833330154,0.37460222833072443,0.9576339061231064,0.46811811073002585,0.12048061395753548,0.3496161825177931,16.218140150825064,15.152456696828207,5.94,0.6825396825396826,33,True,True,19.060000038146974,18.561499977111815,17.800333372751872,16.703162212371826,0.625,0.0,-0.04972708952127631,0.06433590833801743,0.04839101108477263,0.03776108457315431,3.2747527272727273,0.8106650719616318,0.6389650713224189,0.6568,0.0,0.0885,0.6717,63.2,88.10627191584315,92.8753586228881,99.26681542875359,80.18807778131973,87.7151737328658,78.3232387631495,72.98374242907236,96.8122409945808,17.573916161938158,7.14456487089576,0.7491233662735097,19.827861013707363,9.427797258527255,78.3232387631495,31.343640420784187,3.203697800446286,Other
ADPT,0.5881620550024707,0.82593121070662,0.16127557563258366,0.042109596287734856,0.02906739200841728,0.037866462760531516,25.489999771118164,24.775200820681228,0.028851388758078366,23.944460899574025,0.06454682266710102,0.0,0.0,23.31766675313314,12.295000076293945,1.0732004565226125,1.0732004565226125,57694484.72263632,0.5126172315531778,0.9284883917667694,0.39277231461601103,0.18669643110027714,0.4709729339246645,19.87319922762961,17.328666750590006,3.29,0.6190476190476191,29,True,True,24.870000076293945,23.995500087738037,23.31766675313314,21.66640007019043,0.875,0.0,-0.10411099323273096,0.05247503679130653,0.058150809379076664,0.05371573975896856,2.0938884590545492,0.8255010459613517,0.7553813993724685,0.8418,0.0,0.0741,0.6323,69.2,87.69126554032516,92.6163532036978,96.07905642333439,80.18807778131973,84.24848581447243,87.21708638826905,69.72425884603125,97.6569971310169,20.629582403570293,7.403570290086069,3.9368823716927,19.827861013707363,17.747848262671344,87.21708638826905,35.94198278610138,2.358941664010201,Other
KIDS,0.5542522689618989,0.43243243243243246,0.3759086025482613,0.059576159835356385,0.07287446078792492,0.0392156862745098,26.5,24.54622684341985,0.07959566124126743,22.88034858374834,0.15819913770119126,0.0,0.0,21.441500027974445,14.640000343322754,0.8101092471686003,0.36036964182380915,4961126.638156891,0.44489490017046945,0.7154209587621372,0.9553032082512731,0.10482647461092784,0.43466845156513007,20.068508005525487,18.471166610717773,7.83,0.6190476190476191,28,True,True,24.353000259399415,22.256500148773192,21.441500027974445,20.472999992370607,0.625,0.375,-0.10000002061998522,0.038771096300094544,0.0540374737435921,0.03760915689391268,2.9730998232393713,1.194463866228043,0.37708651509203067,0.5916,0.0,0.1581,1.1105,51.2,87.44321804271597,87.49203060248645,94.89560089257252,80.18807778131973,80.05658272234619,95.13866751673574,85.04144086707045,92.81160344277973,28.66054351291042,12.52789289129742,5.120337902454574,19.827861013707363,47.28243544788014,95.13866751673574,44.59674848581447,7.204335352247371,Other
CCC,0.45029237646153375,0.6209149912611023,0.29842932503575653,0.04494384505685279,0.11210762235951426,0.042016834221949004,7.440000057220459,6.969102309661038,0.06756935493781334,6.60096767719829,0.1271074819712323,0.0,0.0,6.351333332061768,4.21999979019165,0.7630332765686164,-0.24159024067491752,66914505.67096205,0.15428499014919236,0.8442045195529797,0.8103256178110609,0.044601575593062076,0.32392194978705335,6.000907243050027,5.619666671752929,6.63,0.6031746031746031,28,True,True,6.968999910354614,6.53149995803833,6.351333332061768,5.755799980163574,0.625,0.125,-0.16536963554704218,0.018969754884707292,0.050500254086434604,0.044114830150980944,2.088504544903648,1.4982779865881322,0.5582865383645037,0.7343,0.0,0.1317,1.2787,56.6,87.26171501434493,88.93050685368186,94.0269365635958,80.18807778131973,71.40978642014663,99.84061204972903,85.9977685686962,96.01530124322602,27.19078737647434,11.089416640102009,5.989002231431304,19.827861013707363,32.849856550844756,99.84061204972903,52.343002868983106,4.000637551801084,Other
ADUS,0.04401528878645573,0.28007672684009705,0.07737877018955895,0.020665025774754365,0.044560444292373005,0.0159993179852017,120.0199966430664,117.6027817378891,0.02055406232281773,115.76008730058285,0.03679946553100176,0.0,0.0,114.96666615804037,88.48999786376953,0.3563114424280736,0.04501522192105433,24993469.84425354,0.13245657615220088,0.9110553592129067,0.11542118262788147,0.5586487093279439,0.16913222850928,107.17754417096762,102.65733311971029,3.64,0.6507936507936508,27,True,True,117.94499816894532,116.94949951171876,114.96666615804037,108.09839965820312,0.75,0.125,-0.058817262037252904,0.0414894676037839,0.027753279846752944,0.03032826984254019,2.091534238659347,0.9047832669769529,0.23061748596493917,0.3563,0.0,0.0427,0.6806,59.7,87.123246732547,88.25310806503028,94.15843162256934,80.18807778131973,89.75533949633407,94.1345234300287,73.30251832961429,87.0098820529168,24.193696206566788,11.766815428753587,5.857507172457762,19.827861013707363,18.178195728402933,94.1345234300287,39.5839974497928,13.006056742110298,Other
YEXT,0.13153153044789873,0.749303721435179,0.26612906482043525,0.02782325246794441,0.07534247358289553,0.044925119907482484,6.28000020980835,5.930393563405177,0.05895167709618778,5.6849815477948376,0.10466501201649729,0.0,0.0,5.541666714350383,3.3399999141693115,0.8802396320929975,-0.2689173343126906,4209878.868972421,0.101454386394378,0.8936014615634773,0.7390918270899234,0.041160235859556686,0.3226622172042064,5.1517265712091405,4.748000001907348,6.02,0.7142857142857143,37,True,True,5.872000122070313,5.680500078201294,5.541666714350383,5.048600029945374,0.625,0.0,-0.17647062184549894,0.034771276888184155,0.041679400281473246,0.040548230379374606,4.176728512582644,0.8564911614142942,0.6817146212600297,0.7065,0.0,0.1131,0.6041,63.4,87.01725374561683,89.92269684411858,99.86053554351291,80.18807778131973,70.07092763787057,96.92381255977048,76.24322601211348,97.01944532993305,22.822959834236535,10.097226649665284,0.15540325151418552,19.827861013707363,27.072043353522474,96.92381255977048,32.48326426522155,2.996493465094039,Other
MNPR,1.2639852762450994,0.9066974927893702,0.10099566715790614,0.12163746246111365,0.06309553274021541,0.04023513786933991,123.83999633789062,117.2206571478091,0.05646905034609112,113.26605281674705,0.09335492195751839,0.0,0.0,111.9701670328776,30.420000076293945,3.0710057865646787,2.7527271617542612,31695510.411747742,0.6574350886490562,0.8858019382816781,0.12556921271771765,1.1732550954672232,0.6885813859588394,89.58521963748818,73.33966687520345,4.26,0.5873015873015873,28,True,True,116.98499984741211,114.23025016784668,111.9701670328776,98.80020004272461,0.75,0.25,-0.09140528307411105,0.06156427731935214,0.06932529832367422,0.05952382272528163,1.2583341420022642,1.3607526311869418,0.8330270567954899,1.0956,0.0,0.1084,0.9007,68.4,86.9825868664329,92.27366911061523,92.85543512910424,80.18807778131973,84.91791520561046,80.28371055148232,74.0038253108065,97.91201785145043,25.480753905004786,7.7462543831686315,7.160503665922857,19.827861013707363,34.19668473063436,80.28371055148232,61.276697481670396,2.1039209435766657,Other
XNCR,1.3441227422734914,1.4310955123387936,0.41055869476742224,0.19704222408633726,0.19031139527744786,0.08303819846604432,27.520000457763672,23.70773297340201,0.1608027004791513,21.55425504414572,0.2767780840209687,0.0,0.0,19.89216667811076,7.440000057220459,2.6989247642620295,2.664447352734785,23472048.206411935,0.9780309678943901,0.9141825243684948,0.7364919843164154,0.220503550154456,0.924475552208828,16.95084418962207,14.300000031789144,11.43,0.5873015873015873,32,True,True,22.95300006866455,21.436000061035156,19.89216667811076,17.523300018310547,0.375,0.0,-0.09725454513018564,0.05602272008838304,0.07486517938767152,0.04991953274078132,1.808266577043217,2.0683965827263426,1.3371635346579744,1.455,0.0,0.2791,1.188,63.9,86.81004941026458,96.16273509722664,95.91966847306344,80.18807778131973,62.03379024545744,84.69875677398788,86.75486133248327,99.02773350334715,21.412974179152055,3.8571883965572207,4.09627032196366,19.827861013707363,16.81542875358623,84.69875677398788,57.6904686005738,0.988205291679949,Other
DYN,0.7560656187964268,0.5250570330930429,0.15381308672955357,0.0315871198417459,0.024091819399829222,0.030000026409442607,26.780000686645508,26.135781490001683,0.02464893567044369,25.481419209786697,0.05096189761518707,0.0,0.0,25.03966655731201,11.970000267028809,1.2372598236618781,1.2372598236618781,57301717.24675675,0.42415131110578974,0.9236068776369605,0.3387444701966038,0.17214285439243698,0.36646599527718227,21.861326974251796,19.59800008138021,3.01,0.6190476190476191,30,True,True,26.188999938964844,25.75699987411499,25.03966655731201,23.211199989318846,0.75,0.0,-0.13036732890377184,0.03992078399570169,0.055126080740188134,0.05114423567177126,2.5132813795909423,0.700323933244256,0.4661323127488971,0.5931,0.0,0.0403,0.7188,64.8,86.77697641058336,91.44485176920625,96.91185846350015,80.18807778131973,79.4270003187759,94.74019764105833,65.09403889065986,94.53299330570609,21.511993943257888,8.575071724577622,3.1040803315269363,19.827861013707363,21.389862926362767,94.74019764105833,26.976410583359897,5.482945489321008,Other
WK,0.2775903008583455,0.5591020787350037,0.4545629240003093,0.026576258772510592,0.08358374278404207,0.08002854111933559,75.70999908447266,69.59352937902216,0.08788848273722139,64.73481373089469,0.16954069566342267,0.0,0.0,60.5533332824707,44.310001373291016,0.7086435734147548,-0.009809050601366127,48586362.769390486,0.13098215104682503,0.7230680841221557,0.8993917939104991,0.3517506688421223,0.31091998703319973,59.87707876896187,57.75333340962728,7.84,0.6190476190476191,29,True,True,68.98400001525879,63.55699996948242,60.5533332824707,55.965400009155275,0.75,0.0,-0.12966121619158777,0.07636480780562806,0.04960028207533176,0.04497518917183085,3.6139774278693,1.520975128370475,0.49886193559025105,0.6466,0.0,0.185,0.9193,51.5,86.65046222505578,91.2057698437998,96.07905642333439,80.18807778131973,79.47481670385719,69.3018807778132,90.64392731909467,94.93146318138349,21.21613006056742,8.81415364998406,3.9368823716927,19.827861013707363,21.34204654128148,69.3018807778132,48.07937519923494,5.084475613643608,Other
