Ticker,6m_return,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema9,ema9_dist,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,ipo_vwap_dist,r_squared,r_squared_15d,slope,sma30w_dist,ema21w,sma30w,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,has_9m_vol,max_vol_25d,days_since_9m,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
ATRC,0.560756635833338,0.773406154906166,0.2246540957276926,0.02247426341329588,-0.006124933439451182,-0.012175294013464148,48.68000030517578,46.81042273839743,0.039939343791586514,43.46127901352427,0.12007748989687009,0.0,0.0,40.610666783650714,25.860000610351562,0.8824438962189949,0.2854502687664324,33268825.494745255,0.45559092144191343,0.9195456535814139,0.9727682914927454,0.36255088260829366,0.49134541804618476,36.49313996911749,32.64166685740153,9.37,0.5714285714285714,30,True,True,46.39200019836426,43.26250019073486,40.610666783650714,36.57360004425049,0.875,0.0,-0.07938766572170636,0.055696066286563664,0.03959447824167088,0.03532544989437265,1.5657777520565828,1.2420842491329744,0.7331678942374077,False,1655000,99,89.88154116145502,94.53174856413528,94.51180599872367,81.14629865985961,87.75526483726867,91.00191448627952,79.04435226547542,97.319719208679,22.156190172303766,5.488194001276325,5.504148053605616,18.86965539246969,14.219049138481175,91.00191448627952,56.25398851308232,2.6962348436502874,Other
TWFG,0.7373117171413727,0.6774367329264049,0.12862315898531543,0.1343772999666318,0.07562156779320546,0.029071659975508812,31.149999618530273,28.780417844843477,0.0823331261714586,27.806975800829736,0.12022248811396398,0.0,0.0,27.38933334350586,17.040000915527344,0.8280515225879764,0.13561791002432338,4336492.8658360485,0.39374185895898905,0.8738336808580547,0.16179064000007637,0.1709696587329636,0.4140129979364323,24.906904822825275,22.029500198364257,4.88,0.5714285714285714,30,True,True,27.948999977111818,27.84749984741211,27.38933334350586,25.934899978637695,0.75,0.125,-0.10285517036488033,0.03545842177591417,0.04117073604902645,0.041164874550560476,2.311625842336079,1.2114769872084943,0.6393760008554629,False,322100,99,89.33970165922145,89.87316528398213,94.51180599872367,81.14629865985961,83.1325781748564,98.72367581365667,85.17070835992342,96.63369495851947,24.954331525207408,10.146777281429483,5.504148053605616,18.86965539246969,24.06668793873644,98.72367581365667,49.40970006381621,3.382259093809828,INSURANCE BROKERS
VIA,0.5837591381600552,0.9449092812328336,0.3545409996581779,0.05724034408339061,0.03334566973554989,0.016769926334483445,27.889999389648438,26.307556981614297,0.06015162902203614,24.224358787709455,0.15132043882205018,0.0,0.0,22.16266663869222,13.3100004196167,1.095416867796884,-0.4366794519256055,18303912.852620315,0.21589629870052993,0.8482956478429726,0.8548440511532497,0.20153705993189425,0.5579554657444908,20.94332012809251,17.90166664123535,7.84,0.6190476190476191,34,True,True,26.329999923706055,24.03449993133545,22.16266663869222,20.117999897003173,0.75,0.125,-0.16725359049406147,0.0507900368720502,0.0558931185153073,0.04928289336753423,3.8406298128091154,0.950054177878819,0.9007796460565783,False,1159000,99,88.88999680918953,93.55456285896616,98.63592852584557,81.14629865985961,74.59716017868539,93.18761965539247,82.07562220804084,98.18123803446075,23.022096362476066,6.465379706445438,1.380025526483727,18.86965539246969,32.60210593490746,93.18761965539247,39.75749840459476,1.8347160178685387,Other
DASH,0.34924305613111306,0.481787011592632,0.19425120139938826,0.060303327153230474,0.04478945035930081,0.019383578489170696,233.5,222.2887832417577,0.05043536877904074,212.57744857669192,0.09842319382133244,0.0,0.0,203.0076670328776,146.60000610351562,0.5927693743417957,-0.061457428750150034,967331149.0231934,0.18572604370015824,0.8705609346677079,0.7673050059524,1.130777655658634,0.31702887477083264,193.00115051115378,177.29299977620443,5.51,0.6190476190476191,30,True,True,220.3470016479492,212.61050033569336,203.0076670328776,194.68580078125,0.625,0.125,-0.13258735329241975,0.03829647519145767,0.036431669728756055,0.036161827071065314,2.028516937698769,0.9040785272947715,0.4481655358449063,False,8599900,99,88.17645181876196,93.50271218889598,97.33966177409062,81.14629865985961,75.2273452456924,98.06955966815572,75.22335673261009,94.14486279514996,23.8154116145501,6.517230376515635,2.6762922782386727,18.86965539246969,28.366305041480537,98.06955966815572,43.052010210593494,5.871091257179324,INDEX QQQE
XNCR,1.4457429346104185,1.4999998779427097,0.46720081344553804,0.06468018712531377,0.05395683601315823,0.01051899944815495,29.299999237060547,26.54425423473867,0.10381700604402035,23.732780688393778,0.23457927757236424,0.0,0.0,21.61683333714803,7.900000095367432,2.7088606181463337,2.7088606181463337,28627668.68783493,1.045816693377733,0.9078290734425123,0.9550549646837271,0.25739391109177956,0.9686890623304033,18.09484301334795,14.882999960581461,10.78,0.5714285714285714,32,True,True,25.865500068664552,23.176749992370606,21.61683333714803,18.832800006866456,0.5,0.0,-0.09725454513018564,0.0741306203008079,0.06138306396525791,0.05156996557640161,1.8128060863000175,1.2908811359229404,1.4432753388503972,False,2351000,99,87.66771697511169,96.28270580727505,95.36534779834078,81.14629865985961,73.16528398213146,79.9936183790683,82.56222080408423,98.89917038927888,20.517908423739634,3.737236758136566,4.650606253988514,18.86965539246969,16.891352903637525,79.9936183790683,54.10816847479259,1.1167836630504147,Other
VEEV,0.39850385010726375,0.557069785008878,0.22654076800398731,-0.016812753867343128,-0.0045179312011406365,-0.006761683527220749,246.77999877929688,244.30391056420302,0.010135278675545954,231.5146453238395,0.06593688029586388,0.0,0.0,218.23900044759114,151.42999267578125,0.629663941856383,-0.13875901647218555,402457182.13045806,0.21502618268753584,0.7944677062955756,0.6659911766162936,1.4400599629098922,0.3385573321546926,202.763651061077,184.36266632080077,6.35,0.5555555555555556,29,True,True,246.36599884033203,231.40349960327148,218.23900044759114,201.14760070800781,0.75,0.0,-0.1881691896051301,0.04307637151423175,0.03322793404335618,0.035720080213535774,2.841490839552034,0.9269162567320818,0.5217401569283047,False,2608900,99,86.99704850031908,92.3061582641991,91.69990427568602,81.14629865985961,72.16416719846842,96.5698787492023,79.82610082961072,95.29355456285896,24.456565092533506,7.713784301212508,8.316049776643267,18.86965539246969,28.5856732610083,96.5698787492023,40.33184428844927,4.722399489470326,CRM
YEXT,0.18558553109433523,0.670050717803296,0.16873886144840258,0.04777065348328394,0.036220475988620486,0.007656923781197326,6.579999923706055,6.240591440316777,0.05438723022253305,5.922302936471883,0.11105426289219575,0.0,0.0,5.703666702906291,3.3399999141693115,0.9700599080232494,-0.2688888973659939,4183604.0990896225,0.16143197875658927,0.8972418721326748,0.8563150992135531,0.042792819348806244,0.3908264493055227,5.288122714906706,4.730999994277954,7.22,0.6984126984126984,36,True,True,6.160000038146973,5.909000039100647,5.703666702906291,5.2526000261306764,0.75,0.0,-0.17647062184549894,0.07367732804796133,0.034922586832425585,0.03499783425239573,5.461324119267385,1.3678741545247213,0.6321575730619706,False,1387300,99,86.98229100191449,87.87492022973835,99.83248245054244,81.14629865985961,73.47239948947032,80.36056158264199,91.52839821314615,96.5698787492023,23.049816528398214,12.14502233567326,0.18347160178685387,18.86965539246969,27.27744097000638,80.36056158264199,46.83312061263561,3.446075303126994,Other
WK,0.2569785532830145,0.5638814076337788,0.26986848715074185,-0.018623643505023095,-0.007082704347561887,-0.0077456493447411534,74.30000305175781,72.68163751562093,0.022266497996678382,67.98968681916296,0.09281284453300775,0.0,0.0,63.500000127156575,44.310001373291016,0.6768224046263297,-0.053382531864557395,53558051.53255463,0.11054647553574552,0.7933417522502298,0.8190631182536646,0.4352918687504007,0.2891845441290851,61.12999087973588,57.63333371480306,6.6,0.6349206349206349,28,True,True,72.74100036621094,67.74550037384033,63.500000127156575,58.071200103759764,0.875,0.0,-0.12966121619158777,0.03801178596013118,0.04599736183646918,0.04232742364554782,3.8542349626362857,0.5210684535466391,0.5283972250841119,False,1218000,99,86.87200861518826,91.9073069559668,96.0314294830887,81.14629865985961,80.49617102744098,98.13337587747287,58.918315252074024,95.38927887683471,20.602863752393112,8.1126356094448,3.984524569240587,18.86965539246969,21.478142948308868,98.13337587747287,16.48851308232291,4.626675175494575,Other
CAKE,0.7424815559806839,0.7519942210727081,0.27841838428615273,0.07243433129495887,0.0013676764915960871,-0.009815897338878386,113.48500061035156,110.79165776735289,0.024309978722895555,105.78534088027553,0.07278569663815958,0.0,0.0,100.6280502319336,42.609012603759766,1.6634036715588614,0.8656244716572491,226086390.74971238,0.7233909661352562,0.9118480974252644,0.0929266208453534,0.853977149166453,0.5491006529254182,85.33439040257676,73.25863583882649,6.09,0.6349206349206349,28,True,True,111.1754997253418,108.38570594787598,100.6280502319336,91.56924331665039,0.75,0.125,-0.0977918077514882,0.10002479561522017,0.039926326638028156,0.039274542582588945,1.7581834693960996,0.9480049197764812,0.7122417932587807,False,5378500,99,86.66839502233567,96.19097000638163,96.0314294830887,81.14629865985961,83.79467134652202,63.11423101467773,74.48947032546266,97.1442246330568,19.22104339502234,3.8289725590299937,3.984524569240587,18.86965539246969,23.404594767070833,63.11423101467773,47.26388002552648,2.871729419272495,RESTAURANTS
ANRO,0.9120590737718066,0.7764188074648248,0.3242159472013624,0.04069939835149096,0.059218280813362924,0.0016552102976831896,36.310001373291016,34.053912013625315,0.06625051943409664,31.62261018259022,0.14822910454373034,0.0,0.0,29.64333330790202,3.509999990463257,9.344729764087193,7.749397720212874,14688039.5076725,1.541601596656076,0.8735157822741845,0.9237567763148907,0.2343452379633937,0.5168352101050392,26.33848494583573,23.93800007502238,5.24,0.5238095238095238,29,True,True,33.73299980163574,30.874499893188478,29.64333330790202,27.855200004577636,0.75,0.0,-0.11720694848405533,0.07612838800613166,0.06356666115113731,0.05797889371021926,2.0620671832246447,1.017745705096116,0.7361121902615949,False,989700,99,86.39617900446714,94.15283982131461,86.60258455647735,81.14629865985961,81.04259731971922,78.54179961710275,79.49904275686023,97.35162731333759,22.058072750478626,5.867102744097,13.413369495851946,18.86965539246969,19.707243139757498,78.54179961710275,46.72144224633057,2.664326738991704,Other
