Ticker,6m_return,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema9,ema9_dist,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,ipo_vwap_dist,r_squared,r_squared_15d,slope,sma30w_dist,ema21w,sma30w,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,gain_from_60d_low,pct_from_60d_high,consolidation_range_10d,vol_contraction,htf_score,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
XNCR,1.0138049909668365,1.0802138678351925,0.336004640523725,0.08155700811418637,0.006902495483418245,0.015224027183742056,23.34000015258789,21.89102205566714,0.06619051834291309,20.304116808041055,0.14952058113379904,0.0,0.0,18.97316665649414,7.440000057220459,2.137096770575507,2.039062587796557,22916054.904608347,0.7115062062946355,0.9178725385616087,0.6469894248072063,0.20191747948138217,0.6902428527754811,15.888789271405834,13.808666674296061,7.09,0.5873015873015873,31,True,True,21.31599998474121,20.645000076293947,18.97316665649414,16.735300025939942,0.875,0.0,-0.09725454513018564,0.033791610471603124,0.06887599206413704,0.05565552331292983,2.353919638948846,0.37884729617881646,0.9755268768530718,1.2421,0.0,0.1688,1.138,65.5,87.76963141025642,95.32051282051282,95.44471153846155,80.75721153846155,85.20032051282051,96.66666666666667,51.955128205128204,98.6698717948718,18.540264423076923,4.695512820512821,4.571314102564102,19.258814102564102,16.40625,96.66666666666667,15.29647435897436,1.3461538461538463,Other
CAKE,0.956586418360095,0.9110224729569222,0.32548371511115204,0.022454595335604927,-0.0333362062544903,0.013407222352735395,113.37999725341797,109.59888869882239,0.03449951545572746,101.40047897222344,0.11814064788072717,0.0,0.0,93.43231811523438,42.60901641845703,1.660939087162428,0.8328281864674577,203675873.7066742,0.7705118493281428,0.904306583413912,0.8420050640937602,0.8242546105714439,0.6303144366160512,79.44970461271936,69.54486490885417,8.07,0.6825396825396826,30,True,True,109.54589767456055,100.04796409606934,93.43231811523438,85.87911773681641,0.875,0.0,-0.046653318919009465,0.15180782818925645,0.035589139699008954,0.03965956082436508,2.0974013867665917,0.696502592805829,0.8148500574729001,0.8854,0.0333,0.1081,1.2711,57.0,87.5612980769231,96.96714743589743,97.94871794871796,80.75721153846155,93.0448717948718,58.07692307692308,69.30288461538461,98.18910256410255,14.787059294871797,3.0488782051282053,2.0673076923076925,19.258814102564102,8.561698717948717,58.07692307692308,35.51282051282052,1.826923076923077,RESTAURANTS
CTRN,0.6004764654327137,0.7852657231403397,0.15106688546865882,-0.0035053864534783847,-0.0014859900830235244,-0.008451800988464098,73.91000366210938,73.00633657344035,0.012377926781190908,69.4498362504172,0.0642214244481444,0.0,0.0,66.19633344014485,30.739999771118164,1.4043592782180723,1.3118550281368235,9017515.103486633,0.5547448947883573,0.905563047706403,0.8463818915009161,0.5670910229514453,0.45158763329838386,56.52611698294111,50.916666666666664,5.04,0.5555555555555556,30,True,True,73.28600006103515,69.38300018310547,66.19633344014485,61.29440002441406,0.75,0.0,-0.14732670547938584,0.029924130084823506,0.04092433719428977,0.040855665966168825,1.6978213640794955,0.6108745766669214,0.6954220298793308,1.0372,0.0298,0.0826,0.8372,65.6,86.34395032051282,93.74198717948718,90.96955128205128,80.75721153846155,77.21955128205127,97.17948717948718,60.98557692307693,97.5,22.688301282051285,6.274038461538462,9.04647435897436,19.258814102564102,23.241185897435894,97.17948717948718,34.18269230769231,2.516025641025641,Other
DYN,0.6537967069515309,0.48640829393244744,0.08256112092325316,-0.030188650455114978,-0.017959469315410523,-0.010015344017816811,25.700000762939453,25.9591178352846,-0.009981736436087468,25.24516054114091,0.0180169272862144,0.0,0.0,24.80466651916504,11.970000267028809,1.147034268138634,1.0759289600458997,54903221.463631056,0.38157536917662593,0.931087334820616,0.2901413661074067,0.17725325647037704,0.32997536970051533,21.409373836079162,19.323666699727376,2.48,0.5873015873015873,29,True,True,26.05499973297119,25.40399980545044,24.80466651916504,22.7053999710083,0.875,0.125,-0.13036732890377184,0.023810717466195435,0.05707186976592256,0.05315174031933659,2.2867273305855256,0.6471196952701807,0.4116046335642993,0.6143,0.0378,0.055,0.8907,55.9,86.31470352564102,88.34535256410257,94.00240384615384,80.75721153846155,80.57692307692308,97.9326923076923,67.53205128205127,93.81410256410257,24.34314903846154,11.670673076923077,6.013621794871795,19.258814102564102,27.03525641025641,97.9326923076923,31.658653846153847,6.201923076923077,Other
ADPT,0.5423939126567557,0.9282930567603468,0.07940661818350675,-0.027897877034848646,-0.020198028866607366,0.011447289334661251,24.739999771118164,24.558388854127067,0.007395066430043003,23.603089323503124,0.048167866165000066,0.0,0.0,22.904333368937174,12.295000076293945,1.0122000502317596,0.8972392518015413,62038682.11585426,0.4768452110246473,0.9355510519762945,0.6629326355832458,0.1971519793599798,0.4470092612165558,19.311800778013176,17.09733339945475,3.08,0.5873015873015873,27,True,True,24.607999992370605,23.57100009918213,22.904333368937174,21.20240005493164,0.75,0.125,-0.10411099323273096,0.04377331469703667,0.053936413909403236,0.05420661625743237,1.6170702319875638,0.6616413687468027,0.8312514972527982,0.7876,0.0279,0.0919,0.6377,62.3,86.24138621794873,89.58333333333334,91.45032051282051,80.75721153846155,83.125,94.23076923076923,62.98878205128205,98.23717948717949,23.683693910256412,10.432692307692308,8.565705128205128,19.258814102564102,23.341346153846153,94.23076923076923,37.996794871794876,1.7788461538461537,Other
GTLB,0.44230118552532127,0.8013524601331081,0.3025671559241127,0.04640312818291441,0.04435181322435196,-0.01683966708031421,42.619998931884766,40.013703123299926,0.06513508136334417,37.01737540374739,0.1513511821686366,0.0,0.0,34.91949990590413,19.420000076293945,1.1946446325667697,-0.03748870580791982,159395961.05939597,0.2618414867409048,0.6905610451899746,0.9215668762629569,0.20111846795646093,0.5016735833452195,31.720752975978016,28.381666564941405,5.88,0.6349206349206349,34,True,True,39.24949989318848,36.01849985122681,34.91949990590413,32.5282999420166,0.625,0.0,-0.235572677601304,0.03846969281909066,0.05613521780586715,0.052725072162978025,1.8855490421762895,1.1129844648729321,0.7106992000691211,0.6635,0.0168,0.1791,1.0999,48.6,86.21113782051282,88.9142628205128,98.84615384615384,80.75721153846155,64.36698717948718,95.51282051282051,80.68108974358975,97.67628205128204,25.480168269230766,11.101762820512821,1.1698717948717947,19.258814102564102,32.3036858974359,95.51282051282051,50.09615384615385,2.33974358974359,ARKK
TXG,2.0954744787396424,1.6457546289640237,0.2823502057660185,-0.04234248856339816,-0.028744586102374188,-0.03542564607456181,56.09000015258789,54.376995477930905,0.0315023781582823,50.176011752647824,0.11786485600119426,0.0,0.0,47.31500002543132,11.34000015258789,3.9462080597757,3.198353412722915,154897535.71183014,1.3636749013025873,0.9479249498719384,0.6921246829288367,0.5331480325458604,0.9381255674994314,36.12529804595305,28.94033342997233,5.22,0.6031746031746031,33,True,True,52.89999961853027,49.8394998550415,47.31500002543132,41.74110004425049,0.875,0.0,-0.1391044730570779,0.10852107326440362,0.06752624605867633,0.06582532980935094,1.6295537916026603,0.6583240424301526,1.5126067371698495,1.3687,0.0423,0.2214,1.1457,57.9,85.97035256410257,97.00320512820512,97.37580128205128,80.75721153846155,79.30288461538461,68.89423076923077,62.88461538461539,99.26282051282051,18.107171474358978,3.0128205128205128,2.640224358974359,19.258814102564102,22.303685897435894,68.89423076923077,37.58814102564103,0.7532051282051282,ARKK
CLDX,0.8239130766495414,0.33854500825442546,0.18670445753060122,-0.023737501251739117,-0.06507684953097587,-0.015489317952550574,41.95000076293945,41.94232151590731,0.00018309065293944547,39.97576879911357,0.04938571597576538,0.0,0.0,38.721666717529295,20.889999389648438,1.0081379602015124,0.6450980691348805,33375189.452513505,0.4369221426661674,0.7790435142033746,0.8432923798828561,0.20935772613446285,0.3119077851169413,34.69746883107631,31.9763334274292,3.89,0.5714285714285714,27,True,True,41.78000030517578,39.04800014495849,38.721666717529295,36.36119987487793,0.75,0.25,-0.11645383146356167,0.02310513612823953,0.04546693708065839,0.039468755122771995,1.5279188315717025,0.8825170236906775,0.2711825839503703,0.4688,0.0651,0.16,0.8827,40.1,85.5068108974359,87.62820512820512,89.77163461538461,80.75721153846155,81.3701923076923,98.06089743589743,71.46634615384615,88.62179487179486,28.75340544871795,12.387820512820511,10.244391025641026,19.258814102564102,36.037660256410255,98.06089743589743,48.79807692307692,11.394230769230768,Other
QLYS,0.773424807523422,1.0667630525410368,0.16696990277175347,0.0013455328089007521,-0.00587758953032606,-0.050183794088302175,186.0500030517578,180.95019259663417,0.02818350387994285,166.97240052336736,0.1142560235619335,0.0,0.0,159.5096659342448,76.19999694824219,1.441601187702537,0.4405730688681227,123147533.63853607,0.5586170251108287,0.8145392863439126,0.8841678641837889,1.4053249813261488,0.6304919728347552,132.61978080120792,114.1066660563151,6.07,0.6666666666666666,34,True,True,180.76499938964844,160.59449996948243,159.5096659342448,142.8763996887207,0.5,0.25,-0.18510839951177824,0.006903918571446162,0.05579676914700597,0.049786920009465406,1.4959459642736759,0.613539991653123,0.9627529753133979,0.8989,0.0502,0.2093,0.8509,48.9,85.16266025641025,93.02083333333333,99.39102564102564,80.75721153846155,61.47836538461539,99.48717948717949,58.52564102564102,98.62179487179488,25.188701923076923,6.9951923076923075,0.625,19.258814102564102,44.41105769230769,99.48717948717949,37.07532051282051,1.3942307692307694,CYBER SECURITY
GDRX,0.7110091306657358,0.5349793895483773,0.18789805555987932,0.019125664371920467,0.03899724463825492,0.002688169458695616,3.7300000190734863,3.5934170761224804,0.03800920963463205,3.387109255068843,0.1012340430092427,0.0,0.0,3.2246666669845583,1.8700000047683716,0.9946524115306109,0.0,5209793.801287961,0.1055205166717081,0.7042757593656473,0.8202442982490448,0.015486751032131972,0.4344314753095948,2.9345693601966194,2.600333360830943,6.27,0.5873015873015873,28,True,True,3.5670000076293946,3.3205000042915342,3.2246666669845583,3.0284000062942504,0.75,0.0,-0.16883116682055502,0.01480850788675462,0.04527632896738338,0.0369590114908258,2.2481241077274827,1.0905038554554585,0.45773138346782016,0.492,0.0184,0.1684,1.3987,45.2,85.1270032051282,80.92147435897436,92.8886217948718,80.75721153846155,74.86378205128204,98.89423076923077,82.70833333333333,94.59935897435898,27.740184294871796,19.094551282051285,7.127403846153846,19.258814102564102,25.596955128205124,98.89423076923077,47.37980769230769,5.416666666666667,TELEHEALTH
