Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,ema60,ema60_dist,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,r_squared,r_squared_15d,slope,sma30w_dist,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
KGS,0.6297972143903754,0.17098447780617096,0.027584110370206003,0.01633943909825153,0.014970059196332408,67.80000305175781,63.14457725891946,0.0737264543517195,56.7823414018413,0.1940332395232867,29.950620651245117,1.2637261458199267,1.026161838599616,66341040.70608139,0.8912319766208818,0.9207420101110315,0.3247566763340237,0.5015434034438279,5.79,0.6666666666666666,24,True,True,65.18200035095215,62.86450023651123,61.27100028991699,58.621000137329105,0.75,0.125,-0.06808801744948527,0.042547061056853325,0.02734923588898367,0.027028009039658605,2.6908251566586507,1.847434251200837,0.5649948319189382,90.39268488745981,93.70578778135048,87.62861736334406,79.0152733118971,93.35610932475885,94.13183279742765,88.97106109324758,96.55948553054662,23.151125401929264,6.322347266881029,12.387459807073954,21.0008038585209,11.760450160771704,94.13183279742765,50.39389067524116,3.456591639871383,OIL AND GAS EQUIPMENT AND SERVICES
XOMA,0.595479301253305,0.23760569409266255,0.080211002069599,0.001957856465062191,-0.001219884111009454,40.939998626708984,37.78805763035249,0.08341103496742741,33.144232663711655,0.23520731471127443,22.889999389648438,0.7885539413873166,0.7465869323349372,16124004.351100922,0.8493701208603631,0.3205908908695824,0.2972518358545552,0.3469320239015876,6.87,0.5714285714285714,28,True,True,39.92100028991699,38.32400035858154,35.61800034840902,31.93040023803711,0.875,0.0,-0.15127920013278598,0.039879625836168824,0.039492977640822005,0.04105312163790525,2.0680256439786557,2.059084823383676,0.5320414336510146,89.09987942122186,94.39710610932477,89.81109324758842,79.0152733118971,82.44774919614147,95.54662379421221,86.2620578778135,96.28617363344051,24.40032154340836,5.631028938906753,10.204983922829582,21.0008038585209,18.766077170418008,95.54662379421221,55.69131832797428,3.729903536977492,Other
FTI,0.35731057370771574,0.08281986965859034,0.010834637980851608,0.0015904937234702836,-0.01844393048896998,75.56999969482422,72.72461668855266,0.039125445218323764,67.01250590873065,0.1276999519723776,28.875593185424805,1.6170890831419804,1.6170890831419804,253714293.64299774,0.8834969809856501,0.27606871093466173,0.2851064066000614,0.3766354572567472,3.26,0.6666666666666666,29,True,True,73.55900115966797,73.12000045776367,71.69466705322266,68.8677481842041,0.75,0.25,-0.07377784625116143,0.052444297689637626,0.028201264341507975,0.029896592923448453,1.579248454311344,1.7509196887074074,0.3033425351362218,87.8438504823151,87.90594855305467,97.06591639871382,79.0152733118971,92.5200964630225,86.92926045016077,77.71704180064309,91.12540192926045,25.468850482315116,12.122186495176846,2.95016077170418,21.0008038585209,21.655948553054664,86.92926045016077,60.152733118971064,8.890675241157556,OIL AND GAS EQUIPMENT AND SERVICES
ATEX,0.8397106726706455,0.2354896175080849,0.06973658741577178,0.01278559258136915,0.06338030711168223,48.31999969482422,42.814659123051044,0.12858541173831622,37.81065683845517,0.2779465826597482,17.989999771118164,1.6859366486707243,0.612817128551482,14240948.116531372,0.7705842646182808,0.9234747263000005,0.2553842582277805,0.6669637450396527,4.54,0.6031746031746031,34,True,True,45.17299919128418,42.02449970245361,40.9439998626709,39.53929992675781,0.625,0.125,-0.13497233218297858,0.03566846796008669,0.057429931961801614,0.0488706267474114,1.5608872793119057,0.9834423428201049,0.7665619191971763,87.5054260450161,93.27974276527331,96.89308681672026,79.0152733118971,81.41077170418006,97.29903536977493,60.61897106109325,97.95819935691318,22.767885852090036,6.748392282958199,3.122990353697749,21.0008038585209,21.109324758842444,97.29903536977493,43.60128617363344,2.057877813504823,Other
ADEA,0.7634044136869395,0.2696450064288377,0.05014848183919005,0.05292756882891316,0.03714562951484298,31.829999923706055,28.435878715965465,0.11936051780369084,24.590454841045705,0.2944046838278201,11.665595054626465,1.7285363305219974,1.61032948668376,32829621.115545463,0.9548491716315781,0.893127506638498,0.22185528983352013,0.6629392782137117,10.05,0.6507936507936508,28,True,True,30.19799976348877,28.3604998588562,26.98666655222575,24.65126304626465,0.875,0.125,-0.0835974892823102,0.08514408225020292,0.03208641059218845,0.02898457273314619,2.059343709839098,1.2034771230239147,0.6932896740993489,87.39127813504824,95.63504823151125,95.66318327974277,79.0152733118971,91.86093247588424,62.13826366559485,75.2572347266881,97.62057877813504,17.91378617363344,4.393086816720257,4.352893890675241,21.0008038585209,13.85048231511254,62.13826366559485,44.81511254019293,2.3954983922829585,Other
TIGO,0.4258858589327456,0.13177025332146364,0.009754933602664462,0.03423903459294108,0.03235217700343518,84.87999725341797,80.85406576359075,0.04979256703798469,73.51687414014512,0.1545648294514174,30.231224060058594,1.8076930356770164,1.7753443332890542,103449081.07048035,0.9230857533133728,0.19112753834387028,0.3928813740221953,0.4009590979401416,4.0,0.6349206349206349,31,True,True,83.17649993896484,81.85077476501465,78.8143440246582,74.84857398986816,0.875,0.0,-0.0781105388343512,0.040057301337542414,0.033828411753993884,0.033502764724660655,1.7743344904238894,0.6557597047620927,0.3691911977961846,87.32375401929262,91.96141479099678,97.88183279742765,79.0152733118971,92.60852090032154,95.43408360128616,50.37781350482315,93.26366559485531,19.66358520900322,8.066720257234726,2.1342443729903535,21.0008038585209,8.605305466237944,95.43408360128616,26.67202572347267,6.752411575562702,Other
PRAA,0.7036748225580438,0.22553431237456206,0.03026010915084567,-0.01714024174374853,-0.005476902451870133,21.790000915527344,20.33301922674908,0.07165594408436564,18.155620577807102,0.20017935063937176,10.420000076293945,1.091170897887108,0.18488317774457003,5910677.961158752,0.8466902679028199,0.8320612900137166,0.18601335244061576,0.3435137047503576,6.99,0.6190476190476191,30,True,True,21.408000183105468,20.289000225067138,19.400333468119303,17.86000005722046,0.75,0.25,-0.19036517723781682,0.045329432891560405,0.032482235513767575,0.03146921909826493,1.1899958441950962,1.5909051701830352,0.6359349918088175,86.90313504823152,93.86254019292605,96.45900321543408,79.0152733118971,76.30627009646301,92.17041800643086,67.2508038585209,97.28295819935691,27.1314308681672,6.165594855305466,3.557073954983923,21.0008038585209,37.869774919614144,92.17041800643086,67.35530546623795,2.7331189710610935,Other
INSW,0.43369900557475227,0.14841469047612257,0.042740336468274284,0.013067900961361513,0.021300119447647627,82.94999694824219,76.89975820646458,0.07867695403584496,70.3812689198097,0.17858058289277107,31.359081268310547,1.64516668197375,1.64516668197375,39004042.06241608,0.8115923852930601,0.8607931765402212,0.3307495763591175,0.41174320945400317,3.81,0.6349206349206349,27,True,True,78.91699905395508,76.84949913024903,74.82533289591471,72.42830528259277,0.625,0.125,-0.13843130521152025,0.04134710897520519,0.04239054343831925,0.0381443396092294,1.3357957431091,1.608586507481568,0.37669368584058754,86.77471864951768,91.13745980707395,93.70578778135048,79.0152733118971,80.83199356913184,94.87138263665594,71.21382636655949,93.48874598070739,26.09505627009646,8.890675241157556,6.310289389067524,21.0008038585209,21.688102893890676,94.87138263665594,63.82636655948552,6.527331189710611,ENERGY SHIPPING
PUMP,0.49086157545672204,0.268888826723452,0.007647009456858915,-0.016647584056098386,-0.05879129435816778,17.1299991607666,15.56594212967074,0.1004794324729348,13.829872838767331,0.238623041619623,4.519999980926514,2.789822839170738,2.1958952862068184,39627737.8763628,0.7824229608322809,0.8492780151651005,0.08789362148388924,0.5259672178209718,3.76,0.6031746031746031,28,True,True,16.213999843597414,15.110499858856201,14.910999902089436,14.011199913024903,0.625,0.125,-0.0945673951604258,0.08912459017849061,0.0547424874134407,0.05921942401567897,2.7383426494840846,2.15040162406426,0.4315834142402953,86.37721061093247,91.66398713826365,93.31591639871382,79.0152733118971,87.2709003215434,59.54983922829582,90.91639871382637,94.7427652733119,20.20639067524116,8.364147909967846,6.70016077170418,21.0008038585209,15.2491961414791,59.54983922829582,51.90514469453376,5.27331189710611,Other
LGN,0.8537625104952967,0.4590604246782245,0.0815920078867441,0.07917593830283563,0.07703742117008684,86.95999908447266,72.41630863675587,0.20083446286483234,61.314800833170985,0.4182546123093293,29.719999313354492,1.9259758106857605,1.8511475109663167,161319013.56603622,0.6822080330979661,0.926813996551187,0.4909149444963892,0.744246664446838,9.54,0.6825396825396826,29,True,True,79.69499969482422,70.80849990844726,65.17800000508626,60.34259994506836,0.625,0.125,-0.15882855343983512,0.04207294692786308,0.051236336148554405,0.04621584245696186,4.387577821230306,0.4280597973797451,0.780055041765046,86.36655948553054,93.89469453376205,97.16639871382637,79.0152733118971,78.09887459807074,94.45337620578779,54.98392282958199,98.07073954983923,19.408360128617364,6.133440514469454,2.84967845659164,21.0008038585209,24.42122186495177,94.45337620578779,9.943729903536978,1.945337620578778,ENGINEERING & CONSTRUCTION
