Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,r_squared,r_squared_15d,slope,sma30w_dist,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
FIX,0.579364437230922,0.23345935390692465,0.04017096721803237,-0.01281997663138208,-0.03453657290883684,1942.02001953125,1759.06307014929,0.10400818054035581,1539.6408164191403,0.2613461521811,1643.1526652018229,433.65533447265625,3.4782569592804173,3.434713495753837,743940942.7661377,0.7381661423316418,0.8453534404342209,9.064387296568231,0.5834838377710176,5.65,0.6349206349206349,30,True,True,1848.347998046875,1755.6329956054688,1643.1526652018229,1547.0119848632812,0.75,0.125,-0.13426804586484994,0.09105182123403514,0.04111681056024648,0.045176087618749736,2.5396906813402294,1.2003917703520683,0.48687755175969294,86.30466354687752,93.03291915442956,96.92593190253348,80.5026625786671,83.20154913667903,63.65983540422785,80.99080200096822,94.86848475068581,19.62582701307084,6.995320316282071,3.0902049378731644,19.513474261739553,23.551718573503308,63.65983540422785,40.72938518638051,5.147652089720832,ENGINEERING & CONSTRUCTION
ASTH,0.7099526625004509,0.2780730576021999,0.034107264609448906,0.025291367976075917,0.023546151235593973,36.08000183105469,32.6245734889173,0.10591489704259924,28.61032899115813,0.2610830809462212,30.399333254496256,18.15999984741211,0.9867842584919552,0.0789474674869483,15623855.34949913,0.8961891830443318,0.8636265995510704,0.2741810614429128,0.385951052424629,7.75,0.6190476190476191,26,True,True,34.81699981689453,32.7854998588562,30.399333254496256,27.88179992675781,0.5,0.0,-0.13933651568269928,0.07054626021416256,0.041642490600333225,0.037931570835341925,9.565088051716451,1.2756560636109495,0.6098185881032955,85.89942714216556,95.1468452477005,90.25738260448605,80.5026625786671,70.52606099725674,76.47248668710667,86.2917540745522,96.43375827013071,20.207156688720346,4.881394223011135,9.758754235920609,19.513474261739553,18.16604808778441,76.47248668710667,38.65580119412619,3.5823785702759405,Other
DIOD,0.8505916511425501,0.3682099293384011,0.040188456762499075,0.0007999674479166667,-0.029814792097196577,112.58999633789062,99.31300190976334,0.1336883809049582,82.98370649369187,0.3567723242929541,90.51066640218099,39.93000030517578,1.8196843345201916,1.8196843345201916,65957965.45228424,0.7058859595316263,0.8400500472174871,0.7431854767733457,0.7525644273657318,9.14,0.5873015873015873,26,True,True,106.85799942016601,99.91199951171875,90.51066640218099,80.88019989013672,0.875,0.125,-0.20961536505283454,0.052583688804316325,0.04303507290658594,0.042911708232846194,1.154826343652845,1.6178188214357323,0.7422218195454058,85.49156850088752,93.9123769565919,87.6754881394223,80.5026625786671,73.44682911086011,89.44650637405196,70.75197676294982,97.4987897369695,27.04050346942069,6.115862514119735,12.340648700984348,19.513474261739553,34.40374374697434,89.44650637405196,63.76472486687106,2.517347103437147,POWER SEMICONDUCTORS
EFXT,0.5945030405233861,0.3467741694686505,0.04528717043986016,0.021590444561153343,0.04953789982929053,28.389999389648438,25.23928639191462,0.1248336798754795,22.37725166957715,0.26869911501446275,23.56033312479655,6.7545552253723145,3.203089388181524,3.203089388181524,13646827.160009766,0.6810510076827981,0.9397240441775464,0.11686482572335802,0.5719474361142918,6.14,0.6349206349206349,28,True,True,26.76499996185303,24.98249979019165,23.56033312479655,22.841935958862305,0.5,0.25,-0.1469801076589055,0.06942079472786598,0.04039263490761928,0.03957606452380223,2.4515114654131995,1.6898734742136343,0.5011296451144257,85.36408746167503,90.45909310956915,94.75956107794093,80.5026625786671,69.5417137324512,77.29546554784574,87.88123285460708,95.11053735678554,24.51831531386155,9.569146361142488,5.256575762465709,19.513474261739553,35.8560593835727,77.29546554784574,48.12005809262547,4.905599483621107,Other
MRVL,0.994146728286392,0.33486277654726443,-0.029948484588067727,-0.051792625144675926,-0.07051989439481682,160.00999450683594,149.68687019172089,0.06896479498765029,121.86792150394551,0.3129787767952994,136.54288024902343,57.47461700439453,1.784011496668199,1.784011496668199,4143689603.1451645,0.8548593198531501,0.5498079772629432,1.6225446431501307,0.6444841806521876,6.26,0.6349206349206349,28,True,True,162.6989990234375,152.5150001525879,136.54288024902343,116.76848693847656,0.75,0.0,-0.108075141526528,0.11368020469193706,0.05169797282452167,0.05920166370353589,2.3729649388102705,0.8500344993135651,0.8773703746316189,85.3126512828788,96.80490559948363,94.75956107794093,80.5026625786671,87.42133290301757,50.7664999193158,67.93609811198968,98.38631595933516,14.63611424883008,3.2233338712280135,5.256575762465709,19.513474261739553,13.179764402130063,50.7664999193158,28.981765370340486,1.629820881071486,AI
Q,0.46286006181737743,0.1055589077583444,0.0018139573258528043,-0.019662762741927384,-0.039146185813328974,143.58999633789062,137.81666663332132,0.04189137530027468,124.53201399271256,0.153036811452301,132.0373336791992,73.43720245361328,0.955275957422118,0.5088246864342828,218118626.5544632,0.7027628891990529,0.5599982029793585,0.5869822945279827,0.0,3.38,0.6825396825396826,31,True,True,143.1770004272461,139.09600067138672,132.0373336791992,125.44580032348632,0.75,0.25,-0.15556958731753417,0.0661360988249419,0.0360396566512657,0.04277109441527972,1.392503267394766,1.2469926945101906,0.3771956212307889,85.23216879135065,88.03049862836856,98.39841858964016,80.5026625786671,80.00645473616265,79.81281265128288,70.97789252864288,93.0934323059545,25.71849281910602,11.99774084234307,1.6177182507665,19.513474261739553,37.300306599967726,79.81281265128288,52.807810230756814,6.922704534452154,Other
ANDG,0.6797385347377427,0.2854590866900523,0.05081769212832133,0.03331418315849487,0.02274017140764063,35.97999954223633,33.408689581763674,0.0769653043164021,29.431633890277645,0.22249412575500438,31.85766665140788,18.34000015258789,0.9618320197865059,0.5310638103079288,7873538.518508911,0.9207485507567961,0.06663720951300565,0.27463613356679634,0.0,4.18,0.6190476190476191,30,True,True,34.92199974060058,33.889999866485596,31.85766665140788,29.094799995422363,0.625,0.125,-0.14379084559923827,0.07383980194950984,0.06090953814212372,0.05664854289119433,3.7702561475409837,0.6115851942858002,0.5813737863480173,85.12122801355495,95.33241891237695,96.35307406809747,80.5026625786671,78.04986283685653,74.06809746651606,60.40826206228821,96.04647410037114,17.77210747135711,4.6958205583346775,3.663062772309182,19.513474261739553,24.947555268678393,74.06809746651606,15.75762465709214,3.969662740035501,Other
AXTI,3.5062344378858743,0.7176806084224673,0.12937498092651367,0.008089215178997437,0.034245886436941084,108.41999816894531,82.56918603902687,0.3130806220821879,61.09518766646683,0.774607826083388,72.06100018819173,1.25,85.73599853515626,81.76336099595635,1046587836.5852768,0.8536569748310678,0.49019626170674874,1.1471227023824935,2.2384156732395843,6.95,0.6031746031746031,34,True,True,88.81100082397461,81.46250038146972,72.06100018819173,62.302200164794925,0.75,0.25,-0.38646989800422893,0.05490050102175985,0.12973076880174222,0.10651369395618322,1.62775930924499,0.9127339289568874,3.2423513349498783,85.06374051960626,98.4468291108601,97.20832660964983,80.5026625786671,57.28578344360174,87.91350653542037,64.19235113764725,99.91931579796676,25.35601904147168,1.5814103598515412,2.8078102307568176,19.513474261739553,60.02097789252864,87.91350653542037,38.08294335969018,0.09682104243989027,OPTICAL NETWORK INFRA
TEN,0.6302334336098859,0.1473272946722951,0.03773581171086827,-0.0002271829564763048,0.019226357800769055,44.0,40.6531231849842,0.0823276676624937,36.89694525318942,0.1925106454767168,39.84699961344401,16.693180084228516,1.6358069449913015,1.6358069449913015,12599562.874557495,0.8249121768650703,0.790752158509932,0.21568835651453375,0.47303345295744587,4.67,0.6507936507936508,28,True,True,41.612999725341794,40.26049976348877,39.84699961344401,38.36059982299805,0.5,0.125,-0.1061969941679378,0.06901408571256688,0.034081379299127426,0.0314772655437519,1.8050092180403796,1.046992173848921,0.5347676821269678,85.04094723253188,91.38696143295142,95.13070840729385,80.5026625786671,75.8189446506374,77.650476036792,71.66370824592545,95.44941100532516,21.023479102791672,8.641278037760207,4.885428433112796,19.513474261739553,19.025334839438436,77.650476036792,41.27803776020655,4.566725835081491,ENERGY SHIPPING
AESI,0.5557447392889794,0.5881842157375315,0.0671337759614602,-0.048907318433453424,-0.00598144136235518,18.280000686645508,16.01697227073546,0.1412894008716501,13.839255675050978,0.32088033604294053,14.4493332862854,8.100000381469727,1.2567901019442476,0.553160501822017,94277148.25314856,0.578740023092059,0.8982193908272198,0.0981907640367792,0.5719773623752087,6.68,0.5714285714285714,34,True,True,17.545999908447264,15.520499992370606,14.4493332862854,13.562399940490723,0.625,0.25,-0.20646771460656546,0.04436730254573736,0.05661548130298447,0.052086576125245844,3.628273749175236,0.9357896499194465,0.4646410129208206,84.9856785541391,88.78489591737937,93.62191382927222,80.5026625786671,69.00516378893012,94.4327900597063,74.22139745037921,94.54574794255285,26.343997095368728,11.243343553332256,6.39422301113442,19.513474261739553,44.54574794255285,94.4327900597063,29.748265289656285,5.4703888978538,OIL AND GAS EQUIPMENT AND SERVICES
