Ticker,6m_return,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema9,ema9_dist,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,ipo_vwap_dist,r_squared,r_squared_15d,slope,sma30w_dist,ema21w,sma30w,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,has_9m_vol,max_vol_25d,days_since_9m,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
ATRC,0.7350709692911831,0.9284928225080284,0.3368073194867128,0.067383796711556,0.08769393613809978,0.07502048489389183,52.59000015258789,48.9686345318208,0.07395275885044043,46.08294765732776,0.14120304420729543,0.0,0.0,43.541666666666664,25.860000610351562,1.0336426493175144,0.5125107696351857,32021097.689073373,0.5548873585645387,0.9501421359249346,0.7521262301883808,0.40704636694648855,0.5862817796869183,37.93461651049938,33.15300019582113,9.37,0.6190476190476191,32,True,True,49.02699966430664,46.26149997711182,43.541666666666664,39.115199966430666,0.625,0.0,-0.07654686023075886,0.056772039497616306,0.03819303256311525,0.03678048235376882,3.4155768983268984,1.8399134397042527,0.9032502709111212,False,1311500,99,92.68959330143542,97.27272727272728,98.21770334928229,84.27432216905902,84.92822966507177,92.18500797448166,92.16905901116428,98.22966507177033,19.792862838915475,2.7432216905901115,1.7982456140350878,15.741626794258373,13.524720893141945,92.18500797448166,50.50239234449761,1.7862838915470494,Other
PLSE,1.8353068095528808,0.95545654271898,0.3899735668666078,0.08484346819130957,0.046691801880108304,0.011326553097707732,52.68000030517578,49.66124315233425,0.060786983192941645,46.02689489243056,0.1445482131326519,0.0,0.0,42.75300013224284,12.65999984741211,3.1611375150169807,2.514342969282525,23588242.613880157,1.0997694382664176,0.8736267144811598,0.7331693336391731,0.4692864341120568,0.8816861936153042,33.97001904332759,27.99616667429606,7.88,0.6031746031746031,35,True,True,49.57299995422363,46.74400005340576,42.75300013224284,36.86280002593994,0.875,0.125,-0.12927499029528744,0.06437976409349962,0.06879761380145412,0.05442700187451467,2.8442335879040344,1.9620811995312324,0.9298610558709142,False,1132900,99,91.40211323763955,96.57496012759171,98.14593301435407,84.27432216905902,80.27511961722487,88.51674641148325,91.7304625199362,98.29346092503988,21.88496810207337,3.440988835725678,1.8700159489633172,15.741626794258373,27.763157894736842,88.51674641148325,51.94577352472089,1.7224880382775118,Other
WK,0.17587709023743028,0.5443425316664596,0.22771473360337102,-0.023840186990957888,-0.053125,-0.012385879870155062,75.75,76.0594387278637,-0.004068380375128023,72.0438622429938,0.051442796674419304,0.0,0.0,67.86566670735677,44.310001373291016,0.7095463248091941,-0.026099239022323188,60000064.02614975,0.1320232236353041,0.8845178978690105,0.5678180764376168,0.5425000005786503,0.3062221497637441,62.84512469119109,57.99166704813639,5.8,0.6507936507936508,29,True,True,76.30999984741212,72.73350009918212,67.86566670735677,61.623000106811524,0.75,0.0,-0.11383106273572965,0.04293340947273967,0.040869779111496356,0.03955586031887229,3.7930042648375024,0.8869594726117762,0.5241282246263168,False,1576300,99,89.99720893141946,95.38277511961722,97.61562998405103,84.27432216905902,81.76236044657098,97.11323763955343,73.03827751196172,95.88516746411483,19.958532695374803,4.63317384370016,2.4003189792663475,15.741626794258373,19.34609250398724,97.11323763955343,30.526315789473685,4.130781499202552,Other
ELF,0.30070268257236116,1.08709182497154,0.2430241657552822,0.011208462484030873,-0.015497500175255688,0.01724464353833879,107.36000061035156,104.9768340240827,0.02270183329897466,99.18928886646806,0.08237494025068762,0.0,0.0,94.02866694132487,49.56999969482422,1.1658261301454356,-0.17516904125898605,198344914.4548607,0.34539275149604237,0.9516696766197097,0.836634557679336,0.8474025676876719,0.439206403603537,83.0961091856623,74.59666684468587,6.78,0.6190476190476191,33,True,True,105.3379997253418,99.81700019836425,94.02866694132487,86.01640014648437,0.875,0.0,-0.08253968253968254,0.06253333726960687,0.045060581846040546,0.03659184069395491,2.4172601309187236,0.6090057234230026,1.0597733291677485,False,5702800,99,89.4768740031898,97.42424242424242,98.48086124401914,84.27432216905902,87.63556618819777,89.55342902711324,57.61562998405104,98.45295055821371,16.552033492822968,2.5917065390749596,1.5350877192982457,15.741626794258373,14.41786283891547,89.55342902711324,20.38277511961723,1.562998405103668,Other
PSX,0.5580286295447492,0.39811665810152824,0.2710402382265993,0.06788707287034235,0.03856758227032438,0.01614948018582519,256.0899963378906,245.52061463418482,0.043048856485854464,234.99804730242653,0.08975372041419642,0.0,0.0,225.35696665445963,123.11431121826172,1.0800993304822586,1.0200214626574795,659416861.674852,0.5750374056065037,0.8758947353220254,0.638348654734898,1.3714604355772522,0.38915332809592224,200.66313215388473,184.34969787597657,8.41,0.6507936507936508,23,True,True,244.24699859619142,235.0251823425293,225.35696665445963,210.1124530029297,0.75,0.125,-0.09775170739765549,0.05459053915486462,0.030250895252480602,0.026014128733012353,2.1683682029655675,1.0300491103231166,0.37981634011811694,False,4438400,99,88.55622009569377,95.58612440191388,87.72328548644339,84.27432216905902,84.34609250398725,93.15789473684211,75.79744816586921,93.12599681020734,22.802830940988834,4.4298245614035086,12.292663476874004,15.741626794258373,22.747208931419458,93.15789473684211,40.73365231259968,6.889952153110047,OIL AND GAS DOWNSTREAM
VSTM,0.30406509486151756,1.0777203823122317,0.36626926986725405,0.08672091238459798,0.11080341978109476,0.05387651998107439,8.020000457763672,7.389528971163032,0.08531957707466845,6.991506522412303,0.14710619693400562,0.0,0.0,6.696999994913737,3.450000047683716,1.324637781714871,-0.15578942549856087,14686137.876917839,0.19027333811776112,0.9234844797725915,0.48952336023442033,0.06862135181137678,0.4481763186528856,6.067726734165706,5.538000003496806,6.15,0.5555555555555556,31,True,True,7.249000024795532,7.054499983787537,6.696999994913737,5.993199996948242,0.75,0.125,-0.18823528289794922,0.06956220282124355,0.0645466104171297,0.054996436037403604,2.3362128441664014,2.549508455160862,1.0505245517950847,False,5257888,99,88.35187400318979,93.46092503987241,93.16985645933013,84.27432216905902,71.91387559808612,85.99681020733652,91.41148325358853,98.42105263157895,24.543062200956943,6.555023923444976,6.846092503987242,15.741626794258373,35.17942583732057,85.99681020733652,54.8006379585327,1.5948963317384368,Other
SGP,0.07040123410220948,0.45249109830467366,0.1942567703626379,0.050129980177173065,0.0835249146863431,0.05286671794589209,28.280000686645508,26.787298671389454,0.055724245791545786,25.756244282469613,0.09798619614326422,0.0,0.0,24.794333457946777,17.559999465942383,0.6104784479916737,0.07121216270001965,1933842.7693371773,0.1968788522188178,0.8710579159236663,0.4399229839515342,0.1582406914911695,0.0,0.0,0.0,4.89,0.6031746031746031,30,True,True,26.68300018310547,26.119500160217285,24.794333457946777,22.988200073242187,0.625,0.0,-0.1424079085219839,0.05999973667690429,0.04970417593889677,0.0470928470525823,1.634706100500649,1.5394673573428768,0.4334790589208188,False,124100,99,88.23205741626795,92.21690590111643,96.79425837320574,84.27432216905902,74.896331738437,90.78149920255183,82.61562998405104,94.43381180223285,23.574162679425836,7.7990430622009566,3.221690590111643,15.741626794258373,23.556618819776716,90.78149920255183,56.100478468899524,5.582137161084529,Other
MAN,1.148916114178832,0.8828492226823985,0.10810812895935282,-0.03118467537790399,-0.042573475340663976,-0.015035106873555968,60.27000045776367,61.15236025705121,-0.01442887560804808,58.885600557952245,0.023509990331999256,0.0,0.0,57.48066660563151,25.163846969604492,1.3951028048518987,0.548911168540575,51251614.09620247,0.7484359334696062,0.9266997209894926,0.5378247613149086,0.5918639597987981,0.6177676755886273,45.76903570467257,37.25504061381022,5.33,0.6190476190476191,30,True,True,61.66399993896484,59.530999946594235,57.48066660563151,50.8742000579834,0.875,0.0,-0.08632256963518857,0.07016980644776419,0.03470152362272197,0.034647657432394015,3.102432636739899,0.5929186146693798,0.8582041122116494,False,1562900,99,88.21232057416267,94.46570972886761,97.41626794258373,84.27432216905902,87.0933014354067,85.78947368421052,58.89154704944178,98.10207336523126,16.966507177033492,5.550239234449761,2.5996810207336525,15.741626794258373,14.960127591706538,85.78947368421052,18.13397129186603,1.9138755980861244,Other
DINO,0.8796440634721294,0.4652949047165402,0.2860620401724396,0.0934020366865335,0.04379487177946973,0.020101917027528633,106.05999755859375,99.8094102989273,0.06262522983500309,95.18207264294612,0.11428543856629057,0.0,0.0,92.04806900024414,44.82985305786133,1.3658341556842366,1.1237097369251228,231019737.2755615,0.7192417352946107,0.8500345620962921,0.7140895278707317,0.5817882794938329,0.4887527330464995,80.64777251366479,71.24084154764812,6.64,0.5873015873015873,28,True,True,98.33299942016602,93.78363265991212,92.04806900024414,86.37736145019531,0.75,0.25,-0.11932065146532196,0.06809269190060296,0.03820772164650833,0.034340389387896506,1.8341212657455954,1.0140273424306636,0.44611527293087994,False,4071600,99,88.11702551834131,94.82854864433813,94.52153110047847,84.27432216905902,80.86921850079744,86.7304625199362,73.08612440191388,94.78468899521532,23.226874003189792,5.187400318979266,5.494417862838915,15.741626794258373,35.39473684210526,86.7304625199362,42.39234449760765,5.231259968102074,OIL AND GAS DOWNSTREAM
PATH,0.5575757120375908,0.5415595247220656,0.30173662578702287,-0.018548835461159544,-0.036422083684895384,-0.008268997992131714,17.989999771118164,17.55236626104366,0.02493302062900798,16.323450408632162,0.10209541002462921,0.0,0.0,15.092666625976562,9.380000114440918,0.917910399960633,0.6534926086296831,1096246029.3596253,0.37386324874146004,0.8126617946296304,0.7011706061423252,0.12741839240223585,0.49858386751876466,13.5501930232301,12.004666646321615,7.55,0.6507936507936508,33,True,True,17.357999801635742,16.461999940872193,15.092666625976562,13.631199970245362,0.625,0.0,-0.1611842156859977,0.04218335424119478,0.04983751288879417,0.04236082704806693,4.494374889994155,0.905784135070835,0.5213816451944178,True,104706200,0,88.07535885167465,91.62280701754386,99.24641148325358,84.27432216905902,72.48006379585327,97.32057416267943,74.52153110047847,95.85326953748007,21.716507177033492,8.393141945773523,0.7695374800637957,15.741626794258373,25.972886762360446,97.32057416267943,30.97288676236045,4.162679425837321,AI
