Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,ema60,ema60_dist,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,r_squared,r_squared_15d,slope,sma30w_dist,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
KGS,0.6662269416794836,0.18294792095372964,0.03644342601246384,0.02604787102212182,0.010914422278191118,68.54000091552734,63.63507031863339,0.07707904732931066,57.16795109813662,0.19892351569271816,29.950618743896484,1.2884335546321504,1.019014800201549,67952604.51016426,0.8957470406657256,0.919775281100382,0.32033993681454986,0.5171031151446843,6.23,0.6666666666666666,25,True,True,65.71100044250488,63.39450035095215,61.64533360799154,58.99180015563965,0.625,0.125,-0.06808801744948527,0.042458853687221076,0.02724441694034039,0.025959802482995942,2.7517352688209793,1.0703756070865689,0.603489890922797,89.82538980871243,93.95595563414243,89.80469377913519,79.4044365857579,90.23870760327921,94.55071531908054,82.76000642983443,96.88153030059476,21.91709532229545,6.072174891496544,10.211380806944222,20.61163800032149,11.686224079729946,94.55071531908054,42.541392059154475,3.134544285484649,OIL AND GAS EQUIPMENT AND SERVICES
ADEA,0.7601147698534624,0.3163143359276927,0.09525393027459934,0.0752687984928155,0.036757778168342484,33.0,28.850798832715615,0.1438158156847762,24.866234935258216,0.3271007889179392,11.665596008300781,1.8288310324237607,1.6526258367981204,34998520.510798834,0.9544791597908698,0.8910800633629412,0.22806025622627152,0.7205595223334463,10.71,0.6507936507936508,29,True,True,30.60499973297119,28.75699987411499,27.30499986012777,24.941476097106932,0.875,0.125,-0.0835974892823102,0.08373097071517098,0.032347099330944304,0.030175555836070667,2.207869096197314,1.6209907940081205,0.6938426391540347,89.12092107378234,96.0135026523067,96.53592669988748,79.4044365857579,91.89037132293842,64.50731393666614,87.52612120237904,97.39591705513583,18.659379520977335,4.014627873332262,3.4801478861919306,20.61163800032149,13.775920270053046,64.50731393666614,52.628194823983286,2.620157530943578,Other
RELY,0.7096774978218594,0.42259677055644335,0.07196616510695013,0.04111473508329598,0.04111473508329598,22.790000915527344,19.829858079283667,0.1492770560640648,17.5364284649691,0.29958052525078416,12.199999809265137,0.8680328911333067,0.08834767594493684,64857279.49258957,0.6865751146848666,0.8929282365637263,0.11875047918105824,0.4894451764391683,9.42,0.6507936507936508,30,True,True,21.33599987030029,19.49749994277954,18.251666641235353,17.5425,0.625,0.375,-0.146188834242181,0.045126210571028245,0.03402684502868603,0.031765190650924154,5.917225118830747,0.8814953730925449,0.6453044395814846,88.30955634142421,91.90644590901785,97.50442051117184,79.4044365857579,79.34817553447999,93.10400257193378,78.7172480308632,97.12264909178589,25.03777527728661,8.121684616621122,2.5116540749075713,20.61163800032149,44.69940524031506,93.10400257193378,32.342067191769814,2.893425494293522,Other
OOMA,0.4836819937427791,0.20530248105082852,0.0745454268022017,0.10124218149973753,0.08639705108936256,17.729999542236328,15.592711108775294,0.13706971280050248,14.255696729351245,0.24371329433038477,10.579999923706055,0.6758033714640812,0.4127489460379164,3913651.9682289124,0.873598962375211,0.8245782326789233,0.08277409659918919,0.41380040557698866,7.35,0.6349206349206349,28,True,True,16.25799980163574,15.38449993133545,15.014333311716715,14.31159999847412,0.5,0.25,-0.06344828112372036,0.054579081464505685,0.03456853109681637,0.03249536010653981,2.216915426037377,1.2883315369874284,0.42781815537848034,88.11625944381932,91.69747628998553,94.96865455714516,79.4044365857579,83.56373573380486,86.25622890210578,84.3996142099341,94.35782028612763,23.153230991801962,8.330654235653432,5.047420028934255,20.61163800032149,20.58752612120238,86.25622890210578,49.421314901141294,5.658254299951776,Other
VRA,0.6259843214438179,0.21828908160392543,0.019753066651470672,0.019753066651470672,0.004866175249831918,4.130000114440918,3.881765186487198,0.0639489809475983,3.416465023136453,0.20885186485808396,1.7300000190734863,1.387283276824915,1.085858623563799,1107339.0585711957,0.846408790997084,0.4104238237322302,0.028575750322477424,0.47623023155818583,3.98,0.6031746031746031,34,True,True,4.098000073432923,3.9305000424385073,3.7230000416437785,3.391000022888184,0.75,0.125,-0.16111109418633499,0.05551665641316732,0.06123005030439743,0.054797663699214495,3.1593668747704737,1.3041830641051404,0.5647624924406351,87.97118630445266,89.8288056582543,96.92171676579329,79.4044365857579,80.23227776884744,85.48464877029417,88.28966404115094,96.52788940684778,23.308350747468253,10.199324867384664,3.0943578202861275,20.61163800032149,24.682526924931686,85.48464877029417,46.02957723838611,3.488185179231635,Other
PRAA,0.7272727070634811,0.25028114081757025,0.013217821381934036,0.014605189276713545,0.020192685095090823,22.229999542236328,20.505471982739575,0.0841008468836206,18.289418174662323,0.21545690135912482,10.420000076293945,1.1333972533081607,0.15181349331607694,6169295.560668183,0.8544858710464198,0.8307073736258127,0.18869864350090376,0.36940449461811414,7.42,0.6190476190476191,30,True,True,21.522000122070313,20.51150016784668,19.54900010426839,18.075400047302246,0.75,0.25,-0.19036517723781682,0.04292971756952167,0.03184632116395717,0.030974871756817787,1.2575488307076201,1.4991399891490362,0.6622371511118682,87.75337566307667,94.28950329529013,96.27069602957724,79.4044365857579,76.10110914643948,94.22922359749236,72.66516637196592,97.25124578042116,27.084070085195307,5.738627230348818,3.74537855650217,20.61163800032149,38.23742163639286,94.22922359749236,65.6084230831056,2.7648288056582544,Other
FTI,0.3436584400399367,0.0671642424377195,0.008919038131635285,-0.015586400591483716,0.00291122431641604,75.79000091552734,73.00328798194039,0.038172430456506756,67.30044288004669,0.1261441629828806,28.985044479370117,1.6147967780235872,1.56720706267395,266817141.75673294,0.88340205305585,0.42556385396048724,0.28122090048138076,0.3804587366397798,3.19,0.6666666666666666,30,True,True,74.09400100708008,73.35850067138672,72.01366704305013,69.14931747436523,0.625,0.125,-0.07377784625116143,0.052216024436192957,0.02802418312121645,0.030118937474845453,1.7024268895787602,1.5794623366905514,0.29306679154128246,87.68003536408939,86.52547821893587,97.74553930236297,79.4044365857579,89.41890371322938,88.00835878476128,81.72319562771258,90.90178427905481,24.17014949365054,13.502652306703101,2.2705352837164448,20.61163800032149,12.506027969779778,88.00835878476128,57.73991319723517,9.114290307024595,OIL AND GAS EQUIPMENT AND SERVICES
XOMA,0.5632792648860566,0.2546998678735977,-0.01405766346027298,0.009514500455688324,0.010747495265405195,41.380001068115234,38.11459794291227,0.08567329321153694,33.41446228916451,0.23838596324004746,22.889999389648438,0.8077764164042986,0.701480328427871,16744762.685243988,0.8640984309798092,0.26342607719818356,0.30615064625366495,0.3607515548657849,7.53,0.5714285714285714,27,True,True,40.08800048828125,38.74400043487549,36.03866704305013,32.270000267028806,0.875,0.0,-0.15127920013278598,0.043146572341533664,0.03864274187618892,0.0375094987157893,2.1759176935774884,0.9054765000336035,0.504418416981883,87.53576595402667,94.65921877511654,88.17714193859508,79.4044365857579,82.42244012216685,94.13277608101592,73.86272303488184,95.70808551679795,22.806220864812733,5.368911750522424,11.838932647484327,20.61163800032149,18.738948722070404,94.13277608101592,39.41488506670953,4.307989069281466,Other
POWL,0.8766172722381791,0.5078037337725824,0.05684783580202183,0.0861571683530952,-0.006996799214755949,275.3299865722656,238.79573299647606,0.15299374539631622,202.70392665610572,0.35828639885882696,56.396202087402344,3.8820661034152906,3.2911295578471087,151067762.43092957,0.5862979921806487,0.880540850416462,1.3612658658884638,0.7884016216575612,7.49,0.5873015873015873,31,True,True,255.24999542236327,239.38499755859374,219.71822052001954,201.4272659301758,0.625,0.125,-0.18387150745813027,0.0403934715711653,0.05424872894336842,0.04901389919459058,1.8321956030718942,1.1839974221004457,0.8059585701644918,87.5349622247227,92.42083266355891,94.53464073300113,79.4044365857579,73.93907731875905,95.51519048384503,78.9101430638161,98.05497508439159,24.884262980228257,7.607297862080052,5.481433853078283,20.61163800032149,27.985854364250123,95.51519048384503,51.22970583507474,1.9610995016878314,ELECTRIFICATION
TIGO,0.4253533449563608,0.08548069194245023,0.017988625266586677,0.025541211906383563,-0.006597520932073309,84.31999969482422,81.16915066641671,0.038818307232961514,73.87099522187594,0.14144935290994884,30.231225967407227,1.7891690461290248,1.7883355292250385,103714163.37057953,0.9223674479112564,0.32441285214124854,0.3908008593384938,0.3921451542514127,3.58,0.6349206349206349,31,True,True,83.47050018310547,82.18278121948242,79.23271001180014,75.28745315551758,0.625,0.25,-0.0781105388343512,0.03800467491029573,0.03196242492769836,0.033551614623749046,1.474939060832778,0.8648626608600993,0.3716857064661283,87.46503777527728,89.12956116380005,97.80180035364089,79.4044365857579,88.8884423726089,96.51181482076836,62.9239672078444,93.24867384664844,24.491842147564704,10.898569361838934,2.2142742324385147,20.61163800032149,22.460215399453464,96.51181482076836,46.46359106253014,6.767400739430959,Other
