Ticker,6m_return,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema9,ema9_dist,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,ipo_vwap_dist,r_squared,r_squared_15d,slope,sma30w_dist,ema21w,sma30w,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,gain_from_60d_low,pct_from_60d_high,consolidation_range_10d,vol_contraction,htf_score,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
EAT,0.3330965885996165,0.6238823827654455,0.21558892165427812,-0.00044387972552601676,-0.0034075508620672193,-0.009108141353036352,225.1999969482422,216.6958753247952,0.03924450158869229,202.9485756781683,0.10964068703472807,0.0,0.0,192.3123346964518,102.29000091552734,1.2015836829859432,0.4818713900066931,210173493.1613037,0.5291550965866533,0.9363905363708864,0.8561687840158971,1.4872302423058203,0.4152899677517045,171.02164913793627,159.11933390299478,7.6,0.6349206349206349,27,True,True,214.49600067138672,201.00350036621094,192.3123346964518,176.33700134277345,1.0,0.0,-0.0951221167626885,0.02533547766047681,0.038591246687659425,0.036454911473129535,2.3004822136478555,0.6090643638111694,0.5450562768572167,0.7826,0.0091,0.1401,1.0444,55.7,89.70217322335026,97.220019035533,94.55504441624365,82.70542512690355,85.73524746192894,99.84137055837563,62.66656091370558,96.97017766497463,19.189998413705585,2.7998096446700513,5.460818527918782,17.310437817258883,16.26348350253807,99.84137055837563,23.461294416243653,3.0456852791878175,RESTAURANTS
TXG,1.7958085477093368,1.4087961972413912,0.21764566666723206,0.10678580380770257,0.09629160941807459,0.141008783340748,52.029998779296875,47.84115257308255,0.08755738482293889,45.57951664313856,0.14152151253954456,0.0,0.0,44.02366663614909,11.34000015258789,3.588183252133657,3.2335231034005667,140208296.2538643,1.319378058279371,0.9604099616578404,0.2558100747139782,0.49626967104898617,0.8746396490342919,34.121294903661955,27.75466677347819,5.36,0.6190476190476191,35,True,True,47.59499931335449,46.46399993896485,44.02366663614909,38.93540000915527,0.75,0.125,-0.1391044730570779,0.05112848860678793,0.06371357713550516,0.06272480644870183,1.045780878486171,1.724864022900286,1.2918689947726183,1.4694,0.0,0.1236,1.0028,74.4,89.46918623096445,97.16449873096445,98.92925126903552,82.70542512690355,78.24000634517766,90.51395939086294,72.13673857868021,99.31789340101524,23.61496668781726,2.8553299492385786,1.0866116751269035,17.310437817258883,28.67227157360406,90.51395939086294,67.19543147208122,0.6979695431472082,ARKK
KRT,0.8847923811664301,0.7053358639092259,0.37770625313473694,0.1547327504211321,0.11218705675204567,0.11139960678996323,47.09000015258789,42.17534990026287,0.11652897400845003,39.63198224914631,0.1881818036896761,0.0,0.0,37.65716686248779,19.91969108581543,1.3639924911345693,1.0217179284810356,5503675.158086968,0.7582768830912854,0.9253695601440155,0.668685768883696,0.2902212999932777,0.6084795614014035,32.747377982826926,29.276094818115233,9.94,0.6190476190476191,25,True,True,41.736000061035156,39.65925006866455,37.65716686248779,34.2031001663208,1.0,0.0,-0.06519410303151747,0.10110713739988757,0.03558771544247889,0.03790765562626415,4.694395581492288,2.7799943707769392,0.6225558628178378,0.8243,0.0,0.1457,1.2373,57.6,88.54001427664974,96.75206218274113,90.25222081218274,82.70542512690355,89.98651649746193,55.78997461928934,95.64562182741116,97.66814720812182,17.50475888324873,3.2677664974619294,9.763642131979696,17.310437817258883,12.012214467005077,55.78997461928934,50.11104060913706,2.3477157360406093,Other
ETSY,0.4795918973243415,0.32882893292164467,0.05552128106801353,0.02861614687038872,-0.003610500307361699,0.03999514746035122,85.55000305175781,84.11544761226313,0.017054601505628136,82.46196958582767,0.03744797124589737,0.0,0.0,81.33600056966146,44.04999923706055,0.9421113401469052,0.4045313292738842,245885642.27231598,0.3742085163733888,0.9207638846448468,0.22066171141621538,0.46795027193752115,0.33858723726275664,71.37128820352169,63.910666910807294,2.75,0.5714285714285714,26,True,True,84.39900054931641,83.43150062561035,81.33600056966146,77.10340057373047,0.75,0.125,-0.10841870185336938,0.045813370573096444,0.03757006603472352,0.039878105504897475,1.8508547165970317,1.7487845886514273,0.26432524022068765,0.4904,0.0106,0.0554,1.44,55.4,87.7056234137056,89.25682106598984,89.5859771573604,82.70542512690355,82.28505710659898,93.89276649746193,86.69098984771574,91.46573604060913,26.092361992385786,10.763007614213198,10.42988578680203,17.310437817258883,24.627220812182742,93.89276649746193,53.02189086294416,8.5501269035533,Other
VSXY,0.5781550781997683,1.051207307193817,0.2575293535986771,0.10582426484778112,0.09659470561116239,0.05367840518237574,98.54000091552734,91.05957942621865,0.08214864966919526,87.2039749221017,0.12999437243029335,0.0,0.0,84.61033299763997,21.1200008392334,3.665719554919492,3.665719554919492,148436769.45800972,0.9991947830777353,0.7790831374009829,0.5560449005343154,0.7292737059878864,0.56411044369013,71.22105504362156,63.000666809082034,5.07,0.5873015873015873,28,True,True,90.09199905395508,86.91049919128417,84.61033299763997,80.77259956359863,0.75,0.0,-0.1390960176112288,0.0641542139505152,0.04600497163375205,0.043394628155505016,4.85134745806363,0.8611519194995376,0.9516380981472607,1.1981,0.0,0.1342,0.6961,71.8,87.49841370558374,93.80552030456853,94.24175126903553,82.70542512690355,78.24793781725889,81.21827411167513,77.6015228426396,98.85786802030458,19.762650697969544,6.214308375634518,5.774111675126903,17.310437817258883,22.14070431472081,81.21827411167513,31.876586294416246,1.157994923857868,Other
FRD,1.1871701583600893,1.0304947931136976,0.28313521822759297,0.28919548082711505,0.189972846386386,0.16410388192966233,43.90999984741211,37.21354496988225,0.17994670711832075,35.47977474906728,0.23760649998395064,0.0,0.0,34.65560035705566,15.925816535949707,1.7571584633223087,1.7571584633223087,3518860.299905586,0.6458370583429687,0.7540482248782324,0.3933324283315722,0.29392606477766725,0.7995092362513327,29.340470622847146,24.40109723409017,5.34,0.6190476190476191,27,True,True,36.218000411987305,35.27650489807129,34.65560035705566,32.53053852081299,0.625,0.125,-0.1400320098826073,0.059366045039248035,0.07161962241368777,0.06549110873455966,1.4118533731640528,2.9734791500983393,0.931931005916552,1.1517,0.0,0.2428,1.3171,57.5,87.46847239847715,92.10818527918781,94.17829949238578,82.70542512690355,74.13546954314721,84.7239847715736,84.35120558375635,98.81027918781726,24.56218274111675,7.911643401015228,5.83756345177665,17.310437817258883,28.799175126903553,84.7239847715736,61.99238578680203,1.2055837563451777,Other
ICUI,0.1971976723814539,0.45978009264497527,0.1951819696091005,0.06719090408897425,0.10913464139551901,0.10933463349922921,184.55999755859375,170.16887563537992,0.08456964805978752,163.83403915198522,0.12650581352866186,0.0,0.0,159.66433410644532,108.0999984741211,0.707308049618308,0.6354452818261871,56321493.14749756,0.3457249615596513,0.9246665505239593,0.7081791175501179,0.7968452599374564,0.3015086380188143,147.83071081152997,141.80466588338217,6.08,0.5238095238095238,24,True,True,169.28899993896485,163.3035011291504,159.66433410644532,151.21240020751952,0.75,0.0,-0.06098235439264667,0.07075473219596848,0.03147243718407865,0.03624838231463899,1.8008672690514502,2.6331796510019503,0.38891980041765495,0.5546,0.0,0.1252,1.5411,52.9,87.38043305837563,95.87563451776649,77.35961294416242,82.70542512690355,89.18543781725887,76.30076142131979,89.04663705583758,94.89213197969542,22.478981598984774,4.144194162436548,22.65625,17.310437817258883,11.20320431472081,76.30076142131979,56.25000000000001,5.123730964467005,Other
JILL,0.1417323088408231,0.44226074055463377,0.1614486809672142,0.022702706826699746,-0.015096253097331777,0.009605139134163453,18.920000076293945,18.473652565362087,0.02416130266348925,17.58875679820334,0.07568717296873351,0.0,0.0,16.96533336639404,10.850262641906738,0.7437365988929735,0.27056743840865655,1358808.2945570946,0.27656872002950167,0.9458912847123989,0.8589800258871804,0.1166542468166205,0.26877624319243215,15.471491309645744,14.91200688680013,4.81,0.6666666666666666,30,True,True,18.48899974822998,17.447499990463257,16.96533336639404,15.735140056610108,0.75,0.125,-0.12348482733632617,0.04435113747700564,0.05094199231531961,0.042056781555426095,1.6522464375523889,0.559585099221587,0.37225086847964295,0.6454,0.0151,0.0901,0.8021,58.6,86.68186865482235,92.07645939086294,98.27887055837564,82.70542512690355,80.26253172588832,94.79695431472082,55.36960659898477,94.59073604060913,21.41021573604061,7.943369289340102,1.7369923857868022,17.310437817258883,26.649746192893403,94.79695431472082,25.475888324873097,5.425126903553299,Other
PKOH,1.1213048326587576,0.7091794581308069,0.45355706026094833,0.3010405730287675,0.26195620166537525,0.12900451981358424,52.5099983215332,43.50523501276807,0.20698114390423097,40.56611004659749,0.29443020938453324,0.0,0.0,38.80377311706543,17.450241088867188,2.0091273842075026,2.0091273842075026,3461829.908096695,0.7953788189811192,0.7908619172043009,0.5664383059998576,0.20331182421260904,0.7323102558292024,34.46099002708017,30.312121136983237,10.02,0.6349206349206349,25,True,True,41.76260185241699,39.77175464630127,38.80377311706543,36.93147769927978,0.875,0.125,-0.09677423147339237,0.09998835274837194,0.046565841686914466,0.04208534557642393,2.1184667291471415,2.7000268076855107,0.6262128822182409,0.8284,0.0,0.2748,1.5629,49.3,86.54148159898477,92.80615482233503,90.62896573604061,82.70542512690355,85.247461928934,56.424492385786806,91.37055837563452,97.73159898477158,20.550245875634516,7.21367385786802,9.386897208121827,17.310437817258883,23.03299492385787,56.424492385786806,54.16402284263959,2.284263959390863,Other
ADPT,0.5808496881116185,0.8052135805704574,0.1837607282702856,0.0787537709544237,0.013414630836942242,0.05635592805965992,24.93000030517578,23.7426423534784,0.0500095117476859,22.74205213256254,0.09620715667433064,0.0,0.0,22.307000096638998,12.149999618530273,1.0518519413905498,1.0434426799124215,63988258.494291306,0.5090113329572101,0.9371017446825245,0.7064366599064269,0.19784370453859437,0.47894009334798765,18.763067172607958,16.85666675567627,4.19,0.5555555555555556,26,True,True,23.516000175476073,22.825000190734862,22.307000096638998,20.230600051879883,0.625,0.125,-0.10411099323273096,0.06048577696149039,0.057774907033016264,0.05548105603130277,1.883408487995077,0.8860496495054212,0.7175853395110965,0.9614,0.0,0.0967,0.8238,67.3,86.52323921319797,94.622461928934,87.59914340101523,82.70542512690355,78.87848984771574,83.91497461928934,72.76332487309645,98.22335025380711,21.84624841370558,5.397366751269036,12.416719543147208,17.310437817258883,24.056154822335024,83.91497461928934,38.5866116751269,1.7925126903553301,Other
