Ticker,6m_return,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema9,ema9_dist,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,ipo_vwap_dist,r_squared,r_squared_15d,slope,sma30w_dist,ema21w,sma30w,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
MTRN,1.2173057009608892,1.0835961758495054,0.33540251391732046,0.11210878061685721,0.0721303774467873,0.041946145165425254,274.9800109863281,251.06284320510173,0.09526366974856432,234.52867147352566,0.17247929329343742,203.759295335297,0.3495335784992462,222.95027821858724,76.50212097167969,2.5944102920770384,2.5944102920770384,85706403.86248016,0.8549528902525839,0.9605289153377979,0.7854887524489929,1.8841238644449025,0.6698201636787461,189.51522322793198,164.67642262776693,8.3,0.6666666666666666,29,True,True,244.23600311279296,233.16108932495118,222.95027821858724,205.01940826416015,1.0,0.0,-0.08096074057357128,0.0765681807429845,0.04265871411959963,0.041091299138953305,2.631996888487403,1.749915055953911,0.809676734477934,90.20344348363187,97.68761581222977,97.38264360716492,82.87523162445954,87.31084002470661,73.54848672019764,86.03304508956145,96.88079061148858,18.075007720815318,2.555589870290303,2.632798023471279,17.140210006176652,15.275633106856084,73.54848672019764,45.10500308832613,3.134651019147622,Other
HUM,0.397430821860304,1.1335000616520474,0.18595852238726734,-0.04896895539381413,-0.023924860135678468,-0.0037292986284962015,360.6499938964844,361.66427235638434,-0.0028044751373740855,340.3899494284251,0.059520101877506885,287.14919995022746,0.2559672600829014,324.5970001220703,162.84295654296875,1.2147104274744671,0.5288554547382145,465769323.86963195,0.4861423834681775,0.9665860683408563,0.7167367553953143,3.684386190364621,0.4835325591053047,270.16166753113185,243.1021764119466,7.48,0.6507936507936508,27,True,True,365.4009979248047,340.7125,324.5970001220703,281.83439971923826,0.875,0.0,-0.05157001884375732,0.0771850700084966,0.030192115871316684,0.03736309383635332,1.256062449205146,2.6560246309130546,0.8530200186246728,89.49197035206919,96.39437924644844,94.8810994441013,82.87523162445954,91.49166151945646,73.02347127856702,79.89499691167387,97.1432983323039,19.913140827671402,3.8488264360716493,5.134342186534899,17.140210006176652,10.905651636812848,73.02347127856702,63.843421865348986,2.872143298332304,HEALTH INSURANCE
PKOH,0.6057262583615411,0.5471165004208708,0.20481931094794528,0.03656782247345501,0.040161784603745435,0.040161784603745435,36.0,34.33722837945644,0.048424747686926756,33.10652263193148,0.08739901197831441,30.203881597645317,0.19189978558274265,32.22900002797444,15.319957733154297,1.3498759348461853,1.1521553517087375,2389394.601931381,0.46299617513144614,0.9487353704017972,0.7263770589774353,0.19289493322738674,0.37916818401559155,28.634282141958344,26.102690315246583,4.89,0.6031746031746031,28,True,True,33.956999969482425,33.2435001373291,32.22900002797444,30.367344856262207,0.75,0.125,-0.0658236276459669,0.06414584416421418,0.04056213577421016,0.03789683750697545,2.18986274075714,2.064890367634352,0.34372522314554,89.17097745521926,92.63820259419394,94.95830759728227,82.87523162445954,88.14854848672019,81.90240889437923,87.65441630636195,91.58431130327362,22.184990735021614,7.605003088326127,5.057134033353922,17.140210006176652,19.379246448424954,81.90240889437923,50.13897467572576,8.43113032736257,Other
CARE,0.5446358824113248,0.5695998853546902,0.15998495560036924,0.0361445767750934,0.031999969482421876,0.0019417303133687424,30.959999084472656,29.80160192922608,0.03887029824764383,28.65490692928389,0.08044319113921383,26.24947288871605,0.17945222045893108,27.808349672953288,16.387500762939453,0.8892447074351385,0.8892447074351385,9986030.92370758,0.3617232260104166,0.9302655734609204,0.9276147201336096,0.13559605897663196,0.35542525124006324,25.011222585067415,22.841539255777995,5.83,0.6507936507936508,22,True,True,29.5939998626709,28.499499893188478,27.808349672953288,26.559350471496582,0.75,0.0,-0.035298270479810955,0.04877419692340774,0.027972773717372938,0.028423772746268446,1.7221127472594155,2.850081444670531,0.36325283559686133,88.82605003088328,91.0206917850525,83.3616429894997,82.87523162445954,93.15163681284744,91.73872760963557,87.97869054972205,91.90858554663373,24.300880172946265,9.222513897467572,16.653798641136504,17.140210006176652,8.249691167387276,91.73872760963557,57.041383570105005,8.10685608400247,Other
STRZ,1.4449187931255638,1.3583194687892806,0.35944918740697035,0.020495414340977233,0.026532799831929004,0.004913983530121413,28.6299991607666,27.76036112422011,0.031326611086040825,25.980466713875888,0.10198171095500862,21.436409311012817,0.33557811597010906,24.348166529337565,8.649999618530273,2.309826638539337,0.8494832046119396,3215327.1129670143,0.9553702921283728,0.9513424062367664,0.6439192579234058,0.28512264337224713,0.8719554845094432,19.293031486162334,15.294166660308838,5.27,0.5555555555555556,30,True,True,27.66149959564209,26.048749732971192,24.348166529337565,21.838699893951414,0.75,0.0,-0.13041318164927457,0.05121604863646225,0.06246248086415164,0.058986578369584715,2.2428583293454145,1.136992187706441,1.0482835995772035,88.49945954292772,96.35191476219889,92.63820259419396,82.87523162445954,79.20012353304509,90.48795552810377,73.61025324274243,97.94626312538604,20.79022544780729,3.891290920321186,7.3772390364422495,17.140210006176652,22.201204447189625,90.48795552810377,35.53891290920322,2.0691785052501546,Other
FTNT,0.8232552372796565,0.778009742193016,0.11330765944260818,-0.010731423728428188,-0.015576169761755531,0.004093217291445307,144.72999572753906,144.4763208216125,0.0017558234074896606,138.08418584445053,0.04812868209669515,117.2575442428746,0.23429154739724886,134.15500005086264,74.38999938964844,0.9455571570777378,0.4494741906786295,964669988.2493019,0.6155833736241481,0.8764506982141461,0.006087127192542041,1.395113773609636,0.5409540270615345,108.86738616094178,93.92233200073242,6.03,0.6507936507936508,29,True,True,144.1729995727539,141.341499710083,134.15500005086264,114.05179962158203,0.75,0.0,-0.08385098148714504,0.0851475530307449,0.04066966673785489,0.04457562616560616,2.406918559260112,2.0075658462149892,0.5442641436073616,87.98988573193328,92.20969734403953,97.18962322421248,82.87523162445954,85.74737492279185,67.69610870907968,88.08678196417542,94.8733786287832,19.50239345274861,8.033508338480543,2.8258184064237186,17.140210006176652,15.653953057442866,67.69610870907968,48.67201976528721,5.142063001852995,CYBER SECURITY
CORT,-0.028804024700396974,1.3068708161117661,0.35303084666448137,-0.036183812175743846,-0.045394761246248076,-0.022507600463493885,79.91000366210938,79.67237464583201,0.002982577302781554,73.39921813935197,0.08870374491450794,60.79795623415046,0.3143534521843614,67.33400039672851,32.150001525878906,1.4855365433742331,0.1195013552383256,74192515.64016266,0.4469117793880139,0.9269409758122101,0.8239214636867873,0.768741860001501,0.4930774545905068,58.401920038500855,53.520333735148114,8.04,0.6666666666666666,27,True,True,79.62100143432617,73.50900058746338,67.33400039672851,58.93560028076172,1.0,0.0,-0.07091679416885789,0.11685040746062988,0.04224523572706911,0.044237262988492225,4.573891810119325,1.7192898518480113,1.0035986309398552,87.72178042001235,97.1278567016677,95.07411982705374,82.87523162445954,88.6156578134651,49.21247683755405,87.57720815318098,97.7609635577517,15.596819024088944,3.115348980852378,4.941321803582459,17.140210006176652,13.970815318097593,49.21247683755405,42.634342186534894,2.254478072884497,Other
LIXT,0.9217171869208867,1.7773723018347876,0.3589286184128458,0.2294022719171958,0.10610465217017043,0.09339081778805383,7.610000133514404,6.943587406180719,0.09597527738190331,6.481031235297323,0.1741958736548643,5.245477172496995,0.4507736633408759,6.138666645685832,0.7099999785423279,9.718310371132949,8.756410785445585,2470691.4431058886,1.5462917232632867,0.9131442459353583,0.06087955828790642,0.08296994982822341,0.8717717758925567,4.804866541689073,4.065666675567627,4.32,0.5873015873015873,32,True,True,6.901999998092651,6.653999996185303,6.138666645685832,5.085599980354309,0.75,0.0,-0.17336684771702232,0.07718374583291256,0.11930964289961585,0.11483949166528137,2.2548208894696526,2.4703630854287386,1.4122457584971448,87.63357010500309,93.50293390982087,96.79972205064855,82.87523162445954,73.92680667078443,73.05435453983941,90.3721432983323,98.74922791846818,21.51250772081532,6.740271772699197,3.215719579987647,17.140210006176652,27.47452130945028,73.05435453983941,52.20815318097591,1.266213712168005,Other
WYY,1.1421801868960628,1.6588236614082124,0.3573574304595756,0.13853909264013248,0.06352944467581954,0.03669728583413037,13.5600004196167,12.377525095458019,0.09553406800141286,11.359146252938105,0.19375172373622104,9.060730935237315,0.49656804914950736,10.6656666914622,2.819999933242798,3.808510900928877,3.431372769013687,1727651.2307052135,1.0172634235697966,0.8984412787560961,0.7204557770438471,0.1505688380123833,0.9665474829640267,8.235474592856587,6.895333337783813,6.51,0.5873015873015873,34,True,True,12.103000068664551,11.45300006866455,10.6656666914622,8.741800022125243,0.75,0.0,-0.18230091901288126,0.03429302348563349,0.10348970712384417,0.0846239090705125,1.5455258541475232,1.0176326253614325,1.309282084935738,87.60384496602842,94.51822112415071,97.1664607782582,82.87523162445954,72.65287214329834,98.0697961704756,64.05188387893762,98.57936998147004,22.448656578134653,5.724984558369364,2.848980852378011,17.140210006176652,28.74845583693638,98.0697961704756,37.56176652254478,1.436071649166152,Other
CRS,0.8552088477989976,0.6190505156080094,0.3897063034804255,0.0444887369378089,0.04430268106249574,0.019114811475844515,586.469970703125,551.626050986139,0.0631658342725034,514.1026872733615,0.140764258233266,459.64317289305825,0.2759244676948016,478.2219991048177,231.9661102294922,1.5282571239518985,1.3177269414189086,366723102.4691833,0.7928266162038815,0.6920669649878193,0.9183811261465263,2.379339678130026,0.4934742130595546,432.8662908631756,392.6883809407552,7.74,0.5873015873015873,26,True,True,544.0579956054687,505.622998046875,478.2219991048177,460.28327697753906,0.75,0.25,-0.1176444767453672,0.05011815179735797,0.03857628154295017,0.03543184520947541,2.2679856065798494,1.5799428592321867,0.4062024513198874,87.58164762198888,90.74660284126004,91.12106238418778,82.87523162445954,80.97591105620754,91.04385423100679,82.59728227300803,92.85052501544163,25.89252625077208,9.496602841260039,8.894379246448425,17.140210006176652,35.73193329215565,91.04385423100679,44.325200741198266,7.164916615194565,Other
