Ticker,6m_return,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema9,ema9_dist,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,ipo_vwap_dist,r_squared,r_squared_15d,slope,sma30w_dist,ema21w,sma30w,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
BJRI,0.7812426141135751,0.9338541454532089,0.22359538336765555,0.11067905262228199,0.07701240642511231,0.05858874584393772,74.26000213623047,68.7411329170872,0.08028481616385212,64.77070865083319,0.14650593891989502,0.0,0.0,61.983666229248044,28.690000534057617,1.588358339278424,1.0959639146653413,31053375.307597734,0.8232332587360405,0.9506216905215553,0.7445925773529057,0.5445285949472641,0.6157411549582839,52.582596486039925,45.9603333791097,9.3,0.6507936507936508,31,True,True,68.59099884033203,64.65299911499024,61.983666229248044,55.72339965820313,0.75,0.125,-0.08820399104093402,0.04023588139084642,0.03550770658832521,0.03576237488065587,1.7237398491460278,1.6867068995646346,0.8689915658898998,93.07960557960558,97.9357062690396,98.66923200256534,85.95879429212764,85.91470258136926,94.58072791406124,86.74843674843675,98.81353214686548,20.820506653839985,2.0803270803270806,1.3468013468013467,14.057239057239057,20.30623697290364,94.58072791406124,53.655603655603656,1.2025012025012025,RESTAURANTS
ICUI,0.12230891323614275,0.4125839697456096,0.1341775378424838,0.06948680304726076,0.015683472811319155,0.01110914620234549,168.3800048828125,162.19733046974622,0.038118225467462304,157.3307913641072,0.0702291866894278,0.0,0.0,153.3646677652995,108.0999984741211,0.5576318895427396,0.3112685934179853,44625977.45744324,0.24316315150300274,0.9366736811867885,0.49779486051775274,0.7623291619911727,0.19632254163253537,144.24839873886546,140.74799982706705,4.88,0.5555555555555556,26,True,True,160.41100158691407,158.39650115966796,153.3646677652995,146.4156002807617,0.75,0.125,-0.06098235439264667,0.03842755872595744,0.032177743393935795,0.030763749584048938,2.2708948714966857,1.4213857608992255,0.36520509148692515,91.32395382395381,95.96360429693763,87.55010421677088,85.95879429212764,89.93105659772326,95.75116241782908,87.98300464967132,94.4364277697611,22.324434824434828,4.052429052429052,12.4659291325958,14.057239057239057,16.289882956549626,95.75116241782908,47.56293089626423,5.5796055796055795,Other
ILMN,0.37009815614219,0.6181947277475738,0.11528629625649768,0.056674739592710056,0.06275262140356351,0.05271526859446523,205.08999633789062,194.61828515045735,0.05380640970779134,189.1539550057159,0.08424905168751656,0.0,0.0,185.02233123779297,91.0,1.2537362234933036,0.9967870525363038,342011793.0859421,0.5555933324127527,0.9269684654816582,0.3848724983547698,1.083345297844179,0.39303153785255285,162.59154549751554,147.22566630045574,4.94,0.6031746031746031,28,True,True,192.8039978027344,191.6614974975586,185.02233123779297,174.15439849853516,0.5,0.125,-0.0754109866142573,0.027651232810181524,0.0374022929478028,0.03593195487429586,1.5675636712080059,1.5211083530010372,0.5639195464862403,90.8932579765913,96.2962962962963,95.00561167227833,85.95879429212764,77.69761103094436,99.23039923039923,83.67805034471701,97.29036395703062,22.181537598204265,3.7197370530703866,5.010421677088344,14.057239057239057,18.702902036235372,99.23039923039923,53.90412057078724,2.725669392336059,ARKK
NSP,0.38430569499307243,0.5465943593951226,0.22600406520180674,0.11747674218058043,0.027576966484352487,0.01598342364128131,54.029998779296875,51.046960892913496,0.0584371299329887,48.03713783779079,0.12475474624950506,0.0,0.0,45.33600006103516,19.54464340209961,1.7644402441997293,-0.02369899276592471,33110988.112911224,0.5122910113251657,0.9076173711248005,0.5907982033835258,0.4011380589136514,0.5716681469519401,39.08278619891352,34.37748540242513,6.0,0.5873015873015873,30,True,True,50.75,48.47649993896484,45.33600006103516,40.844703674316406,0.75,0.0,-0.19791958989966535,0.04391552521948242,0.05061713592301472,0.053806088789927695,1.4615406121465586,1.905917630955162,0.49472069564220195,89.69536636203303,96.46865480198814,95.95157928491261,85.95879429212764,72.82347282347283,92.27192560525894,84.82443482443483,96.58489658489658,23.119488536155206,3.547378547378548,4.064454064454065,14.057239057239057,27.54128587461921,92.27192560525894,58.12890812890812,3.4311367644700974,Other
SMTI,0.6172840568382661,0.7935756600214801,0.40337868689226347,0.33255094229068843,0.2785286093709816,0.1259504586211906,34.060001373291016,28.01104071095801,0.21594915821769636,26.08523385525644,0.30571960988678576,0.0,0.0,24.76400006612142,16.34000015258789,1.0844553889368644,0.4091849923781023,7576771.159477234,0.3494189857670886,0.6712099114425085,0.5697112345493537,0.11846822637566774,0.5817093246802774,23.52034362332997,21.53366667429606,8.97,0.6031746031746031,31,True,True,26.89000015258789,25.692500114440918,24.76400006612142,23.834800033569337,0.5,0.25,-0.12526277153860732,0.04504432125243125,0.05646464037376259,0.04781477711133733,13.916496894409939,13.511290180199836,0.7334181014876672,89.18550585217251,88.28362995029661,97.46673080006413,85.95879429212764,71.65303831970499,91.30992464325797,98.91774891774892,98.30046496713163,24.927048260381596,11.732403399070066,2.549302549302549,14.057239057239057,34.00673400673401,91.30992464325797,50.99406766073433,1.7155683822350487,Other
ADPT,0.31627649431206234,0.7148935922692051,0.08091190871874862,0.08576559533685386,0.07371224749863767,0.0718085495382669,24.18000030517578,22.6806774547766,0.06610573486566738,21.774745087826012,0.110460774978005,0.0,0.0,21.145000139872234,10.239999771118164,1.3613282075821207,1.3613282075821207,61281596.66265831,0.49756768181780875,0.906029089407757,0.48140679998246977,0.1847067030344141,0.45621713672672404,18.279572518211396,16.60466677347819,4.95,0.5555555555555556,27,True,True,22.569000244140625,21.98350009918213,21.145000139872234,19.016200046539307,0.875,0.0,-0.13478554110242288,0.047311666031872944,0.058855891416621633,0.054906651478795795,1.558687732152852,1.909799783163464,0.6573750755120364,89.0664582331249,92.62065095398428,89.337822671156,85.95879429212764,81.38528138528139,89.8188231521565,86.29148629148628,97.97979797979798,23.441358024691358,7.395382395382395,10.678210678210679,14.057239057239057,20.149911816578484,89.8188231521565,56.74202340869007,2.0362353695687028,Other
LTH,0.5064758191230226,0.6486386289969217,0.10389609770960018,0.04417667968331796,-0.031339037293492834,-0.03282275656363729,44.20000076293945,43.69634223291427,0.01152633159408486,42.149575177019315,0.04864641167339845,0.0,0.0,41.26566683451335,24.59000015258789,0.7974786697302145,0.5389972778441859,106429127.59735298,0.4791889717252444,0.8804553953305644,0.5988979224166174,0.2559221428110853,0.38555099337841786,35.56046105946271,31.900666936238608,4.92,0.6031746031746031,26,True,True,43.255000305175784,42.469000244140624,41.26566683451335,37.986200180053714,0.875,0.0,-0.07250667938909754,0.08209265292362068,0.02959581555417238,0.033267617961404365,1.5478015448816373,1.6313704062319097,0.5933423417893893,88.01126342793009,93.49446849446849,91.9071669071669,85.95879429212764,89.04120570787236,64.18149751483084,84.38351771685105,97.45069745069745,19.017957351290686,6.5215648548981875,8.108866442199776,14.057239057239057,12.493987493987495,64.18149751483084,55.138688472021805,2.565335898669232,Other
TXG,1.3764424095316083,1.2417234474138341,0.265813092725084,0.0682947874681054,0.05058450811281937,0.0671416371079785,49.43000030517578,46.59447976513401,0.06085528917448178,43.68502916076724,0.13150892318890783,0.0,0.0,41.183500099182126,11.34000015258789,3.3589064938324014,2.67509301160923,126917845.44886704,1.2990662778837645,0.9527766959592735,0.5661034223568108,0.4829363475014354,0.8461710879297334,32.532349837091175,26.774333445231118,6.39,0.6190476190476191,35,True,True,46.42600021362305,44.109500122070315,41.183500099182126,36.0860001373291,0.875,0.125,-0.1391044730570779,0.05525879231406533,0.062846452610974,0.05784515237544144,0.9451609322974472,0.7853714481661218,1.1665347545081757,87.78238736572071,98.22029822029822,98.94981561648228,85.95879429212764,80.83213083213084,84.03078403078403,50.30463363796697,99.32659932659934,19.93927368927369,1.7957351290684624,1.0662177328843996,14.057239057239057,26.559243225909892,84.03078403078403,47.65913099246433,0.6894340227673561,ARKK
PRU,0.1480047598970116,0.2684055140221171,0.10533894823434846,0.023424454651879617,-0.009360152176655236,0.001141640648976981,122.7699966430664,120.7649016343369,0.016603292691784934,117.41249936898123,0.04562970129141594,0.0,0.0,114.45033289591471,90.7629623413086,0.3526442226664805,0.24963270214040356,201336578.14408913,0.19828862172831538,0.9342541740524034,0.8427313277764552,0.4057191769648258,0.18360049347098506,108.19620708311822,103.72587483723959,6.22,0.5555555555555556,22,True,True,120.3499984741211,117.67449913024902,114.45033289591471,110.06900573730469,0.875,0.0,-0.02656652096545805,0.0323700966584534,0.018380546792468748,0.018556756685783254,1.4067542504594,0.9054010660430035,0.22586246403810786,87.7140452140452,93.15776815776816,77.47314413981081,85.95879429212764,96.11191277857944,98.2363315696649,67.27593394260062,89.41798941798942,23.10706269039602,6.858265191598525,22.542889209555874,14.057239057239057,5.423280423280423,98.2363315696649,42.05547538880872,10.598043931377264,Other
KELYA,0.48161946973085035,0.551052042968056,0.1456903776586764,-0.009234788328334721,-0.06996898993545839,-0.049968370707493014,15.020000457763672,15.32118004467676,-0.019657727801308034,14.565213588372792,0.031224181274892508,0.0,0.0,13.730999978383382,7.952568531036377,0.8886980224244945,0.2635724665028715,4998144.300147628,0.41798511227325014,0.9103724586604931,0.5860875666330746,0.10351951092985186,0.4000902581160054,12.021905977435068,10.72788012822469,4.22,0.5873015873015873,25,True,True,15.43700008392334,14.617500019073486,13.730999978383382,12.791799983978272,0.75,0.125,-0.08554815085004937,0.04855506134046946,0.03409020585955934,0.04132585252621734,1.9829432914462837,0.7787074185292743,0.4990288659459484,87.68097643097643,92.77697611030945,88.90492223825558,85.95879429212764,86.32355299021967,88.95302228635562,67.45230078563412,96.68109668109668,20.791847041847046,7.23905723905724,11.11111111111111,14.057239057239057,19.897386564053228,88.95302228635562,29.934263267596602,3.3349366682700015,Other
