Ticker,6m_return,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema9,ema9_dist,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,ipo_vwap_dist,r_squared,r_squared_15d,slope,sma30w_dist,ema21w,sma30w,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,gain_from_60d_low,pct_from_60d_high,consolidation_range_10d,vol_contraction,htf_score,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
EAT,0.3567445447514001,0.6358531137772555,0.19451790155714077,-0.020312414537749245,-0.016962664818808315,-0.027072112969494962,221.3800048828125,219.3677601102127,0.009172928472209465,206.65650871407775,0.07124622524764336,0.0,0.0,195.97333424886068,102.29000091552734,1.164238956900895,0.42936465588515554,227796958.45285034,0.49694928399789945,0.9510934403467701,0.8750423930736789,1.563143242339385,0.37296168637351734,175.63929819755108,161.24266764322917,6.05,0.6349206349206349,27,True,True,220.0199996948242,204.71949996948243,195.97333424886068,179.6674011230469,1.0,0.0,-0.0793616039409086,0.02313236222030421,0.038938352243751036,0.03835842625512857,1.6520915795920799,1.424943129003045,0.5630853852075096,0.7524,0.0271,0.0959,0.9801,56.1,91.64508393285372,96.50279776179057,94.31654676258992,81.982414068745,88.10151878497203,99.92006394884093,82.25419664268586,96.41886490807354,22.336930455635493,3.513189448441247,5.699440447641887,18.033573141486812,13.745003996802557,99.92006394884093,54.85211830535572,3.597122302158273,RESTAURANTS
CTRN,0.6761275913397561,0.7540870313117868,0.20576131587854748,0.04686002225388701,0.04801207520363944,0.027099935093055576,76.18000030517578,71.92065649262028,0.05922281609029177,67.89322184117744,0.12205604976861462,0.0,0.0,64.42866668701171,30.739999771118164,1.4782043224590675,1.3955975513481655,8914130.529664993,0.6146816197820182,0.8961901383885023,0.9257286309639825,0.5525211280758295,0.4939500801887635,56.73248031412896,50.992333221435544,7.15,0.5714285714285714,31,True,True,71.15,67.85400009155273,64.42866668701171,59.569400024414065,0.75,0.0,-0.16463277632136702,0.05571819553582536,0.041536325137300364,0.03901465410018434,3.032337382746425,1.1000488515686462,0.6760598980030519,1.0998,0.0,0.1252,0.7745,69.0,88.73681055155876,95.3277378097522,94.52438049560351,81.982414068745,75.40367705835332,88.44124700239809,85.34772182254197,97.39408473221422,21.859312549960034,4.6882494004796165,5.491606714628297,18.033573141486812,24.984012789768187,88.44124700239809,43.045563549160676,2.621902478017586,Other
BOBS,0.005479472957245291,0.47153167510251615,0.17628204697139332,-0.023936110311309745,0.026860633446781614,-0.00217504129995926,18.350000381469727,17.829204644164054,0.029210261910148735,16.99011739509413,0.08003964626920466,0.0,0.0,16.473333326975503,9.850000381469727,0.862944129016542,0.07814335416773595,20459671.634986877,0.23144266243169603,0.8499696686708825,0.8134665955267335,0.10434715850378877,0.0,0.0,0.0,3.54,0.6031746031746031,27,True,True,17.74700012207031,16.829500007629395,16.473333326975503,15.313199996948242,0.625,0.25,-0.12352943073919434,0.04902450637262882,0.05327174468764347,0.05607239579539889,4.5048507669562,1.6190908389712575,0.4060734645738271,0.5887,0.0239,0.1266,1.5849,50.0,88.05615507593924,89.34852118305355,93.16946442845723,81.982414068745,76.49480415667466,93.02957633892885,92.6378896882494,94.05275779376498,26.624700239808156,10.667466027178257,6.846522781774581,18.033573141486812,37.22621902478018,93.02957633892885,47.42605915267786,5.9632294164668265,SPECIALTY RETAIL
ADPT,0.6234014598655868,0.8628025808120029,0.1847876354680329,0.03211378032228764,0.018451627711258176,-0.0023576177403652667,25.389999389648438,24.345291106226178,0.042912129448929914,23.20657201796755,0.09408659624482164,0.0,0.0,22.58966681162516,12.295000076293945,1.0650670379907545,1.005529201869503,66820120.425177,0.5256823467665352,0.940804106238481,0.8117640277000937,0.20099270650501808,0.48314733982357744,19.37089165242502,17.119000053405763,4.27,0.5873015873015873,27,True,True,24.09400005340576,23.244500160217285,22.58966681162516,20.64060007095337,0.625,0.25,-0.10411099323273096,0.058219228936004896,0.058647161633729426,0.053846847445502825,1.9668439696140738,1.030469423939665,0.7799394487630905,0.9976,0.0024,0.1136,0.7832,67.1,87.94944044764189,94.14868105515589,92.06235011990408,81.982414068745,79.2765787370104,86.76258992805755,79.29656274980016,98.08153477218225,23.944844124700236,5.867306155075939,7.953637090327739,18.033573141486812,34.44444444444444,86.76258992805755,45.43565147881694,1.9344524380495602,Other
CAKE,0.884763003039608,0.8703059740556416,0.4055195689600881,0.07359225315419796,0.056141936809942485,0.01681801489457589,113.05999755859375,105.71047270620564,0.06952504008580285,97.44443730505799,0.1602509151410043,0.0,0.0,90.17099939982096,42.72428512573242,1.6462700832997392,0.8411385315419991,189092708.50990295,0.7854068211102009,0.9068253456235394,0.9055214871193773,0.7670017226317329,0.6218127004602378,79.60766856649235,69.71211751302083,10.57,0.6666666666666666,29,True,True,105.85099945068359,95.59699935913086,90.17099939982096,83.14079963684082,0.875,0.0,-0.06484701297217921,0.12175329087289323,0.034390723979630985,0.03405272671184676,2.560071192310864,1.2981468292359901,0.7871090682233088,0.9336,0.0,0.1054,1.2133,63.4,87.91227018385291,97.6298960831335,97.3701039168665,81.982414068745,89.97601918465227,45.64348521183054,87.28217426059152,98.1294964028777,14.935651478816945,2.386091127098321,2.6458832933653076,18.033573141486812,11.642685851318944,45.64348521183054,47.37809752198241,1.8864908073541167,RESTAURANTS
JILL,0.16476571157148548,0.6171222463908839,0.1982322827904414,-0.011972907506395227,0.003171219117359302,0.01605991606849301,18.979999542236328,18.60793759910713,0.01999479744316475,17.805418825013547,0.06596759833431706,0.0,0.0,17.15866667429606,10.850262641906738,0.749266369731022,0.23727563234994795,1288188.171715927,0.27922278677590695,0.9613162440580497,0.7334650556894305,0.1206901966152103,0.265844666190116,15.7929463783464,14.993940448760986,4.45,0.6666666666666666,30,True,True,18.64799976348877,17.74049997329712,17.15866667429606,15.97295009613037,0.875,0.0,-0.050082165973533245,0.05839609908018281,0.0472370152524297,0.04234155432292983,2.3844948453608246,0.2982674172088603,0.545187723848237,0.6507,0.012,0.0781,0.6383,62.6,87.40327737809753,92.82973621103116,98.15347721822542,81.982414068745,92.55795363709032,86.68265387689848,49.99200639488409,96.24300559552358,16.320743405275778,7.18625099920064,1.8625099920063948,18.033573141486812,9.060751398880896,86.68265387689848,11.350919264588331,3.7729816147082333,Other
VSXY,0.5900034063017097,1.0223367887640127,0.1494141328948915,0.04785224819220029,-0.0444489264534581,-0.05811741009952632,94.16000366210938,93.10533176051432,0.011327728301402608,88.89138466698876,0.059270299533057055,0.0,0.0,85.24966659545899,21.34000015258789,3.4123712740784886,3.2414414606372226,153487696.2635498,0.8907450025839555,0.7726108625228006,0.7342161875705568,0.711732435519428,0.4679471704870889,73.31422214320742,64.14400024414063,3.04,0.6031746031746031,29,True,True,92.04199981689453,88.57199935913086,85.24966659545899,82.36319969177246,0.625,0.125,-0.1390960176112288,0.06676555184661627,0.04722431969176557,0.047064265538848536,3.4850872669889523,1.0893350711889562,0.932377089276331,1.1004,0.0581,0.1173,0.7871,60.8,87.16107114308554,91.41886490807354,95.80335731414868,81.982414068745,74.48840927258193,80.38369304556355,85.65947242206235,98.60911270983213,22.11730615507594,8.597122302158274,4.212629896083133,18.033573141486812,28.241406874500402,80.38369304556355,42.15827338129497,1.40687450039968,Other
TXG,2.053785937710873,1.795411057789837,0.27713471004552476,0.23219554720491034,0.12396695972066708,-0.001536625457688774,58.47999954223633,51.68553750639198,0.1314577029406741,47.825881456440115,0.22276888080986024,0.0,0.0,45.46199989318848,11.34000015258789,4.15696638054195,3.5651832651529425,157037614.86772403,1.5361890210982743,0.9506219519188939,0.4326221283513304,0.5183126808311533,1.015161936198886,36.34257071773927,29.020000076293947,7.33,0.6190476190476191,35,True,True,50.002999496459964,47.93849983215332,45.46199989318848,40.150499992370605,0.75,0.0,-0.1391044730570779,0.08542680272948558,0.06776440217289323,0.062255718218292955,1.0618965985182143,1.3415056796498843,1.6710626603812082,1.7585,0.0015,0.2214,1.2487,67.1,86.8269384492406,97.42605915267785,98.83293365307753,81.982414068745,78.34532374100719,67.19424460431654,69.28057553956835,99.48840927258193,20.234412470023983,2.5899280575539567,1.1830535571542766,18.033573141486812,22.042366107114308,67.19424460431654,66.2589928057554,0.5275779376498801,ARKK
GTLB,0.33470686620133405,0.8245234293566575,0.2768344813474834,0.16454648197033334,0.08057478294304717,0.033881686315370474,42.11000061035156,37.75395196344207,0.11537993826785456,35.2636068218929,0.1941489939766507,0.0,0.0,33.831166648864745,19.420000076293945,1.1683831331059247,0.07286625758857485,145352741.9862156,0.24766229494044573,0.7013597532401746,0.9054281415265634,0.18899889484894813,0.484593532269403,31.67438949220227,28.3646666208903,6.33,0.6507936507936508,35,True,True,36.79749984741211,34.54475002288818,33.831166648864745,31.923499984741213,0.625,0.25,-0.235572677601304,0.04238818396895755,0.05559358274557467,0.05042066040630298,1.8544775965168507,1.0842208495321104,0.7433630705454659,0.7798,0.0,0.1992,0.9403,53.2,86.57234212629896,89.14868105515589,99.48840927258193,81.982414068745,64.6882494004796,95.97122302158273,79.76818545163869,97.87370103916867,27.454636290967226,10.867306155075939,0.5275779376498801,18.033573141486812,49.03277378097522,95.97122302158273,47.873701039168665,2.14228617106315,ARKK
KRT,0.9921078825689845,0.8708784636672952,0.41212976857324407,0.18233351896271227,0.06307074136927784,0.04053212924964882,50.060001373291016,44.70182430848269,0.11986484103718217,41.28064666223173,0.2126748348419562,0.0,0.0,38.77916692097982,19.91969108581543,1.5130912501418325,1.0478966654746678,6302342.781274605,0.8386576823682288,0.9157094466809774,0.7128756641279015,0.3209859435825671,0.6608633832534625,34.322978005269206,30.1409507115682,10.59,0.6507936507936508,27,True,True,43.29000015258789,41.05875015258789,38.77916692097982,35.07710018157959,0.875,0.0,-0.040528882158862016,0.17203755539357343,0.03821000808613608,0.04032019615655708,5.235808670279283,1.4822551647910172,0.7876560917534915,0.9009,0.0,0.1964,1.6279,55.3,86.4398481215028,96.69064748201438,94.56834532374101,81.982414068745,94.04476418864908,26.63469224620304,91.99840127897681,98.1454836131095,12.958033573141488,3.3253397282174264,5.447641886490808,18.033573141486812,7.573940847322142,26.63469224620304,46.179056754596324,1.870503597122302,Other
AZTA,0.11337111185324647,0.9047346310194501,0.31249994845510387,0.0493400285946449,0.04213478263250774,0.0018001066695966471,33.38999938964844,31.252290755395393,0.06840166216884408,29.27089597541119,0.1407235165502782,0.0,0.0,27.794000116984048,16.020000457763672,1.0842695652650154,0.14310169244057835,19788975.11783409,0.23016737335817009,0.9007277675302024,0.8706855072964189,0.209626057364058,0.30116253970656487,26.617162818025655,25.661666679382325,6.43,0.5873015873015873,30,True,True,30.653999900817873,28.92250003814697,27.794000116984048,25.97520004272461,0.75,0.125,-0.08613805874133057,0.10552106687251937,0.04638732070734289,0.04438882960391844,2.322380987544922,0.8818000067419868,0.820006233671245,1.0843,0.0,0.1575,1.0815,62.7,86.20623501199043,95.13589128697043,95.47961630695444,81.982414068745,85.73141486810552,54.34052757793765,76.81854516386889,98.27338129496403,17.20103916866507,4.880095923261392,4.536370903277378,18.033573141486812,20.863309352517987,54.34052757793765,38.577138289368506,1.7426059152677857,Other
AMPL,0.7359780683607062,1.053398047390362,0.30959753662665596,0.2677321968254174,0.12699816362645577,0.04101722864737605,12.6899995803833,10.844628656313763,0.1701645102430649,9.877572650130624,0.28472854919629315,0.0,0.0,9.42800005276998,5.610000133514404,1.262031956928601,0.1300089134158798,20830963.719591238,0.46885369912478503,0.6905364096635722,0.8399925165910748,0.06997167958825051,0.6249785962133542,8.7117042923948,7.809333372116089,8.99,0.5873015873015873,33,True,True,10.270000076293945,9.665500068664551,9.42800005276998,8.530200033187866,0.75,0.25,-0.26423687532836865,0.041845174957000894,0.06588624169096755,0.05426094355270996,2.226594460659127,1.1131522825327576,0.9620566485204306,1.0941,0.0,0.3215,1.2209,55.5,86.19184652278179,86.55075939248601,96.70263788968825,81.982414068745,66.378896882494,96.17905675459633,83.09352517985612,98.67306155075939,28.579536370903273,13.465227817745802,3.3133493205435647,18.033573141486812,51.207034372501994,96.17905675459633,45.77937649880096,1.342925659472422,Other
VIA,0.19232614654749322,0.7606232869574298,0.3315479651185064,0.1638576732204688,0.11931569721367355,0.06649511711374533,24.860000610351562,22.1315291649974,0.12328436164589279,20.540247310134262,0.2103067813641171,0.0,0.0,19.55733324686686,13.3100004196167,0.867768582013875,-0.4978791869694067,17482664.957027435,0.08982269205625731,0.8083717398376049,0.8835101765472284,0.13331941246253926,0.40687785073259675,19.45360836104551,17.670333353678384,6.43,0.6031746031746031,32,True,True,21.738999938964845,20.078999996185303,19.55733324686686,17.88739990234375,0.75,0.125,-0.16725359049406147,0.07232476839261852,0.06864915761934078,0.06061084038642387,1.657916384354789,1.0036888251673228,0.682305401091097,0.7719,0.0,0.1919,0.8717,54.6,86.04456434852118,91.53477218225422,97.54196642685851,81.982414068745,75.1638689048761,76.62669864108713,75.4916067146283,97.45803357314149,22.622501998401283,8.481215027977617,2.4740207833733012,18.033573141486812,31.4308553157474,76.62669864108713,47.92965627498002,2.5579536370903275,Other
DASH,0.1419952633969974,0.36606737975948556,0.1289206431621666,0.02282045462459382,-0.01969848615112806,0.010197271435359367,212.0,206.08364431893145,0.02870851639207478,197.51521261312783,0.07333504693252899,0.0,0.0,192.9076670328776,146.60000610351562,0.4461118088242427,-0.197941910844616,825585568.9211915,0.07291811623630039,0.8104995089165342,0.8870866063665541,0.9161928780434136,0.20714493728822808,185.061845199264,175.62099914550782,4.0,0.5714285714285714,28,True,True,204.8739990234375,194.3379997253418,192.9076670328776,181.76660064697265,0.625,0.125,-0.13258735329241975,0.03593521024143412,0.04166141215945251,0.04154650027539852,1.2711826337573406,1.0249220326278656,0.3053005422842126,0.4079,0.0197,0.1051,1.3462,48.2,85.8962829736211,90.32374100719424,92.0423661071143,81.982414068745,75.25579536370903,98.20943245403677,69.38449240607514,91.638689048761,26.60511590727418,9.69224620303757,7.973621103117506,18.033573141486812,27.4740207833733,98.20943245403677,55.01199040767386,8.377298161470824,INDEX QQQE
ANF,0.2818646396335901,0.6147003170386336,0.27027024584690096,0.07784380548215056,0.04750486897216369,-0.004724521761250219,117.97000122070312,110.81288068826117,0.06458744225390516,103.98635237379422,0.13447580887002003,0.0,0.0,98.56966654459636,65.61000061035156,0.798049079763162,0.16066511146317286,99794294.61450501,0.2922626613898056,0.8829567906146795,0.8963623201066783,0.6094767750682919,0.2951970489347417,94.60648722437432,91.08266677856446,6.36,0.5555555555555556,28,True,True,109.03600006103515,102.49550018310546,98.56966654459636,92.99559982299805,0.625,0.125,-0.08323197787642701,0.08336704411331805,0.04328691280366083,0.04225045452635521,1.5030215795349997,0.9743124248066701,0.5428735292896766,0.6717,0.0047,0.1602,0.8041,55.1,85.73681055155875,95.55155875299761,89.99600319744205,81.982414068745,82.34612310151878,68.48920863309353,72.35011990407673,96.1630695443645,20.540767386091126,4.464428457234213,10.019984012789767,18.033573141486812,20.383693045563547,68.48920863309353,49.24860111910471,3.852917665867306,Other
