Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,r_squared,slope,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
SGMT,-0.011023574153623417,0.35637150206996754,0.014539604483994795,-0.02484469658237336,0.06260581589663784,6.28000020980835,5.684135831082712,0.10482937009831048,0.0375945019728072,-0.00512024790002821,0.4603174603174603,25,True,True,5.926000022888184,5.501250004768371,5.355500014623006,5.412900018692016,0.5,0.25,-0.3064024038989579,0.08464118893813401,0.06969483235177723,0.061419476703777565,1.3609104079081922,0.6522382828587754,-0.044544989418866476,58.35635137305283,51.49349606552112,62.06038220652,80.44403404528666,55.43198972217761,58.390878432632086,50.37738879074996,49.15689738236711,42.8705636743215,48.53460735506664,37.95567689095873,19.572025052192068,48.83571543279268,58.390878432632086,38.573952143889514,50.85916171511161,Other
AXR,0.3349237005913873,-0.006744782873377035,0.039375908727274866,0.02603590291728514,-0.0014275843994949135,27.979999542236328,27.29250308682672,0.025189937809018414,0.6961399588015335,0.12280770280211017,0.4603174603174603,18,True,False,27.58000030517578,27.42850008010864,27.209000015258788,26.398200035095215,0.25,0.25,-0.1383879358970804,0.07504050516668138,0.0505795022771134,0.04771265403817342,1.122118806250048,0.12393566355559903,0.2896763817014121,58.331459771960816,72.33017504416252,41.894170547615225,55.44403404528666,47.62726834751888,66.08318612493977,26.48948129115144,92.46828328247952,37.15753974626626,27.697928376425246,58.1218885498635,44.57202505219207,30.849526256624376,66.08318612493977,28.3844547936406,7.547775814999197,Other
CP,0.13882137077543408,0.040662073154894306,0.026828070155396316,0.0072215910565936745,-0.0024244993747299906,82.29000091552734,81.00328793322862,0.015884700672389583,0.055321360436460645,0.05095804818031791,0.49206349206349204,16,False,True,81.4599998474121,80.30189781188965,80.26204732259114,82.1533464050293,0.375,0.5,-0.13097568020195552,0.04531921245944601,0.020865090209004566,0.020011991829820917,0.543773631135118,0.6063509498576858,0.10022095211527621,58.317809539103905,57.69632246667737,44.58406937530111,55.44403404528665,61.68299341577003,91.344146458969,22.98056849205075,82.04592901878914,50.89127991006906,42.33178095391039,55.431989722177605,44.57202505219207,55.15898506503934,91.344146458969,61.02457041914245,17.97013007868958,RAILROAD
LIQT,0.23076920053864258,0.473684235292789,0.23076920053864258,0.2108108003614941,-0.06666669978035689,2.240000009536743,1.8672535488361504,0.19962284229312285,0.06744106906967388,0.0027961794075237073,0.4603174603174603,25,True,True,1.9170000314712525,1.8575000166893005,1.7426666736602783,1.6996000027656555,0.25,0.125,-0.3216080314712523,0.18302767534557957,0.13493945764809182,0.09151785310395824,2.397399760811747,0.3033074757922882,0.18905220467433895,58.30576521599485,67.89786414003534,62.06038220652,80.44403404528666,28.460735506664527,19.495744339168137,49.14083828488838,88.228681548097,27.03669503773888,32.13023928055243,37.95567689095873,19.572025052192068,40.61345752368717,19.495744339168137,11.546491087200899,11.787377549381725,Other
BBGI,2.620183528941567,4.702311943557916,0.40928568158830914,0.037874766159160765,0.1484283580770551,19.729999542236328,11.361666933754261,0.7365409193276624,0.27099348797248146,0.12521217523082612,0.42857142857142855,22,True,True,15.308000087738037,9.441000068187714,7.521333384513855,6.169000039100647,0.25,0.5,-0.46232876320855226,0.893199061814149,0.21824502529313966,0.19165882819463226,35.810408542689615,0.03574178051587837,2.4974771911173987,58.27966918259195,83.61972057170388,47.623253573149185,80.44403404528666,20.230448048819657,1.1401959209892403,50.35330014453188,99.80729083025534,27.73145174241208,16.408382848883893,52.39280552432953,19.572025052192068,83.59964669985547,1.1401959209892403,1.5978801991328089,0.20876826722338201,Other
IRON,-0.10856775185539663,0.16943463128177155,0.0037437314277239796,-0.023806252492026583,0.009119821029517628,69.70999908447266,67.32038514775189,0.03549614179235817,0.25576048118851036,-0.1920735125534363,0.5079365079365079,26,True,False,69.41600036621094,66.62149963378906,64.40483283996582,64.73589988708495,0.625,0.25,-0.3188458585502441,0.054146224113856146,0.040479761064205,0.03561696195620198,2.9988204546575274,0.8575634019993074,-0.13878290136749039,58.26180343664686,40.57732455436004,75.46169905251324,55.44403404528666,61.9559980729083,84.24602537337401,76.6420427171993,30.99405813393287,51.528424602537335,59.45077886622772,24.554360044965474,44.57202505219207,49.831379476473415,84.24602537337401,34.95262566243777,69.02200096354585,Other
YCBD,0.11244016631406528,0.20936282789240068,0.24497996422125373,0.15099006778626514,0.10189576672831933,0.9300000071525574,0.7707553248753315,0.20660860475142803,0.18859055108260334,-0.002222302259616955,0.49206349206349204,29,False,False,0.77049999833107,0.7490500003099442,0.7420000016689301,0.7711800014972687,0.25,0.125,-0.3711538382183162,0.09927917270658237,0.12461085877536682,0.11063747698136848,5.741497753002136,15.334920852731853,0.07473394016126673,58.26120122049141,63.72249879556769,75.93544242813554,30.444034045286656,24.975911353781918,48.94812911514373,98.20138108238316,79.12317327766179,41.889352818371606,36.305604625020074,24.08061666934318,69.57202505219206,44.098281676569776,48.94812911514373,51.6621165890477,20.892885819816925,Other
NPKI,0.023272208505214408,-0.024865583515688294,0.009742543106311724,0.013268194001867923,0.014685317157060888,14.510000228881836,14.53068628009597,-0.0014236114396379404,0.2075293908455305,0.011402649035285338,0.5555555555555556,16,True,False,14.74399995803833,14.624999904632569,14.363333320617675,14.318999996185303,0.375,0.375,-0.11484217587098997,0.0616511888004813,0.03156991580092637,0.0337909752496684,1.1654932697510823,0.7964485825594494,-0.011411664370046697,58.24915689738236,48.32583908784326,58.5313955355709,55.44403404528666,63.955355709009154,77.70997269953429,52.9950216797816,64.07579894009957,48.53380440019271,51.702264332744505,41.484663561907816,44.57202505219207,40.73791552914726,77.70997269953429,52.24024409828168,35.94026015737916,Other
APLS,0.8586363358931108,1.3731863305865888,0.0004893677094781742,-0.0012212808680439893,-0.0012212808680439893,40.88999938964844,35.97351413684682,0.13666958513140573,0.38944099023623446,0.3051564907698038,0.47619047619047616,13,True,True,40.85149993896484,36.04924983978272,30.10849978129069,26.598699798583983,0.375,0.5,-0.2775649434352169,0.46850167418280075,0.008601840676442696,0.002847355758914861,0.8987717297563043,0.21428090460174645,0.7956377458213381,58.21583427011403,87.12863337080456,35.86397944435523,80.44403404528666,45.11000481772925,3.533001445318773,20.234462823189336,98.442267544564,30.787698731331297,12.899470049783202,64.1520796531235,19.572025052192068,71.73197366308014,3.533001445318773,37.33740163802794,1.5737915529147262,Other
PDS,0.17020716941614447,-0.12955144790768588,-0.0004508161164655019,0.06483373113845423,0.02876700363380782,88.69000244140625,90.85596192341347,-0.023839486547212033,0.41324764775709744,0.22665803626568812,0.5714285714285714,20,False,False,88.76000061035157,93.01350021362305,94.03566716512044,91.6470004272461,0.5,0.5,-0.18311100761659913,0.0680522827504241,0.03501089257668447,0.03777200892792625,0.5826992044450057,0.5272234697781407,0.1305429272287815,58.19435522723622,60.58696001284727,71.37465874417857,30.444034045286656,67.6770515497029,72.18564316685402,19.752689898827683,84.29420266581018,48.285691344146464,39.44114340774048,28.641400353300146,69.57202505219206,61.94395374979926,72.18564316685402,56.11048659065361,15.72185643166854,OIL AND GAS DRILLING
EMF,0.059269593451572684,0.16152967179016203,0.02933737533011988,0.01143138830232233,0.024156996575891786,20.350000381469727,19.105388140012003,0.06514456719417067,0.12822406231007116,-0.020400596012900705,0.5555555555555556,15,False,True,19.67700023651123,18.642499923706055,18.419497044881187,18.959267768859863,0.375,0.375,-0.19478454952852603,0.06367094609260977,0.026195712339721428,0.026991901581294418,2.3767930367504837,0.4445177631827664,0.023365587054709307,58.18552272362292,53.0753171671752,56.52400835073069,55.44403404528665,53.500883250361326,75.75076280713023,53.05925806969648,72.15352497189657,44.561787377549386,46.952786253412555,43.49205074674803,44.57202505219207,51.19238798779509,75.75076280713023,15.737915529147262,27.862534125582144,Other
BPYPP,0.11733884730186432,0.09666671752929687,0.0217391536134719,0.023646613275146736,0.004886983482268474,16.450000762939453,16.001936926606476,0.028000600076605736,0.2399895909301171,0.01247725517885294,0.5079365079365079,13,True,True,16.186000251770018,15.982400131225585,15.711100069681804,15.766097221374512,0.25,0.375,-0.0941044904889348,0.16805767267908478,0.021489045877043166,0.01587063065208329,2.906252747252747,0.17267328515285438,0.07946658006319932,58.15721856431668,65.43279267705155,43.26320860767625,80.44403404528666,53.818050425566085,23.044804881965632,48.76344949413843,79.89400995664043,30.850931427653766,34.59531074353621,56.75285048980247,19.572025052192068,37.86333708045608,23.044804881965632,7.57186446121728,20.122049140838286,Other
CRVL,-0.19211823982520151,0.07611551109255175,0.0177304959742094,0.048976612671598634,0.017550109575336485,57.400001525878906,54.87861282066008,0.045944833071101275,0.0556887852857432,-0.08091829138051165,0.5714285714285714,29,True,True,55.320000076293944,54.59500007629394,54.15700022379557,52.73700004577637,0.5,0.125,-0.35256864146099515,0.04412767373870061,0.03609408214161247,0.03398457499004409,1.3847517616050777,0.8065515850710907,-0.21950144053684484,58.15360526738398,28.428617311707086,92.29564798458327,80.44403404528666,51.89095872811948,92.22739682029871,59.643488035972375,21.647663401316848,50.177453027139876,71.59948610888068,7.720411112895455,19.572025052192068,42.97414485305926,92.22739682029871,46.7801509555163,78.36839569616187,INSURANCE BROKERS
CRI,0.03660490465599176,0.11856112034200765,0.05196206033292034,-0.007152045544852751,-0.005373666564238601,38.869998931884766,36.609539595955006,0.06174509051131356,0.01730763984722936,-0.018847820579364738,0.5396825396825397,26,False,True,37.05500030517578,36.1310001373291,35.61838620503743,36.60508651733399,0.5,0.25,-0.24949287215182245,0.11502053552440097,0.04161553893483196,0.04643682884848308,1.482216959178512,0.7945869496851709,0.001469119245107755,58.13353139553558,45.708206198811624,82.72041111289545,55.44403404528665,60.24168941705476,40.59739842620845,61.21727958888711,67.64091858037578,41.14862694716557,54.31989722177613,17.295647984583265,44.57202505219207,44.02601573791553,40.59739842620845,43.873454311867675,32.37514051710294,Other
UTF,0.06300943911251958,0.03473858394441863,-0.014339590972324586,-0.01656621368811359,0.0011498921605997774,26.1200008392334,26.165897382161916,-0.0017540595783199185,0.11979006839821664,0.010654148692908916,0.49206349206349204,2,True,True,26.450382423400878,26.09867115020752,25.902590878804524,26.07193794250488,0.375,0.375,-0.07302619473633029,0.10076511665537354,0.012580973717094773,0.012269254361034838,1.2033663420288707,0.7384358389085957,0.02697867042269141,58.13011883732134,54.2235426369038,32.67223382045929,80.44403404528666,69.38333065681708,48.193351533643806,51.01975268989883,72.77982977356673,42.12321342540549,45.804560783683954,67.34382527701942,19.572025052192068,35.309940581339326,48.193351533643806,47.95246507146298,27.236229323912,Other
PDSB,0.33126933537190656,1.3454544252600578,0.007812492724042223,0.0,-0.037313485283658056,1.2899999618530273,1.030621169160074,0.2516722928409665,0.13829281116611067,0.004431019624417646,0.42857142857142855,22,True,True,1.2169999957084656,0.9528499960899353,0.8438999950885773,0.7784599947929383,0.375,0.25,-0.44582042258156146,0.3109418539889111,0.1408047788197339,0.12037653423548321,2.8253864124052592,0.4724810765605933,0.28614588141020625,58.101413200578136,72.7677854504577,47.623253573149185,80.44403404528666,33.99710936245383,7.708366789786414,55.90171832343023,92.38798779508592,29.27834430704994,27.26031797013008,52.39280552432953,19.572025052192068,57.491568973823675,7.708366789786414,15.111610727477117,7.628071302392805,Other
HRTG,0.06447876837415611,0.03452157934194682,0.010260123484919436,0.009520330793344604,0.02490706638644004,27.56999969482422,26.823015831635047,0.027848615825972096,0.11722743714538691,0.02100422516030285,0.4603174603174603,19,True,True,26.926999855041505,26.582999897003173,26.81099993387858,26.5761999130249,0.375,0.25,-0.12625734995772142,0.12896436561351773,0.033193663988846,0.03315197592781507,1.1336304096571208,0.8328989758794183,0.02839819668088572,58.1006102457042,55.227236229323914,44.6884535089128,80.44403404528666,62.31732776617953,34.607355066645255,54.05492211337723,73.10101172314117,38.476192387987794,44.800867191263855,55.327605588565916,19.572025052192068,29.171350570097957,34.607355066645255,55.130881644451584,26.915047374337565,Other
TEL,-0.041636650435353056,0.07108590645948765,-0.06529094519773031,-0.10748610991823739,-0.09104367158677606,221.0399932861328,225.82153348730972,-0.02117397808498016,0.00824294437204559,-0.07162926933183099,0.49206349206349204,21,True,True,235.82699890136718,222.2884994506836,215.11966552734376,218.70282592773438,0.375,0.25,-0.19207920268544623,0.05604768357625877,0.029600996428532967,0.040122032841800936,2.171485296676527,3.5388488184747877,-0.0741204336440907,58.085956319254855,30.660831861249395,58.041593062469886,80.44403404528666,53.789947004978316,82.62405652802313,91.38429420266581,41.78577163963385,51.97085273807613,69.36727155933836,41.97446603500883,19.572025052192068,37.69873133129918,82.62405652802313,56.568170868797175,58.23028745784487,Other
ZBH,0.06571458858273582,0.08077684093242748,-0.01835828113715491,-0.025555114742557884,0.003776011057312728,93.04000091552734,92.97165485933539,0.0007351278870464603,0.040111644139616036,0.04672919989730903,0.6190476190476191,16,False,True,94.29799957275391,92.18756790161133,91.5849016825358,93.5740577697754,0.25,0.25,-0.1452619184458159,0.09914046562672708,0.022426958535754292,0.02359967875666642,2.2975757608308403,0.6294203267573946,0.02959212868938057,58.084751886943955,58.55949895615867,64.87875381403566,55.44403404528665,46.67175204753492,49.06054279749478,61.4421069535892,73.45431186767304,37.158543439858676,41.46860446442909,35.13730528344307,44.57202505219207,31.805042556608317,49.06054279749478,25.0200738718484,26.561747229805682,Other
FFBC,0.06508184461683723,0.06332355642610336,0.0038009226321015204,-0.020896556711800393,-0.006158067327906971,29.049999237060547,28.7852299541753,0.009198095110122343,0.0025933515362344148,-0.0034293206422925967,0.5238095238095238,19,True,False,29.381999969482422,28.698999881744385,28.09799995422363,28.40642078399658,0.5,0.25,-0.14190825660649015,0.08401005194480311,0.01926801159410821,0.022399814763473476,1.7522050915430467,0.5307062715896351,0.02898083161815314,58.08234302232215,46.11771318451903,59.511000481772925,55.44403404528666,72.96852416894171,58.9208286494299,51.38108238317007,73.34189818532198,41.988317006584225,53.91039023606873,40.50505861570579,44.57202505219207,31.299180986028585,58.9208286494299,24.947807933194156,26.674160912156736,Other
PAGP,0.15206699616710995,-0.049709978704696914,-0.01629498995452135,0.011018069374866291,0.00437830038536125,22.940000534057617,23.328348996740754,-0.016647061596060386,0.7084416330582769,0.06116497644814112,0.5238095238095238,14,False,False,23.19300022125244,23.642500019073488,23.58366667429606,23.098400077819825,0.375,0.5,-0.07236298514576167,0.0636492813896559,0.016617399495508736,0.01967865749265808,0.8554264445299465,0.606108808685721,0.11301761623993072,58.07893046410791,67.0427171992934,48.38606070338847,30.444034045286656,69.47968524168941,75.79894009956641,31.877308495262564,83.04159306246989,48.014694074193024,32.98538622129436,51.62999839409025,69.57202505219206,47.36229323911996,75.79894009956641,52.063594026015735,16.974466035008835,OIL AND GAS MIDSTREAM
URG,-0.052356034340015234,0.206666628519694,0.09696967814141588,0.05847947508874469,0.06470581882965372,1.809999942779541,1.5934021771153677,0.13593414693099853,0.2702335062748667,-0.004118663414786306,0.4444444444444444,26,False,True,1.6359999895095825,1.551999992132187,1.5273333350817362,1.5566000032424927,0.75,0.25,-0.3399999737739563,0.08216003307894423,0.061561759912912774,0.05445934492658608,1.3525524579321955,1.3280654160078609,-0.08447648338843824,58.07591938333066,54.83378834109523,61.08880680905733,55.44403404528665,63.21262245061828,60.398265617472305,73.94411434077405,39.71414806487875,49.848040790107596,45.194315079492526,38.92725228842139,44.57202505219207,51.389111931909426,60.398265617472305,62.46185964348803,60.30191103259996,URANIUM AND NUCLEAR
TRST,-0.0023703841338144596,0.03824884306564531,-0.014651173751412368,-0.03325464957656124,-0.026781811753832225,45.060001373291016,45.368918966568756,-0.0068090137546670355,0.12789917572208084,0.025994779510615247,0.5079365079365079,18,True,True,46.305999755859375,45.20750007629395,44.50766665140788,44.462785186767576,0.25,0.375,-0.07706822908610352,0.10642886296891908,0.02120538537758613,0.02434850005012368,1.3363916700185168,1.1849345060567098,-0.03618509979373058,58.0741127348643,51.28874257266742,52.950859161715115,80.44403404528666,55.91376264653927,44.94941384294203,71.33451100048177,52.27236229323912,42.86594668379637,48.73936084792034,47.065199935763616,19.572025052192068,35.76762485948289,44.94941384294203,60.51067929982335,47.7436968042396,Other
BYSI,-0.023952073581400495,0.006172833601124982,-0.02976187730795046,-0.08169013119670883,-0.06321839867943513,1.6299999952316284,1.6898509320743582,-0.03541787959323751,0.3494872498415669,0.00486151151896988,0.5873015873015873,30,True,False,1.7235000014305115,1.7005000054836272,1.6863333344459535,1.566599998474121,0.25,0.25,-0.2395209499624348,0.08112229212230407,0.07165995939351999,0.07616127426769685,1.1795364147579208,1.9394354562488667,-0.05703527658318738,58.07230608639795,48.97221776136181,94.81291151437289,55.44403404528666,35.55082704352016,61.233338686365826,72.6433274449976,45.704191424441944,45.34025212783042,51.05588565922595,5.20314758310583,44.57202505219207,42.92596756062309,61.233338686365826,71.1658904769552,54.31186767303677,Other
BWIN,-0.027725011179323154,0.15889543705913609,0.06533498335256953,-0.008520500230625195,-0.035054665703190824,25.600000381469727,23.187321652018802,0.10405163501239759,0.1260570688214133,0.05184716077810425,0.4444444444444444,21,True,True,23.75500030517578,22.78950023651123,22.294000116984048,20.928000144958496,0.5,0.125,-0.3733383954496587,0.06877383341309595,0.05052114644368096,0.047536257478267376,1.295483649872641,0.6288429419143274,-0.06068033023495673,58.06829131202826,59.663561907820785,47.38236711096836,80.44403404528666,50.63834912477918,71.47904287779026,47.46266259836197,44.88517745302714,44.10892082864943,40.36454151276698,52.63369198651036,19.572025052192068,44.22675445639955,71.47904287779026,38.91922273968203,55.13088164445158,INSURANCE BROKERS
OBDC,-0.04692016748697204,0.07498533083438744,0.0008620064550594969,-0.014431246192487588,0.008688047420232312,11.609999656677246,11.235529404462978,0.03332911505402857,0.08689019610287754,-0.006422408119690955,0.49206349206349204,18,True,True,11.382000064849853,11.088133573532104,11.003730169932048,11.07647424697876,0.5,0.375,-0.14115781585514525,0.033431539362724465,0.02700144893271262,0.0256060094696917,1.0839432873390353,0.44689992893967884,-0.07922486556838036,58.046611530431996,42.07885016862053,49.23719286976072,80.44403404528666,73.06487875381403,97.96049462020234,32.28681548096997,40.902521278304164,51.083587602376745,57.94925325196724,50.778866227718,19.572025052192068,44.40741930303517,97.96049462020234,36.7512445800546,59.11353781917457,Other
ABOS,0.4120602659864748,0.08494209880342406,0.044609621935501484,-0.01056337052691263,0.02930400115279312,2.809999942779541,2.7030767243104763,0.03955611674187295,0.04101383738672806,0.003845046387381635,0.49206349206349204,26,False,True,2.677999997138977,2.599500000476837,2.7389999945958454,2.7921999883651734,0.5,0.25,-0.35014832890502057,0.15794199935235792,0.07289528649140414,0.0617691885567128,1.04816818470663,0.6449250946439087,0.3641983985863767,58.03677533322627,60.24570419142444,71.74803276055886,55.44403404528665,52.08366789786413,25.726674160912154,40.70178255982013,94.41143407740485,36.583427011401966,39.782399229163325,28.268026336919863,44.57202505219207,52.18403725710614,25.726674160912154,47.51083989079814,5.604625020073872,Other
NQP,0.030875016897358276,0.034057573158461904,-0.004149393356301188,-0.004975158999091163,-0.0016639315309471272,12.0,11.9352403605969,0.005425918326445927,0.1996000261031464,0.0033011265247831355,0.5238095238095238,2,True,True,12.041774368286132,11.88735671043396,11.84529415766398,11.846348094940186,0.375,0.375,-0.0367431161144823,0.17482367483196995,0.008983371530369922,0.007170938476172027,1.9551434529847018,0.8260950323555795,-0.0040665536243122274,58.032961297575085,53.19174562389594,40.15175847117393,80.44403404528666,72.5790910550827,21.422836036614743,69.84101493496065,66.32407258712061,37.81696643648627,46.83635779669183,59.8643006263048,19.572025052192068,32.11418018307371,21.422836036614743,38.6381885338044,33.69198651035812,Other
ARTW,0.17408909383662882,0.30044846213602944,0.11111119230943846,0.003460204186943589,-0.055374541228669596,2.9000000953674316,2.5084927856134582,0.156072727017323,0.0010385609917818838,-0.00039218569863959575,0.49206349206349204,19,True,True,2.64300000667572,2.387999975681305,2.335333323478699,2.3339999961853026,0.25,0.25,-0.26334520448593474,0.1825864978400105,0.06073273943743045,0.061081299393897705,2.2620731300354366,0.9675056063326989,0.13429327358822585,58.03255982013811,59.66356190782078,52.031475831058295,80.44403404528666,33.27846475028103,19.656335313955356,78.32824795246506,84.55114822546973,34.75048177292436,40.36454151276698,47.98458326642042,19.572025052192068,45.19832985386221,19.656335313955356,42.33981050264975,15.464910872008995,Other
AGM,-0.002949369837999932,0.21091569987554842,0.058314001562922914,-0.007323485457355971,0.01426401541114525,173.5,160.88920626703657,0.07838185062603024,0.19852211315154447,-0.27281485321701215,0.5714285714285714,19,False,True,166.09299926757814,157.19850006103516,153.41021575927735,157.44866790771485,0.625,0.25,-0.23039788061494812,0.07102522845320906,0.02572523193623307,0.02589140099328749,2.520836068739139,0.5027966355917192,-0.036744460742749584,58.02493174883571,44.909266099245215,68.39168138750603,55.44403404528665,69.68042396017344,69.48771479042878,56.19881162678658,52.01541673357958,45.014051710293884,55.11883732134254,31.6243777099727,44.57202505219207,42.10695358920829,69.48771479042878,17.400032118194957,48.000642363899146,Other
SNSE,1.7925860196562968,0.0557223928780606,0.0828199908679644,0.007964320001944414,0.04216069675770843,31.639999389648438,30.143136623881773,0.049658493886821704,0.5754671226000181,0.4032716482831954,0.49206349206349204,23,False,False,30.157999801635743,30.16849994659424,30.383999888102213,28.326999912261964,0.5,0.25,-0.2834331514272755,0.12295346806105178,0.11488357030441505,0.09804046448642166,0.7381853624668709,0.20494069931788853,1.6979311490422706,58.011482254697285,80.12285209571222,64.2323751405171,30.444034045286656,57.41528826079974,37.14469246828328,14.894812911514373,99.6306407579894,35.799341577003375,19.90525132487554,35.78368395696162,69.57202505219206,46.852416894170545,37.14469246828328,42.38798779508591,0.3854183394893207,Other
PAA,0.13165199884624482,-0.045904526639746895,-0.014869873978500495,0.011450462259065276,0.0066477350687247794,21.200000762939453,21.53070566681028,-0.015359687182971041,0.6821756030179315,0.048642815624330815,0.5238095238095238,14,False,False,21.429999923706056,21.79699993133545,21.728666559855142,21.366799964904786,0.375,0.375,-0.06927181800980879,0.06049131882714023,0.01930371771862142,0.021613883708443932,0.5237661657040915,0.7843832075707675,0.09329458647759045,58.008671912638505,65.80616669343183,48.38606070338847,30.444034045286656,69.92131042235425,78.57716396338526,32.44740645575719,81.41962421711901,48.82567849686848,34.221936727155935,51.62999839409025,69.57202505219206,34.77196081580215,78.57716396338526,71.56736791392325,18.596434880359723,OIL AND GAS MIDSTREAM
STAG,0.07265057624516429,0.08299305159184292,0.0018031863826508904,-0.025068939967432105,-0.009676624998360759,38.88999938964844,38.14325137236768,0.01957746102949496,0.004469360663419181,0.004140269554888226,0.5238095238095238,13,False,True,38.784000396728516,37.556335639953616,37.462855656941734,37.833431549072266,0.375,0.375,-0.09438716507242398,0.06990011896830309,0.017650326663761963,0.017476051469477515,1.4745885612654581,0.5819894128715439,0.036293020634023856,58.007668219046096,52.766179540709814,47.02906696643649,55.44403404528665,66.7576682190461,70.62791071141802,49.23719286976072,74.44997591135379,44.97892243455918,47.26192387987795,52.986992131042236,44.57202505219207,37.935603019110324,70.62791071141802,32.198490444837,25.56608318612494,Other
STWD,0.02114121425196409,0.07992885556267627,0.016155932916585646,-0.0005479577469499144,0.0,18.239999771118164,17.72819456585976,0.028869561610296097,1.4870500245294556e-06,-2.48052374375372e-05,0.42857142857142855,9,True,True,18.022999954223632,17.564693546295167,17.400082461039226,17.43175102233887,0.5,0.5,-0.07792198831941316,0.08525378300496723,0.014674433564314388,0.014391452030562217,1.6168188833614272,0.8258118178469154,-0.013470428445282326,58.005460093142766,46.39473261602698,22.755741127348642,80.44403404528666,81.62437770997269,58.005460093142766,65.36052673839731,63.465553235908146,48.89854665167818,53.63337080456078,77.26031797013007,19.572025052192068,47.99662758952947,58.005460093142766,43.102617632889036,36.550505861570585,Other
PSIX,0.07117483674286221,0.42932115695564554,0.023766206565553213,0.07430976255777623,0.11679896837666362,84.43000030517578,73.6745908764762,0.14598532955184293,0.07646135408409421,-0.20292436673710817,0.5396825396825397,28,False,True,80.02099914550782,71.55200023651123,66.51166674296061,71.71920013427734,0.375,0.25,-0.47200563634381976,0.09720927732636521,0.08315577058440438,0.0771053064406762,1.7351889068413713,0.8978207143843792,0.03486730141065589,57.987594347197685,49.413842942026655,85.8720089930946,55.44403404528665,32.80070660028906,50.34527059579251,70.62791071141802,74.19303035169423,42.34061345752369,50.61426047856111,14.144050104384133,44.57202505219207,58.68797173598844,50.34527059579251,44.59611369841016,25.823028745784487,Other
DRUG,-0.002655137353580025,0.24878789966865664,0.01692047348202376,-0.007049227703432942,0.031228590872967872,90.1500015258789,83.23416002311997,0.08308898054402089,4.72804617373495e-06,0.0007685417403822852,0.4444444444444444,23,True,True,88.03100128173828,80.8515007019043,78.02866719563802,79.5938003540039,0.375,0.25,-0.24272599391032681,0.07247913897648153,0.05968284901434919,0.051477708089541004,1.1745319949811794,0.8811022086409224,-0.03646020128603481,57.98398105026498,51.324875541994544,53.57314918901558,80.44403404528666,48.24955837481933,68.37963706439697,57.60398265617472,52.14388951340935,45.82102135859965,48.703227878593225,46.44290990846314,19.572025052192068,43.239119961458165,68.37963706439697,56.319254857876984,47.872169584069376,PSYCHEDELICS
EGBN,-0.035507538281345494,0.0904665142696375,-0.016825200777394557,-0.046132048627778414,-0.021121629389784558,26.8799991607666,26.479002872678997,0.015143934611727848,0.028251484644930224,-0.010244739128880447,0.5079365079365079,20,True,True,27.18400001525879,26.251000118255615,25.620666694641113,25.7218000793457,0.375,0.25,-0.13812834466878088,0.07162169103884998,0.024440624598446852,0.028047939611815818,1.2519590375793026,1.100531866218644,-0.06819906811412006,57.98137144692468,40.22402440982817,58.72811947968524,80.44403404528666,60.663240725871205,69.00594186606712,67.31170708206199,43.18291312028264,47.408663883089766,59.8040790107596,41.287939617793484,19.572025052192068,30.825437610406293,69.00594186606712,61.20925004014774,56.83314597719609,Other
VG,0.2966400706750182,-0.2566265139148548,-0.0268138915145852,0.07772928892126106,0.02067824622371795,12.34000015258789,13.179099100460661,-0.06366891556672798,0.5196659696756646,0.09999164188146226,0.5555555555555556,29,False,False,12.342000102996826,14.14099998474121,14.123244444529215,12.575902576446532,0.375,0.375,-0.3468340353239212,0.08171364709364032,0.07179628725627471,0.09285483871466343,0.7559268337487633,0.6503158885232477,0.25269037771701514,57.97213746587442,62.81114501365023,89.88276858840533,30.444034045286656,39.50537979765537,60.65521117713184,31.05829452384776,91.23173277661796,43.75381403565119,37.21695840693753,10.13329050907339,69.57202505219206,65.18789144050105,60.65521117713184,57.716396338525776,8.784326320860767,LNG
TROW,-0.05011330761725775,0.1288287659781253,0.04689292808114393,0.021814469143064993,0.01109540529446431,100.23999786376953,94.03861608987091,0.06594505567768112,0.20276918710458725,-0.13047923507045855,0.5396825396825397,11,True,True,96.01800003051758,92.90050010681152,91.10930404663085,91.56622436523438,0.5,0.25,-0.18325281244724573,0.033425744001981214,0.020982827965459784,0.02088558757783017,1.0391725497188182,0.7310682950448991,-0.08230977402245017,57.969327123815646,40.50505861570579,48.510518708848565,80.44403404528666,67.62887425726674,97.97655371768107,45.35089127991007,40.22803918419785,52.078850168620534,59.52304480488196,51.50554038863016,19.572025052192068,36.63883089770354,97.97655371768107,52.641721535249715,59.78801991328088,Other
