Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,ipo_vwap_dist,r_squared,r_squared_15d,slope,sma30w_dist,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
HTLD,0.6164096357143721,0.22390317536750184,0.04252576210988147,0.02730160667782738,0.027954291007360015,16.18000030517578,14.551168593763101,0.11193820626274835,12.934956643384204,0.2508739496588346,13.954666741689046,7.050441741943359,1.2948917099648258,0.8571401987624144,8901413.696490288,0.6635598473581803,0.9397411441487623,0.9512203054980268,0.10368159353824621,0.44925699464261964,8.5,0.6507936507936508,25,True,True,15.331000137329102,14.356500053405762,13.954666741689046,12.825800037384033,0.75,0.125,-0.09211496154099155,0.04463383417219207,0.035918181577329025,0.030769931590751632,3.7378799601654666,1.0474938795796844,0.4767174409422524,89.49529611351016,93.00586057988895,91.78362122146822,81.44278223318939,84.80876002467613,94.38618136952498,86.30475015422579,94.694632942628,23.656307834669956,7.06739666872301,8.23180135718692,18.57264034546576,24.271283158544108,94.38618136952498,42.57402837754472,5.320789636027143,Other
ARCB,0.7768469862711606,0.3740596804446076,0.17180115663444806,0.13786965455367992,0.07176481491793862,166.22000122070312,135.42396816288903,0.22740459813415292,120.06743504453146,0.3843887075546693,128.58946100870767,59.4954833984375,1.7938255431515409,1.4848211953763422,41226223.2789093,0.9153601160088761,0.8622973008703928,0.9009403172156563,0.9285535889287149,0.6364426518219712,10.35,0.6349206349206349,28,True,True,142.5500015258789,131.26850051879882,128.58946100870767,120.62899459838867,0.75,0.25,-0.12656574487643146,0.07048059995030873,0.042161820317623964,0.036526445686781754,3.8256413632842756,1.6459421599341113,0.6232895898029394,89.42435225169649,95.93615052436766,96.34099321406539,81.44278223318939,79.48025909932142,78.76310919185688,93.42998149290561,96.31400370141888,23.566085749537322,4.137106724244293,3.674429364589759,18.57264034546576,39.91748920419494,78.76310919185688,49.606724244293645,3.701418877236274,Other
CVLT,0.5190990688759539,0.1617661108802473,-0.00024571247966374685,0.0044425608603471224,0.02873269315761983,122.08999633789062,111.73652905664441,0.09265964647959987,102.81816685001348,0.1874360346843182,107.0163335164388,75.18000030517578,0.6239690854255732,-0.3607519093858527,75895698.4318924,-0.020810334981581493,0.9011424377419911,0.831520266525444,0.7231345799295219,0.17279579400043987,5.74,0.6031746031746031,26,True,True,117.24899978637696,110.50900039672851,107.0163335164388,98.70820037841797,0.75,0.0,-0.07810216626272246,0.06796595625715808,0.04263028968438186,0.04126814908238904,2.611452028840587,1.2842095445722312,0.3878165781515154,89.0241363355953,94.55582973473165,92.22316471314004,81.44278223318939,86.95249845774214,80.5521283158544,88.81863047501542,93.55336212214682,21.07880937692782,5.51742751388032,7.792257865515114,18.57264034546576,14.562769895126465,80.5521283158544,48.58883405305367,6.462060456508328,Other
FRD,0.3976328021966143,0.13903003611628573,0.01148485218556109,0.011899835789576171,0.010655747251913152,24.65999984741211,22.682521059730604,0.08718073191574022,20.92028398612312,0.17876028182837403,21.825666618347167,14.830729484558105,0.662763781989843,0.5147710464081582,727951.1186298371,0.298925682806531,0.8879131373173988,0.8410611152692736,0.11686718656170757,0.2385176126507503,5.26,0.6031746031746031,25,True,True,23.91699981689453,22.42849998474121,21.825666618347167,20.479219207763673,0.875,0.0,-0.062413976742077104,0.052671908414382074,0.044211740583643105,0.038842538590661835,1.8840571939231456,1.2720388193080199,0.27684758209486254,88.66132017273289,90.55367057371993,90.31076495990129,81.44278223318939,90.91610117211597,89.94447871684146,85.27143738433065,91.00863664404687,23.496298581122765,9.519586674892041,9.704657618753856,18.57264034546576,11.979487970388648,89.94447871684146,51.82757557063541,9.006785934608267,Other
SANM,1.0284196023292471,0.014495634210800213,-0.09487710085185226,-0.10059617835782685,-0.0005157286649800564,251.9499969482422,248.5603850637938,0.013636975512322411,210.33185959456193,0.19786891740463783,240.9896672566732,86.33000183105469,1.9184523526514112,1.8659991633789077,207696083.32195663,0.6603364562962223,0.9312648540586091,0.5598682047143807,2.8366335797053512,0.4533201153182286,3.71,0.6507936507936508,31,True,True,265.48700256347655,250.69850006103516,240.9896672566732,205.36900024414064,0.75,0.125,-0.10883561169922526,0.0609174160209621,0.0543287822159515,0.061080704516291016,1.7571054608264478,1.0290736216897218,0.8531209775824735,88.29927513880321,90.98935842072794,98.71992597162246,81.44278223318939,82.11752004935225,85.20974706971005,79.3877236273905,97.50154225786551,22.890576804441704,9.083898827884024,1.2954966070326959,18.57264034546576,26.962523133867982,85.20974706971005,48.226403454657614,2.513880320789636,Other
KN,0.5076923331583488,0.08333340541756232,-0.025248607163614423,-0.028963398678114375,0.025764974299934938,38.220001220703125,36.51650754779443,0.0466499615462701,32.62010508113188,0.1716700827800317,35.32266648610433,16.790000915527344,1.2763549217771262,1.1864989829292294,38144066.35454865,0.5190108679540323,0.9535027272121673,0.6739558357388887,0.25815331413998577,0.3871783810186604,4.35,0.6031746031746031,28,True,True,38.17900009155274,36.83549976348877,35.32266648610433,32.47060001373291,0.75,0.125,-0.07767353562680379,0.057052846976602525,0.038160236428505794,0.04069486517867337,1.9208605391397426,0.8808597108381078,0.3773956271708796,88.02976557680445,92.28099938309686,95.11489821098087,81.44278223318939,87.08359037631092,87.12214682294879,73.64281307834669,93.368291178285,22.109808760024677,7.792257865515115,4.900524367674275,18.57264034546576,21.996452806909318,87.12214682294879,39.643738433066005,6.647131400370141,Other
HUM,1.060753136863052,0.29466112179628406,0.10938670396846441,0.017667305343123853,0.01685336106137156,355.9800109863281,308.5702261761004,0.153643419839123,262.30706211347916,0.35711180674321386,289.3436676025391,162.84295654296875,1.1860325957198956,0.5514677574830976,490328357.76705325,0.4906880115290092,0.9346987286857228,0.7150256505488147,3.1802768414287894,0.49689750675244676,13.16,0.6190476190476191,25,True,True,325.4670013427734,313.39400177001954,289.3436676025391,251.70439971923827,1.0,0.0,-0.05730905344327076,0.08789318912422339,0.037056156762472016,0.031490532694030106,3.0549493752415304,0.7099890045838165,0.8826602065739393,87.58578809376928,97.96421961752006,91.05490438001233,81.44278223318939,92.041949413942,67.53547193090684,68.97748303516347,97.62492288710672,16.015769586674892,2.1090376310919186,8.960518198642813,18.57264034546576,11.154380012338063,67.53547193090684,26.927822331893893,2.390499691548427,HEALTH INSURANCE
AAMI,0.49696414238607,0.12239548101483513,0.05955986262471752,0.01595883789689933,0.04094592944995777,77.02999877929688,71.96752985567531,0.07034379162066437,66.00368070150424,0.16705610900183246,70.56499989827473,31.085281372070312,1.4780216031278148,1.4748313417366843,30961947.678373717,0.48799507647608886,0.9118913766597606,0.5190971966722181,0.4359151174395864,0.3554976829009935,4.35,0.5396825396825397,25,True,True,73.91100006103515,72.25,70.56499989827473,66.9183999633789,0.75,0.125,-0.05899415315140491,0.045039758658328884,0.03553082120629173,0.03476379849195473,1.0360270939479073,1.1331543674074493,0.3675945804107382,87.35406384947562,93.56878470080197,84.1533004318322,81.44278223318939,90.05243676742751,94.20111042566317,68.82325724861197,93.1215299198026,26.143005860579894,6.504472547809994,15.862122146822948,18.57264034546576,19.02760641579272,94.20111042566317,63.88032078963603,6.89389265885256,Other
NUE,0.4918985009435077,0.11384612701751373,-0.019577488686380335,-0.03385696554880968,-0.0038916840109255784,253.39999389648438,241.56430054049383,0.04899603678816981,217.04111330380928,0.16752070628102955,235.67666625976562,115.38014221191406,1.1962184223267363,1.0994292088005042,351528832.59503174,0.5585139308642035,0.9380200737738613,0.8553503063416398,1.7409650792357736,0.3476641403727689,6.27,0.6031746031746031,24,True,True,252.38099975585936,240.50849990844728,235.67666625976562,216.33129302978514,0.875,0.125,-0.07700365736494168,0.08020291375603188,0.024369356056783996,0.027331289342588074,1.9846129835780102,1.1228596944848475,0.3629667182014871,87.25632325724861,94.66378778531771,88.02051202961135,81.44278223318939,88.571869216533,72.347316471314,83.520974706971,92.98272671190622,22.03385256014806,5.409469463294263,11.994910549043801,18.57264034546576,21.888494756323258,72.347316471314,48.75077112893276,7.03269586674892,STEEL
VNO,0.36552246135028915,0.12562191961118555,0.05786088461733973,0.036655288118899704,0.02811706061371016,36.20000076293945,32.95419129604603,0.09849458715993044,30.993779124049542,0.16797634189920896,31.95400002797445,24.709999084472656,0.4649940147382247,-0.10083601972290976,52766629.610468864,0.08086087088297772,0.9079541526046231,0.9134862793063163,0.15809955245338833,0.1647077157251539,7.28,0.6190476190476191,24,True,True,34.15400009155273,32.6664999961853,31.95400002797445,30.11700004577637,0.625,0.125,-0.06789894865591639,0.03955593517616422,0.030445000503775577,0.02774270141469415,2.8367347059870647,0.8399843552067112,0.24751225810601954,87.23318938926589,91.05490438001235,88.7646514497224,81.44278223318939,85.0362430598396,96.46822948797039,75.52436767427514,89.8365206662554,23.871645589142506,9.01835286859963,11.250771128932758,18.57264034546576,20.392504626773597,96.46822948797039,34.19956816779766,10.178901912399754,Other
