Ticker,6m_return,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema9,ema9_dist,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,ipo_vwap_dist,r_squared,r_squared_15d,slope,sma30w_dist,ema21w,sma30w,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,gain_from_60d_low,pct_from_60d_high,consolidation_range_10d,vol_contraction,htf_score,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
ADPT,0.5687144089680416,0.9488591961778594,0.13311984291684378,-0.026719068164666012,0.012673809684964633,0.0012126389217081179,24.770000457763672,24.605626487354392,0.0066803407949704696,23.712897767073677,0.04457922861531603,0.0,0.0,23.01533342997233,12.295000076293945,1.0146401223309336,0.9959710525644387,59250687.23733463,0.47815683859169084,0.9326798236582245,0.5805946620128782,0.19403418207315057,0.43140580411101276,19.807744744597382,17.30466677347819,2.91,0.6031746031746031,29,True,True,24.780000114440917,23.719500160217287,23.01533342997233,21.337400093078614,0.625,0.125,-0.10411099323273096,0.04879092192233511,0.058150809379076664,0.055277116223564626,1.7933453183437345,1.0084530891431485,0.8582653020139503,0.7897,0.0267,0.0919,0.4877,64.7,87.74210990067286,91.8615828260173,95.22188401153477,80.39490547901313,79.28148029477731,90.99647548862544,76.12143543735982,98.30182633771227,23.173662287728295,8.154437680230696,4.794136494713232,19.62111502723486,23.43800064082025,90.99647548862544,46.8599807753925,1.7141941685357258,Other
XNCR,1.0034662838526491,1.0904159097703412,0.22913351917392435,0.07136241524429397,0.005654678965179977,-0.009425848839598192,23.1200008392334,22.09083266603647,0.046588020866195,20.51244856833491,0.12712047819214373,0.0,0.0,19.19883330663045,7.440000057220459,2.107526970620871,1.960307427480608,21275462.501364708,0.6900607266195926,0.9260409893544566,0.6879945146501283,0.20501439824997922,0.6335375011681444,16.550844224301137,14.153333377838134,6.16,0.5714285714285714,30,True,True,21.636000061035155,20.78750009536743,19.19883330663045,16.928300018310548,0.875,0.0,-0.09725454513018564,0.06363162021547585,0.07486517938767154,0.05941978866827766,1.3219195454199077,0.8445906659763243,0.9932416664695942,1.0624,0.0094,0.1688,0.8464,62.2,86.57020986863185,94.3287407882089,93.0631207946171,80.39490547901313,85.20506247997437,80.31079782121115,62.90451778276194,98.67029798141621,20.87812399871836,5.68727971803909,6.952899711630888,19.62111502723486,16.32489586670939,80.31079782121115,48.55815443768023,1.3457225248317848,Other
JILL,0.10941947966473979,0.5821840042339339,0.16750001907348633,0.0,-0.012162852675422112,-0.011640175544701946,18.68000030517578,18.68645122106303,-0.00034521888671821795,18.096751645220554,0.03222946699991137,0.0,0.0,17.503000005086264,10.850262641906738,0.7216173397525341,0.18234656866032492,1019801.4830684662,0.25774291748684514,0.9589663224065371,0.21266872498872996,0.11941487146412721,0.23762241735710815,16.057231011535148,15.093456649780274,3.32,0.6507936507936508,31,True,True,18.85599994659424,18.186999988555907,17.503000005086264,16.422869205474854,0.75,0.0,-0.04972708952127631,0.060766061254101056,0.048391011084772624,0.04133908970635642,3.263242169502791,0.39043562837386553,0.5086352273348576,0.5573,0.0276,0.037,0.4007,64.9,86.43804069208588,91.2167574495354,98.39394424863826,80.39490547901313,91.38897789170139,82.37744312720282,53.30823454021147,95.38609420057675,16.516541172701057,8.799263056712592,1.6220762576097405,19.62111502723486,8.987504005126562,82.37744312720282,10.81384171739827,4.629926305671259,Other
CTRN,0.5527777639662549,0.7929928536308238,0.10693063945016297,-0.04607511318153663,-0.025087238041507632,-0.01677723490358535,72.66999816894531,72.93906889254134,-0.00368897941365886,69.74257824302045,0.041974644466457336,0.0,0.0,66.77600008646647,30.739999771118164,1.3640207778147928,1.256131643418054,9049619.345740508,0.5254347234872244,0.9040808245054824,0.7215280126167444,0.5648459190597183,0.3998959423148932,57.99771062114461,51.91099993387858,4.29,0.5555555555555556,30,True,True,73.56399993896484,69.73400001525879,66.77600008646647,61.82299995422363,0.75,0.0,-0.14732670547938584,0.0280455535484279,0.04134872054870325,0.04090476081489837,1.457876488296114,0.7208759369662744,0.7096445003290331,0.9009,0.0461,0.0542,0.6271,65.4,85.82185197052226,91.94969561038128,90.6720602371035,80.39490547901313,77.25889138096764,99.24703620634412,59.05959628324255,97.54886254405639,23.89178148029478,8.06632489586671,9.343960269144505,19.62111502723486,23.117590515860304,99.24703620634412,38.913809676385775,2.4671579621916053,Other
MBX,0.7331132084518888,1.2030342481752436,0.13485202348950293,0.031746007946795614,0.017441832692432366,-0.004666759461111283,68.25,67.15177735108063,0.016354334795603172,64.68182876180016,0.05516497146888232,0.0,0.0,63.72450014750163,9.744999885559082,6.003591667675471,3.684282870935462,31253669.834695436,1.1876847204051078,0.9006157750568848,0.3449608944955873,0.7541042740260767,0.615531199181289,50.85850577804395,42.2461664835612,3.24,0.5873015873015873,29,True,True,67.62800064086915,65.12750034332275,63.72450014750163,55.80350002288819,0.75,0.125,-0.13879164600444852,0.035726513870882264,0.07597184636027068,0.06880586026290024,0.7236049247715667,0.88567093867515,1.1006248735472164,1.3534,0.0347,0.089,0.3902,78.4,85.64642742710669,93.65187439923102,93.98429990387697,80.39490547901313,78.30823454021146,97.61294456904838,46.827939762896506,98.86254405639218,26.364947132329384,6.364146107016982,6.031720602371035,19.62111502723486,28.244152515219483,97.61294456904838,68.1272028196091,1.1534764498558154,Other
KIDS,0.4486804614777086,0.3616318409048277,0.2653688618698543,0.060996565052015804,-0.012395020516009107,-0.0040321966611861155,24.700000762939453,23.697229442843508,0.04231597295011123,22.22022178632136,0.11160010014592339,0.0,0.0,21.027500025431316,14.640000343322754,0.6871584824931392,0.2864583219505023,4595353.142394257,0.35225240087003146,0.6951336399039555,0.9483235672740546,0.09086142221720356,0.3415771662422882,19.904871711247253,18.411166636149087,5.58,0.6190476190476191,28,True,True,23.472000122070312,21.594000148773194,21.027500025431316,20.163999977111818,0.75,0.25,-0.10000002061998522,0.0466700258282566,0.05403747374359209,0.04034990392324503,2.4337139948489783,0.7856563280919474,0.2983355642281608,0.4835,0.0124,0.1655,0.8736,48.1,85.52647388657483,84.82057033002243,94.9775712912528,80.39490547901313,83.7792374239026,92.35821851970523,71.9320730535085,90.19545017622556,26.09179750080103,15.195450176225567,5.038449214995193,19.62111502723486,33.43880166613265,92.35821851970523,33.60301185517463,9.820570330022429,Other
DYN,0.7113874394973837,0.5810156088916114,0.11513854020243434,-0.013207561564895342,0.007318973064650892,0.017509682577120336,26.149999618530273,25.968408363550907,0.006992775700271523,25.286717168328305,0.03413975979781322,0.0,0.0,24.868999862670897,11.970000267028809,1.1846281566559416,1.1208434533931702,64845592.72241525,0.3979217901009018,0.9292638861849046,0.31036833659512714,0.1759965383145849,0.33575111392881657,21.804054149877683,19.577000045776366,2.77,0.5873015873015873,29,True,True,26.124999809265137,25.46999979019165,24.868999862670897,22.83259998321533,0.875,0.0,-0.13036732890377184,0.04093465614605851,0.055126080740188134,0.05237639336091787,3.057102405207893,0.472764040517237,0.507521145554126,0.5556,0.0132,0.0475,0.564,63.7,85.49563441204741,90.11534764498558,93.98429990387697,80.39490547901313,80.6552387055431,95.70650432553668,56.03973085549504,95.37007369432874,20.908162447933353,9.900672861262414,6.031720602371035,19.62111502723486,20.87471964114066,95.70650432553668,14.186158282601731,4.645946811919257,Other
AZTA,0.1724861224400637,1.0677341320394995,0.278751010600602,0.005690399666948018,-0.009731584129824352,0.005991634408019687,33.58000183105469,32.63169068598808,0.029061048481738808,30.641673526096366,0.0958932057825059,0.0,0.0,28.833333460489907,16.020000457763672,1.0961298921050293,0.10387908437986183,20578672.322252274,0.23645539500061033,0.9002917666265781,0.8878183079133971,0.21164699038419127,0.3196746646972846,27.256746006149065,25.44566682179769,5.98,0.6349206349206349,32,True,True,32.58500022888184,30.34050006866455,28.833333460489907,26.796200065612794,0.75,0.125,-0.07074084009567881,0.1133665110278199,0.045052413164953765,0.042318981053617186,2.5628733941097654,0.7643257149999281,0.9716142648451574,0.7185,0.0097,0.1115,0.7459,60.2,85.19785325216277,94.58106376161487,98.50208266581224,80.39490547901313,87.87247677026593,45.65844280679269,71.10701698173662,98.60621595642422,15.213072733098366,5.43495674463313,1.5139378404357577,19.62111502723486,18.679910285165008,45.65844280679269,31.75264338353092,1.4098045498237743,Other
YEXT,0.05797104579113893,0.6222223075819627,0.07155969852691435,0.013888875091517962,-0.04418984861318042,-0.015177011527156682,5.840000152587891,5.80123982003502,0.006681387730086376,5.587027626874656,0.045278552856332574,0.0,0.0,5.467333364486694,3.3399999141693115,0.7485030846296749,-0.3363636334080342,4303967.152417278,0.016246915042448372,0.8912328841990659,0.5103244347725313,0.04058707892299615,0.23380284913828675,5.111726566007281,4.733333333333333,4.08,0.6984126984126984,36,True,True,5.78700008392334,5.573500061035157,5.467333364486694,4.958600025177002,0.875,0.125,-0.17647062184549894,0.046923258859986716,0.041679400281473246,0.0436032343555658,2.285103808781064,0.7710903160228617,0.5468123260237056,0.6267,0.0442,0.0884,0.471,58.9,85.03764818968278,83.73918615828259,99.81175905158602,80.39490547901313,75.06408202499199,92.13393143223327,70.28196090996475,95.70650432553668,24.935917975008014,16.276834347965398,0.20426145466196732,19.62111502723486,32.641781480294775,92.13393143223327,33.52290932393464,4.30951618071131,Other
CBRL,0.8803747608144606,1.0235523092214316,0.10541099202770408,0.0537212600715363,0.010958893372028993,0.01916106688251457,59.040000915527344,57.74881831563997,0.022358597760911814,55.99779712491434,0.054327204761765086,0.0,0.0,54.53866462707519,24.52000617980957,1.4078297730667972,-0.0016460570875665216,47332475.947883606,0.601091718845813,0.8763471100185719,0.3688751191694964,0.4837025238255385,0.5191476479969013,46.42506671102031,38.863899103800456,3.82,0.5714285714285714,27,True,True,57.8120002746582,56.238000106811526,54.53866462707519,51.18693344116211,0.5,0.125,-0.11833025716464143,0.05409683012149113,0.043640764928326164,0.040154367858761385,1.673621854189405,1.0670337946690316,0.9294862606858199,0.8663,0.0,0.051,0.5905,72.3,84.9563441204742,91.30086510733739,89.64674783723166,80.39490547901313,69.3928228132009,87.08747196411407,76.51393784043576,98.55815443768023,24.32713873758411,8.715155398910605,10.369272669016341,19.62111502723486,25.456584428067927,87.08747196411407,49.76770265940404,1.4578660685677667,RESTAURANTS
